"seed1","seed2","seed3","seed4","seed5","seed6","seed7","seed8","seed9","seed10","seed11","seed12","seed13","seed14","seed15","seed16","seed17","seed18","seed19","seed20","seed21","seed22","seed23","seed24","seed25","seed26","seed27","seed28","seed29","seed30","seed31","seed32","seed33","seed34","seed35","seed36","seed37","seed38","seed39","seed40","seed41","seed42","seed43","seed44","seed45","seed46","seed47","seed48","seed49","seed50","seed51","seed52","seed53","seed54","seed55","seed56","seed57","seed58","seed59","seed60","seed61","seed62","seed63","seed64","seed65","seed66","seed67","seed68","seed69","seed70","seed71","seed72","seed73","seed74","seed75","seed76","seed77","seed78","seed79","seed80","seed81","seed82","seed83","seed84","seed85","seed86","seed87","seed88","seed89","seed90","seed91","seed92","seed93","seed94","seed95","seed96","seed97","seed98","seed99","seed100","comp","set","lambda1"
0.997473213340666,0.997562218678045,0.997455598258856,0.997444986715135,0.997469246567394,0.997518567130146,0.997506649839349,0.997477505896404,0.997450667818953,0.997463802363325,0.997497092351883,0.997417355071969,0.997461449367542,0.997447226627404,0.997417858049447,0.997432802092003,0.997497486730746,0.997452557686455,0.997510763938963,0.997440235519085,0.997482412246813,0.997483626731341,0.99746404706702,0.997470429477523,0.9974272522404,0.997473232662356,0.997485965893898,0.997479440689957,0.997465129371695,0.997436622439719,0.99745258429819,0.997391015259466,0.997434159666107,0.997430384947484,0.997499192072331,0.99747968594842,0.997484850766756,0.997460722080077,0.997499774562536,0.997488272433829,0.997495832860055,0.997451564448162,0.997486172422377,0.997441232260743,0.997486732100371,0.997461105598324,0.997538816536865,0.997485482959376,0.997494952256519,0.99745284415004,0.997491867110832,0.997415740792918,0.99747852314198,0.997511679773653,0.997460254121403,0.997488175419079,0.997444076568331,0.997419765374588,0.997453712224728,0.997456163678637,0.997512971349531,0.997451370392732,0.997528409683684,0.99739131198253,0.997457393596005,0.997503772874568,0.997507438800348,0.997516116461851,0.997425240821904,0.997514629425452,0.997431068813252,0.997444314455252,0.997451254153013,0.997419095392552,0.997504255837048,0.997598682965112,0.99748113979311,0.997502541394758,0.997441095462684,0.997474994486096,0.99750486442098,0.997470937794334,0.997472081214354,0.99751272287016,0.997466205899023,0.997493566576891,0.997537593280719,0.997439930193504,0.997485313113029,0.997472500701973,0.99742917444117,0.997514892686702,0.997406892354327,0.997472465213607,0.997452937168369,0.997458627417847,0.997487883880284,0.997491091236139,0.997494813664715,0.997421427571145,1,"train",0.01
0.997395424946315,0.997402353731511,0.997366238831743,0.997414803748577,0.997384575256021,0.9974040075461,0.99741629694149,0.997398091074077,0.997409132939645,0.997373400939715,0.997419086504719,0.99739769245875,0.997417082724642,0.9974234794334,0.997364822659777,0.997404062303106,0.997452988010287,0.997421714409202,0.997441428933787,0.997392961039553,0.997385321601509,0.997384093762076,0.997387935332399,0.997365566718629,0.997401901860977,0.997367255853772,0.997337976004985,0.997394592011167,0.997432600133897,0.997360087336819,0.997362614023643,0.997348055971533,0.997342576433333,0.997358992422693,0.99743220806368,0.99737171348789,0.997427885844831,0.997386659831691,0.997443445313951,0.997432366683897,0.997371534531177,0.997431882197711,0.997368299103562,0.997369912626781,0.997435131182374,0.99740260422935,0.997434419307423,0.997431145700212,0.997442485331772,0.997407038174578,0.997438701602743,0.997396863416753,0.997423190150213,0.997374706797777,0.997429199948528,0.997349403107429,0.99739777576096,0.997385909648161,0.997396222584669,0.997362669160568,0.997448423762356,0.997372164436876,0.997368681212648,0.99737338711622,0.997385977325063,0.997400491565856,0.997440539813124,0.997348287834711,0.997357824696299,0.997443655249473,0.997361094567392,0.997433831729299,0.997417556150516,0.997350130319592,0.997421138080984,0.997413725820454,0.997351051198646,0.997394506117956,0.997417934151497,0.997403479071128,0.997397418228026,0.997413320845435,0.997378222937271,0.997400726090393,0.997396945627684,0.997454570045528,0.997432077798184,0.997392152524214,0.997430552606765,0.99746759115038,0.997389720327408,0.997392600799153,0.997377764755363,0.99743312172393,0.997329036237884,0.997395410547446,0.997437324828859,0.997432078521145,0.997405305036002,0.99738909344852,2,"train",0.01
0.997361597815277,0.997368384448654,0.997299227761263,0.997372097629864,0.997309747903629,0.997332811863769,0.997384931824236,0.997342928104046,0.997342772215726,0.997337825550652,0.997392435536414,0.997299591132647,0.997343059508525,0.997372018943561,0.997295423462386,0.997309335616101,0.997326891079387,0.997367763751703,0.997329874848682,0.997373004278799,0.997337940378307,0.997330453186414,0.997309278596237,0.997327177494733,0.99734331491998,0.997357353084457,0.997320847561318,0.997344890299879,0.997291615444239,0.997296294256486,0.997316362804497,0.997286401911451,0.997266643054534,0.997340656911151,0.997373594605305,0.997300634172015,0.997349314598704,0.997331714601964,0.997337634530903,0.997323078835673,0.997336181468474,0.997294257767888,0.997354173072114,0.997290212466875,0.997377233284183,0.99735068926478,0.997330463400447,0.997355810374706,0.997393400695006,0.997344722839643,0.997400201510126,0.9973610164822,0.997329765677724,0.997290428286944,0.997381129427275,0.997320575464906,0.997382408457516,0.997335437263479,0.997288202206546,0.997291719514285,0.997362303397932,0.997332688865542,0.997314297050463,0.997325358434768,0.997340740885314,0.997311925615984,0.997355402074091,0.997309158307661,0.99730951901759,0.997315879600854,0.997323604622236,0.997332442469575,0.997356564819627,0.997309939457856,0.99730551307056,0.997303456431046,0.997334007589418,0.997323461363495,0.997344506309683,0.997356362191567,0.997307594591816,0.997379957738926,0.997310961986358,0.99734233020071,0.997343919294501,0.997370668694262,0.997320152995159,0.99730558857185,0.997337910416736,0.997371997907612,0.997366166806778,0.997367122065713,0.99731981453729,0.997405774256443,0.997321602612944,0.997334531799064,0.99735764163467,0.997404991196936,0.997362235047531,0.997328234345783,3,"train",0.01
0.997292165502133,0.99725671518263,0.997222723876202,0.997306500995835,0.997290477087469,0.997300080251777,0.997271904764696,0.997292448885064,0.997287524833672,0.997304704419935,0.997288051793706,0.997284070631156,0.997250593759004,0.997274855307125,0.997264190418088,0.997285362456042,0.99727380198673,0.997258556476815,0.997255658269987,0.997288528224441,0.997244862527641,0.997293671542705,0.997279579202277,0.997310498842559,0.997295118530277,0.997255575733792,0.997302397459127,0.997281825871803,0.997275561579206,0.997251581678068,0.99723820316061,0.997241109139752,0.997252536957228,0.997234353223955,0.997342881255046,0.99728691622523,0.997256078266156,0.997288809021416,0.997279071858034,0.997291221455033,0.997306901726212,0.997265222351444,0.997284303339941,0.997227067157128,0.997311040987265,0.997300125419255,0.99727657862971,0.997328317510714,0.997246408294299,0.997252363369204,0.997264013697473,0.997311537176962,0.997262250586384,0.99728309074085,0.997277686772365,0.997308010068928,0.997265337607015,0.99731092023633,0.997262623638647,0.997265754579696,0.997290345511913,0.997282028755964,0.997303290448148,0.997294327353178,0.997262042107459,0.99727629519393,0.997286417582388,0.997282966787155,0.997265856774303,0.997293756424584,0.997282219550013,0.997266834644172,0.99727457444458,0.997270529242017,0.997252066020966,0.997249958978329,0.997238558322007,0.997311015790752,0.997246184238978,0.997279007047345,0.997273189890207,0.997241137468241,0.997275467890534,0.997298868009661,0.997322407306185,0.997233205950872,0.997272396399747,0.997261386649092,0.997293703733597,0.997263220752603,0.997272282122643,0.997298077429765,0.997287036276479,0.99730897263776,0.997252598773734,0.997321087424332,0.997319407083959,0.997312445638212,0.997302512005289,0.99726904034925,4,"train",0.01
0.997213854738169,0.997220954728711,0.997205870607385,0.997249288505855,0.99722246412027,0.99725501153253,0.997207430927987,0.997176048557305,0.997188237447073,0.99719548090771,0.997249618809246,0.997219235565526,0.997233597698287,0.997209999086257,0.997216026093281,0.997178570158523,0.997253182409507,0.997229294644814,0.997188492289911,0.997245727413551,0.997162424923015,0.997259303754421,0.997219101325729,0.997218062960412,0.997199207257283,0.997187377017365,0.997230582529614,0.997216314300547,0.997225199735289,0.997244579216178,0.997166869977836,0.99719943349614,0.99719344657441,0.997165875473444,0.99716677101382,0.997225894907487,0.997205699256934,0.997219743978665,0.997239117129709,0.997212183346356,0.997170219073726,0.997243948584911,0.997236631067174,0.997175222577574,0.997219279027845,0.997234945428063,0.997208333874893,0.99723934577693,0.997195436069138,0.997194783175295,0.997175236214951,0.997221551999397,0.997220257548364,0.997222784642173,0.997217447935241,0.997157602377479,0.997231756116815,0.997223519238423,0.997208004955796,0.99723834824299,0.997257546283092,0.997240475300377,0.997186929860041,0.9971976771663,0.997217807776248,0.99725543955196,0.997219771805721,0.997219022457736,0.997245073885865,0.997210266650675,0.997233725993385,0.997240433711371,0.997204861070009,0.997197756970758,0.997177227469115,0.997172453376317,0.997203713078644,0.997139765935224,0.99718501547718,0.997228321933953,0.997211825070692,0.997204557934553,0.997191715181443,0.997243488999924,0.997240545803952,0.997180561574732,0.997232843205186,0.997161291459303,0.997265677292421,0.99725069934996,0.997206524780401,0.99720659338939,0.997200167040491,0.997259035017168,0.997197323225494,0.997172405215401,0.997162522579261,0.997186055768636,0.997255748136316,0.997175010649902,5,"train",0.01
0.997161839493826,0.997154685016622,0.997146864995209,0.997166597587342,0.997148276598061,0.997114674877384,0.997182268027378,0.997104279701894,0.997145259410454,0.997162769618697,0.997135534961485,0.997173882555587,0.997205733974559,0.997175070417848,0.997118326100915,0.997097470828671,0.997193936599538,0.997165992534435,0.99716467191165,0.997230012306187,0.997140294777853,0.997124392289394,0.997126626596769,0.997188967296869,0.997176868793953,0.997055469726113,0.997180400049517,0.997210843158511,0.997106672756302,0.99712779935593,0.997150684695754,0.997153819964287,0.99718451146707,0.997132567312583,0.99714603906651,0.997120010109334,0.997132138322293,0.99710381535902,0.997181339278976,0.997122305074512,0.997102486683347,0.997121831958691,0.997186943407494,0.997120163884801,0.997173335799888,0.997156160281803,0.997159726151344,0.997179944527517,0.997161746065459,0.997164669953296,0.997082018123301,0.997140123375465,0.997119641459545,0.997129411310885,0.997187028322226,0.997097867925593,0.997148155496258,0.997179189858537,0.997131042348747,0.997176011740384,0.997183037759647,0.997206039367995,0.997133773728332,0.997184170160739,0.99715137971809,0.997095514294701,0.997154027530216,0.997180970885985,0.997151378283317,0.997149180904514,0.997171141459381,0.997107059735015,0.997168697697549,0.997117051496066,0.997131871942599,0.997124166381773,0.997185663083865,0.99711243586729,0.997175154305647,0.997187546873106,0.997152055015677,0.997102095010421,0.997130042602328,0.997120133134155,0.997149396015025,0.997156553267518,0.997148094687631,0.997109883510002,0.997117878600587,0.997187921736524,0.997129117308636,0.997118526311095,0.997186619539471,0.997115388625054,0.997177809418475,0.997076639769872,0.997144211566272,0.997097207724112,0.997116440665929,0.997094583381495,6,"train",0.01
0.0160514492071402,-0.0890026504421151,0.0212004697849237,-0.0200737092098431,-0.0478093121620316,-0.122222099454745,-0.0836940251823962,0.0598433146990825,0.0830656806810802,-0.0402818366179513,0.00855241150083718,0.0106575939386638,0.0618417642118705,0.029357049875788,0.163404108474739,0.00950903682012292,-0.0830907603251018,0.0706756191031743,-0.0799736472962122,-0.134002468495575,-0.0124918340519601,-0.00691081521674066,0.0302935508114468,-0.017180634337173,-0.0480810111026931,0.0389008671690258,0.0483305378343499,-0.0265966253761731,-0.00141106080898485,0.111908381540286,-0.0404189471609366,0.0666547078118791,0.0543912997553596,0.0435762997888265,-0.0546916178698635,-0.152720335519451,-0.0266179748379729,0.018000452485597,0.0705739690082939,-0.00288522200722821,0.0130115247478999,-0.0105881278166759,-0.037624819544408,-0.0769314629149541,-0.0519217643571529,0.066665285926204,-0.109059530021717,0.100058047993516,-0.0826632951973971,-0.0594107544169437,-0.00664239514579707,0.0774314893561457,0.0556613998551417,-0.0720878335549355,-0.014185028775831,-0.0948314791453525,0.0796478376449829,-0.0513914686358112,0.0786687109114088,0.038427804147889,0.0441351872161666,0.0218361239760854,-0.0603350785047114,0.0280445332030034,-0.0675046738210583,-0.0223671721442875,0.0414682980576498,0.00776757218124001,0.041793727471432,0.0121731640146344,-0.0257625784901531,0.032584169215079,0.101629128105171,0.0345703419355459,0.00838837420156642,-0.194275499468878,0.0130178827467628,-0.0163447937841327,0.128270608759694,0.037237518758362,-0.0736091740749152,-0.00413713960221539,0.0834477675963162,-0.0992183786006408,0.0717373291660295,0.000478501441381501,-0.184340636091897,0.0852178865605352,-0.0562202020765788,-0.105616943809978,0.12114988100098,-0.123857833513905,0.0772042271399378,-0.089993444285317,0.0012067464721819,-0.0787211305028158,0.0310102927113089,-0.0735298555697265,-0.0408559459892655,-0.00389173744803794,1,"test",0.01
0.122469831496768,-0.133310107470251,-0.00882349391734635,-0.00501633292075871,0.0825102640433548,-0.117777681574341,-0.101404199132157,-0.104798962485251,-0.0960486024575022,-0.00692889678801344,0.0165121174343538,0.130067311422257,0.0495914960170634,-0.137026346959011,0.100437291341485,-0.159411484249356,0.0591372802871026,0.0326091053085714,0.0805797557778454,0.0835708436615301,0.0382315141442242,-0.00735965517023932,0.090077635655094,0.0146246347864521,0.0429514096145519,0.0802898952583544,0.0279094728042953,0.0152909299375152,-0.0496968991721235,-0.0509214674288068,-0.0110416291652701,0.153372524337018,0.0808792170768419,0.140496337143176,-0.231928106495243,0.0240870918104816,-0.0397538952367918,0.0110950434586699,-0.100285935622274,-0.0193026791787454,0.107410942558196,-0.00507229150249893,0.0205503887285098,0.201965050327342,-0.0549314421591912,-0.079585851563095,0.0480884408411968,-0.137808013430993,-0.0507389236314704,0.0644940288511581,-0.0374688669803826,0.0239609506713891,-0.049800046503415,-0.134454576744452,-0.0733149137359097,0.111668467119239,-0.00115280633136501,0.0691320398442859,-0.124319252983727,-0.0102775607560364,-0.266520180838226,0.00950311464086825,0.0223327010426295,0.140443261077132,0.00121717830805001,0.0618249634029535,-0.158319290064285,-0.0177019400692808,-0.0879029532251908,-0.112021079106126,0.153944521173143,0.0590063885055792,-0.0758489167532434,0.145433602028865,0.011943179943306,0.00937379704699597,0.0931039654068474,0.0456758680643118,-0.0719899281436376,0.0628684520839408,0.0150627988163244,0.0382668758286904,0.102198775665067,0.137386092663494,-0.0641607554591263,-0.0103905832906346,0.0971550847454256,-0.0500120485289322,0.1004254302964,0.0692789271031312,-0.0329961902245861,0.0878895977096559,0.132297673020768,-0.126696723613345,0.182188220561651,0.0706806151222582,-0.0728895842481313,-0.0749458516643845,-0.0707877716592822,-0.0500716971653425,2,"test",0.01
-0.0284579508884438,-0.0128195780736079,0.167551132745082,0.0631525252019338,-0.0281596606989472,0.00510386533189407,0.0280622593098489,0.0614720830177633,-0.0845938169446789,0.0202074134260393,-0.0622795644858754,-0.032036112119811,-0.000851070600237772,0.188616203386802,0.0482858515082995,-0.00768014928107106,-0.0320148487283062,0.0508174105818872,-0.0881224514318547,-0.037580219733119,-0.00537766146195726,0.0522405380470788,0.0851471234103845,0.119928576920132,0.0574984994525202,0.029692011405798,-0.0657048005237909,-0.110467034325706,0.0491918172354382,-0.0361734799248787,0.11097491487968,0.0715746020822114,0.0836692963788771,0.057597008718007,0.0914257796383067,0.0149160624294907,0.0147201242502767,0.0952987813855735,-0.0617006233772969,0.153016323508191,0.10769482106757,-0.00948237438340214,0.0705033812885152,-0.00595584103542678,-0.0963980462105624,-0.0551463786691963,-0.029095203855867,-0.0053438914047413,0.16958745611222,0.0304369437286698,-0.0997480302354798,-0.0432550431818268,-0.0723412816881007,0.0603345227921867,0.138318182116935,0.132870421902163,0.00377992262245631,0.205221366548939,0.175614462997825,0.0551732786521032,-0.0214609094016478,0.055062997440399,-0.108136638094063,-0.0953593826571948,-0.021375518225859,-0.153380989697875,-0.014919579173468,0.11189359625061,0.188118023321692,0.0221995649282265,0.116222784671987,0.00560291051195955,-0.061848473193201,0.119587819112654,0.094300902836147,0.16563880510555,0.0218506021959187,-0.00522092697799642,-0.0522652032956486,-0.0191480698135604,0.0787636475521505,0.0554016704607517,0.0847162294102826,-0.0569083901056471,0.0831458149184722,0.023352621765895,0.10497102214351,-0.0486374144327504,-0.0458568740647541,0.0141914650149391,-0.0388948191758913,-0.116887330510179,0.024336618847863,0.0264549470464426,0.102740597401382,0.0627082805491895,-0.0808184908720556,-0.0430661103564166,0.0377612388566684,0.066458978477166,3,"test",0.01
-0.019645718265025,0.0737581984450684,-0.0058424667384465,0.00729334417356852,0.133169203399773,0.224611053971786,-0.0161261687408661,0.0452148969063029,0.20288657936468,-0.0290294350597317,0.136302669058101,-0.0750089530378484,0.0591023026052903,-0.0261732619884059,0.133704475913751,0.136176716869011,-0.0254474968494297,0.0686546599200088,0.0676729266807904,0.127367325981691,0.0621067361333339,-0.0470219067055153,0.0433496312887628,0.153969540977306,0.094745170164632,0.0658931610588568,0.0789342075276469,0.0211012486845395,0.0958374936525233,0.0920161759635643,0.0292800219377436,0.0409594445182355,0.169908671548953,0.141684394022207,0.0554964024070313,-0.0795328155262847,0.107691580496384,-0.015628110329049,-0.0554544755580057,-0.103358639170201,-0.14620944315476,-0.142633378831637,0.023326461133268,0.167980432671476,0.0202135469478259,-0.01172331217218,-0.0128746584296843,0.0426768324863376,0.102130087476958,0.0705507718999585,0.151306132619682,0.166314424045162,0.020666162023646,0.222938171407519,0.117541670635285,-0.00836552556258816,0.0509464594508292,-0.067068748285895,0.0218058018987171,0.0848599295758891,-0.0660050971198175,-0.0542434288502067,0.112803331606068,0.00522688975529052,0.0798704959882163,0.088906844256901,0.128786232672879,0.205702170941571,-0.0879353160531735,0.0760445843064278,0.0324061827386771,-0.0104306177714525,-0.0709257608234463,-0.009471008549522,0.0396603146517404,0.180854370155226,0.0754180517775089,0.0771739923595095,0.114700648841942,0.0330121506337068,0.0263579128139157,-0.0112266241196587,0.072329896594284,-0.022706145158407,-0.0821327206300728,0.1185591008745,0.042897112056225,0.159247205181743,-0.0639149293533734,0.0981562834294134,0.101049354784029,-0.00452090242068992,0.0695567696868711,0.0956550140231474,-0.0908775361599857,-0.0438287719963812,0.0432895501106511,-0.116424531204189,-0.0415757249772113,0.0587011951191216,4,"test",0.01
