"Subject","brain_scores_lasso"
"100307",0.428264494842957
"100408",-0.258719307565746
"100610",-0.0159159613940739
"101006",0.412480680394671
"101309",0.501304718346309
"101915",0.134414940023619
"102008",0.0327460672993942
"102311",-0.129035654843667
"102513",-0.166949799866867
"102816",0.324997976606583
"103111",0.231004165331269
"103414",0.0329627882726305
"103515",0.727743597413153
"103818",0.0214545826715055
"104012",-0.220648468857709
"104416",0.435694532228754
"104820",-0.117970058193899
"105014",-0.235551696468071
"105115",0.00520304219395513
"105216",-0.699943919732237
"105923",-0.155041019297754
"106319",-0.139376169471327
"106521",-0.0571006295728833
"107018",-0.0215903008060822
"107321",0.0278814917956167
"107422",-0.254578415435822
"108121",-0.110402394770173
"108222",0.668499284442392
"108525",0.579461964624833
"108828",0.0924684690413902
"109123",0.00956323186630904
"109325",0.217402521691355
"110411",-0.791847447026389
"111009",0.371796368047079
"111413",-0.265675777678472
"111514",-0.0664993071947311
"112516",-0.179913895048898
"112920",0.156085276558032
"113215",-0.176769159875654
"113619",-0.436493844954667
"113922",0.305882674522269
"114217",0.0470750365209821
"114318",-0.870893069379971
"114419",-0.029380922937778
"114621",-0.174357000720908
"114823",0.0260861178776462
"115017",0.215127201529988
"115219",-0.0128784294826714
"115320",0.214519660971489
"115825",-0.22873748842772
"116524",0.518300591258732
"117122",0.383015532764968
"117324",0.515215709558153
"117930",-0.257503282618627
"118023",-0.250039588034955
"118124",0.440116627079413
"118225",-0.0990889264199616
"118730",0.505010491878494
"118932",-0.394005305871241
"120111",-0.571969416950044
"120212",-0.439247989213166
"120717",-0.247960747600307
"121416",0.0793860022904948
"121618",0.476671450617516
"121921",-0.308294679470029
"122317",0.246445664841053
"122822",0.0945993468455353
"123117",0.0144995073190911
"123420",-0.415640463648229
"123521",-0.711429429936811
"123723",-0.19264046104097
"123925",0.266581585639998
"124220",0.227708263291886
"124624",-0.383805370776235
"124826",0.158392557888708
"125525",-0.253491251606366
"126325",0.109969003303383
"126628",0.863939876123517
"127226",-0.173443941416318
"127630",0.249269239862633
"127731",0.180218088545476
"127832",-0.395826192309237
"127933",0.282158545473865
"128127",-0.111643401345495
"128632",-0.706065480389712
"128935",-0.0101178140199904
"129028",-0.969521929285012
"129129",0.46695226579895
"129331",-0.285325151260667
"130013",0.252399702238546
"130114",-0.128899611873954
"130316",-0.127779533065044
"130417",-0.0805147148778743
"130619",0.223261408634207
"130821",0.221090186473612
"130922",-0.018108674386321
"131217",-0.179687585203863
"131419",0.0623545041829508
"131722",-0.216822052208013
"131924",0.266630045483363
"132017",-0.713553967799263
"133019",-0.247644072939273
"133625",-0.0384108044543445
"133827",-0.0246991178397144
"133928",0.10339417374989
"134324",-0.0617708334853446
"134425",0.139096185304171
"135225",-0.466713860835799
"135528",0.303053780813149
"135730",0.188761130914677
"135932",-0.41787300872103
"136227",0.70762840136291
"136833",0.00806553225491869
"137027",-0.243327076522133
"137128",0.18057853519984
"137229",0.130254113030223
"137633",-0.0996692314765218
"137936",0.17212969801392
"138231",0.226368715597044
"138534",-0.369724768790507
"139839",-0.578476102116185
"141119",0.285644907189985
"141422",0.310399182422055
"142828",0.324433433457286
"143325",0.135156588291354
"144428",0.321313596329723
"144731",-0.271149790361102
"144832",0.13638029773373
"145834",-0.0637582274934098
"146331",0.907184851904287
"146432",-0.254140430703864
"146937",0.385969951119392
"147636",-0.000967692401203651
"148032",-0.705695495664004
"148133",-0.0237357128863694
"148335",0.190591734196773
"148941",-0.00612979006725463
"149236",-0.451143139549858
"149337",0.0849302580931969
"149539",0.00768347244924852
"149741",0.286288090995815
"149842",-0.621119443401006
"150726",-0.333648880189772
"151223",-0.939956728320354
"151324",0.0787353851668166
"151425",-0.13883115524375
"151526",0.156276105711526
"151627",-0.182547803381514
"151829",-1.23077580956724
"152225",-0.385618957613058
"152831",0.34233259914543
"153025",0.404550748811263
"153429",-0.271253673738514
"153631",0.0498989746595451
"153833",0.366794053624161
"154229",-0.361142157656999
"154431",0.00523779418921607
"154532",0.165263572459389
"154734",0.134789906351247
"154835",0.343830306476669
"154936",-0.063921411061749
"155938",-0.264052667688968
"156233",0.561909689510954
"156334",0.313254338454068
"156637",0.269029039413521
"157336",-0.222026961769722
"157437",0.225119326893396
"157942",-0.096811441856994
"158035",-0.30068216360878
"158136",0.102230159729942
"158338",-0.298102332293962
"158540",0.229409154697165
"159138",0.0157526661564983
"159239",-0.211536494638951
"159340",-0.0192656767961427
"159441",0.0680873924794243
"160123",0.772706204164156
"160729",0.406527328808019
"161731",-0.592594235736131
"162026",0.0375053728459833
"162228",-0.555088146642546
