"Subject","brain_scores_lasso"
"148032",0.626083126715448
"148133",0.0632984101351346
"148335",0.0262945809033426
"148941",0.0272189696904056
"149236",-0.401442581770216
"149337",-0.117692984505681
"149539",-0.164888183367173
"149741",-0.0886872472615642
"149842",0.103509818843556
"150726",0.0253880049973787
"151223",-0.059857920518023
"151324",-0.021322244158379
"151425",-0.061012556824108
"151526",0.0430388484407125
"151627",0.489554566956765
"151829",-0.489565804553462
"152225",-0.0561309901907044
"152831",0.0825517975706192
"153025",0.0166312751149853
"153429",-0.472975043012259
"153631",0.0847518647143479
"153833",-0.0154129673551055
"154229",0.08697618452284
"154431",0.29521023416579
"154532",0.0305311998430549
"154734",0.054765641679575
"154835",0.0515916069818181
"154936",-0.474757188468669
"155938",-0.119728394142131
"156233",-0.241882409066702
"156334",-0.0965505002971181
"156637",0.0464351550384118
"157336",0.335161452479185
"157437",0.0319559206619821
"157942",0.140283306864109
"158035",-0.00395743376491704
"158136",0.0789141711455814
"158338",0.283378180510121
"158540",0.110307828398384
"159138",0.395473273203922
"159239",0.183224464418316
"159340",0.144772925577181
"159441",-0.144874905191701
"160123",0.274516964846025
"160729",-0.00770950192543868
"161731",0.240175533231566
"162026",-0.208057736069375
"162228",0.0465262903428876
"162329",-0.220766056260607
"162935",0.0238206550026859
"163129",-0.0526051929208201
"163836",0.0754566659662173
"164030",0.365514773935425
"164131",-0.206322447509303
"164636",0.201478618639722
"164939",-0.295291579598618
"165032",-0.144118876639078
"165638",0.110275294723945
"165840",-0.161219312955042
"166640",-0.39990626251384
"167036",0.130239316988483
"167743",0.0562067788027672
"168240",-0.0696049569939357
"168341",0.485849786392885
"169040",0.0850777453725943
"169343",-0.0596716489163979
"169444",0.0527545676586798
"171330",0.24079563187971
"171532",0.0280581250027058
"171633",0.184405010863884
"172029",0.0197600116063691
"172130",0.144303338280245
"172332",0.317278380361089
"172534",0.0243027250958824
"172938",0.111698994029444
"173334",-0.399598971959179
"173435",-0.437130600833707
"173536",-0.340419090601134
"173637",-0.226868154156031
"173940",0.156691240357019
"174437",0.0810601777493295
"175237",0.0907272567797327
"175338",-0.0994616478867419
"175439",0.277263848528011
"175540",0.251375160586956
"175742",0.0849573295972305
"176037",-0.234606040762019
"176542",0.132095617800074
"177645",-0.262650963457625
"178142",-0.0749505661105127
"178243",-0.378335681307979
"178950",0.0715533413770322
"179245",0.212665168099021
"179346",-0.0495434185048336
"180129",-0.11161672764783
"180432",0.0123707616060658
"180735",0.422561502929284
"180937",-0.0281444384201526
"182436",-0.0307730200952481
"182739",0.105645959519417
"183034",0.105091176885464
"185139",0.184665456195945
"185341",-0.0693798401601737
"185442",-0.0766590406386124
"185846",-0.359837472609286
"185947",-0.201829292726595
"186141",-0.152527605263855
"186444",0.104258568362538
"187143",0.0400462375521242
"187345",-0.129266282502921
"187547",0.0468055594730268
"187850",-0.220922163306843
"188347",0.145125139343143
"188549",-0.0468767313708604
"188751",0.219224275117524
"189349",-0.475685414178657
"189450",0.0102009234564861
"190031",0.431079584330074
"191033",0.294670188762092
"191235",0.0422308423755291
"191336",-0.023536811239777
"191437",-0.0260158125659505
"192035",0.274199925270418
"192439",0.110144226552863
"192540",-0.379017698643807
"192641",0.0675467633625392
"192843",0.0174603885040513
"193239",0.301446103544329
"194140",-0.0953379918703124
"194645",-0.177081103172912
"194746",0.282176073015316
"195041",0.165765938647236
"195445",0.20274567648865
"195647",-0.24162693186019
"195950",-0.0741489500046754
"196144",0.212590221997568
"196750",-0.0633378229052995
"197348",0.132059596808463
"197550",0.00615327684754387
"198350",-0.0642104413290218
"198451",-0.358887647294507
"198653",-0.0194697749472134
"198855",-0.138022737602162
"199150",0.301995278587472
"199251",-0.0451209419422079
"199453",-0.156939080549549
"200008",0.276762338815541
"200109",-0.0471446867097692
"200311",0.192162274808673
"200614",-0.047149742180254
"201111",0.295162985334442
"201414",0.05372493364298
"201818",0.077872653125443
"202113",0.0175132275328861
"203923",0.0127255023411976
"204016",-0.166509958792697
"204319",-0.312343284051455
"204420",0.227592988880294
"204521",0.0168339151706284
"204622",0.251740788428498
"205119",-0.176800050635794
"205220",-0.0112565754721754
"205725",0.226239911165811
"205826",0.0181581957015407
"206525",-0.19859079942378
"206727",-0.357693093874345
"207123",0.0977444024453706
"207426",0.171939175690369
"208024",0.197249182182227
"208125",-0.309601532061246
"208226",0.189958890932585
"208327",-0.289439481178641
"209127",0.181919474557458
"209228",-0.15554613306217
"209834",0.208953580729757
"209935",-0.0455970838231639
"210011",-0.027902997671744
"210617",0.266538561782738
"211114",0.242096612224585
"211316",0.102284835164177
"211417",0.155794666492723
"211821",0.296556878560831
"211922",-0.181501134699459
"212217",0.0285919182029208
"212318",0.201361402943393
"212419",-0.160959423305126
"212823",0.143385963753292
"214019",0.0833791927119431
"214221",0.222040464983117
"214423",0.213684364193188
"214524",0.207540987003441
"214726",-0.0824925217451219
"217126",0.187947503328744
"217429",0.0445960587700107
"219231",-0.36997230652891
"220721",0.0310991828223037
"221319",-0.326925892586637
"223929",-0.0467229557592988
"227432",-0.0642267071706543
"228434",0.0847739611947334
"233326",0.126229780140916
"239136",-0.0382786661768288
"239944",-0.251510790406821
"245333",-0.0156605833089286
"246133",-0.283954499236406
"248339",-0.173573833816214
"249947",0.188121996728664
"250427",0.0544670008030116
"250932",-0.232308928861658
"251833",0.0246013093803252
"255639",0.105301340672175
"255740",-0.368244675806985
"256540",0.0856213481271297
"257845",-0.390260955678463
"263436",0.152838933494445
"268749",-0.106790790534494
"268850",0.366571537753115
"275645",-0.352917422494919
"283543",-0.0944976584775587
"285345",-0.154522091367136
"285446",0.124381092352883
"286650",0.00654307553088173
"287248",-0.533412722674799
"289555",0.174941061240507
"290136",-0.466622276535495
"293748",0.0501676896289717
"295146",0.0249758901024099
"298051",0.200950174971861
"298455",0.2330669510651
"300618",-0.0175924349902114
"303119",-0.251064267769917
"303624",0.447806592232017
"304020",0.22687772211263
"304727",-0.0274368103344449
"305830",0.0875033566355766
"307127",0.244116191507075
"309636",-0.15241288759314
"310621",-0.2478183900616
"311320",-0.0314990007199008
"316633",-0.014870245516898
"316835",0.365803524596906
"318637",-0.0287652469006124
"322224",-0.106204521557139
"329440",0.0568544597276519
"329844",0.250410375892057
"330324",-0.157770022118092
"333330",-0.0728765316832525
"334635",-0.087309151823308
"341834",0.2544644073576
"342129",0.0308376218180181
"346137",0.088933067613892
"346945",-0.0670062870180511
"348545",0.0272960914182653
"349244",-0.318540363611336
"352132",-0.0404420218601639
"352738",0.0571789112108595
"353740",-0.357541169473125
"356948",-0.00342019577135427
"358144",0.214897977194477
"361941",-0.756133708801632
"365343",-0.0144607235038295
"366042",-0.137614440777093
"366446",0.0688198828432126
"368551",0.115558386255924
"371843",0.216247909312575
"377451",-0.130416859987021
"378857",-0.315358557543659
"379657",-0.246303993948736
"380036",0.0623133367461822
"381038",-0.0403597647498529
"381543",-0.0216775739181533
"385450",-0.253357707357317
"387959",-0.240282444372068
"389357",0.176874405996953
"390645",-0.0474395364287062
"392447",-0.288227293417679
"395958",0.210301897361474
"397154",-0.0554412341797411
"397760",0.269073766836051
"397861",0.126607269555159
"406432",0.043707985101653
"406836",0.0711653828371846
"412528",-0.0381898397442941
"414229",-0.0142525331645956
"422632",-0.152497939243607
"424939",-0.157678203698185
"429040",0.185502721455969
"432332",-0.0144655288175024
"436239",0.211893530667383
"436845",-0.0824602903823706
"441939",-0.0454420640775763
"445543",0.0644674892663703
"448347",0.297837673241025
"456346",0.0755835543408276
"459453",-0.0195605616438337
"467351",0.370504561854679
"475855",-0.105976628955767
"479762",-0.148078948118315
"481951",0.139920249073079
"485757",0.105236040896481
"486759",-0.276584471473304
"495255",-0.163832322772002
"497865",0.187170008140589
"499566",-0.12273581201003
"500222",-0.256555129007809
"510225",-0.0656768934763593
"512835",0.147055064172196
"513736",-0.280651377073689
"519950",0.512348285281219
"520228",0.0526799119761831
"523032",-0.228424986908496
"524135",-0.330355676708505
"525541",-0.286696033503578
"529549",-0.01559149954418
"529953",0.140349194392654
"530635",0.193380837153547
"531536",-0.227643472137907
"536647",0.0973872101264089
"540436",-0.313933838556525
"541640",0.172984648601116
"541943",0.181757271241157
"545345",0.133921792964064
"547046",0.0699268281627998
"548250",-0.210466823540435
"555348",0.0488492732129267
"557857",0.0538323229937989
"559053",-0.149172595123018
"561242",0.173391489141687
"562446",-0.0485708811849389
"565452",0.0794799671670644
"566454",-0.298973717420524
"567052",0.218488459284501
"567961",0.0545869470000549
"568963",-0.379015158560696
"570243",-0.108407032894761
"571144",0.141081612327363
"572045",0.0382185425122301
"573249",0.12395179073377
"573451",0.157624215309872
"579665",-0.0649632979822212
"579867",-0.0439651054921062
"580044",0.103591929776974
"580650",-0.0992041022444983
"580751",0.0438937931591206
"581349",0.272868255352639
"581450",-0.0752627006815187
"583858",0.0752157004254842
"585862",0.0179788349257464
"586460",-0.102999367174472
"587664",-0.0381574127802499
"588565",0.188490682528071
"592455",0.0967441690204541
"594156",0.119378648204893
"598568",-0.210748603168228
"599065",-0.248383062649515
"599671",0.174643249405979
"601127",-0.113031759845376
"611938",-0.331586459351014
"613538",0.105180634431638
"615744",-0.00723976904703263
"620434",0.202296594961976
"623844",-0.104546479170272
"626648",0.115428439118977
"627852",0.222332075809649
"633847",0.114829412031447
"638049",0.24139360969355
"645450",-0.0701163234332822
"645551",-0.0524621821327515
"654350",-0.0280018672976687
"654754",0.0921007704212306
"656253",-0.144320582049642
"660951",0.232376339933826
"665254",-0.0383788918154392
"667056",0.0550306393484028
"668361",0.0306214827261784
"671855",0.0454168313676165
"672756",-0.127868915935224
"673455",0.161067403761314
"677766",-0.0530534422169866
"677968",-0.088089189191044
"679568",-0.0969361337861128
"679770",0.035015979413103
"680957",0.0115924422470453
"683256",-0.0534850830139236
"685058",-0.285022544077295
"687163",-0.123487386670872
"690152",-0.0870374792985748
"695768",0.230639056084044
"700634",0.0361148691093304
"702133",-0.047057058457427
"704238",0.453275348245424
"705341",0.267085105678589
"707749",0.113601912916432
"713239",-0.0327094877456783
"715041",0.150808916139356
"715647",-0.107400568833115
"715950",-0.167557516161964
"720337",0.0110003974729295
"725751",0.144907454739106
"727553",-0.406250733063425
"727654",0.138847155364932
"729254",-0.0343550640450983
"729557",0.215998061705551
"732243",0.0563924366619397
"735148",0.00605636118875099
"737960",0.0604581949376289
"742549",0.17960431155392
"748258",0.0497685597408491
"748662",-0.101833452539396
"749361",-0.088060926105524
"751348",-0.186637737902243
"753251",0.212844544360793
"756055",-0.122829437319571
"759869",-0.101548720076885
"761957",-0.16976579124971
"765056",-0.616516081538267
"769064",-0.042980670734621
"770352",-0.164645876576657
"773257",-0.240061707344969
"782561",-0.1343330607853
"784565",-0.615072275647863
"789373",-0.10541242288171
"792564",-0.11857408724052
"793465",0.111422438174484
"800941",-0.181223711731347
"802844",0.355338244300434
"803240",0.13888101870454
"814649",0.221387857219617
"816653",-0.254557566001103
"820745",0.0974928263919139
"825048",0.287578396757139
"826353",-0.331892696295381
"826454",0.00851119790410881
"833148",0.28533711828602
"833249",-0.0173172109130705
"837560",0.133732895078487
"837964",-0.0210135565270237
"841349",0.18466858656229
"844961",0.133466504301747
"845458",-0.0953250221030002
"849264",0.202413420440951
"849971",0.00986699377389373
"852455",0.0866285946851387
"856766",0.0289239292677512
"856968",-0.204029363031149
"857263",0.325919115571607
"859671",-0.279373902528271
"861456",0.319686064636573
"865363",0.255232043571602
"867468",-0.0969251826183151
"870861",-0.304433726979938
"871762",0.0464856338781552
"871964",-0.136391338157454
"872158",-0.206137792909269
"872562",-0.420081988183959
"873968",-0.307163672518687
"877168",0.145371601499384
"877269",-0.109416562166437
"878776",0.124476496431182
"878877",0.0782760566739643
"882161",0.151621863572132
"884064",-0.216258911381677
"885975",0.113045685736032
"887373",0.00191196321100448
"889579",0.0552283035536974
"891667",0.084713984872798
"894067",-0.0758347753314312
"894673",0.0714542757813219
"894774",0.145958098820996
"896778",0.250701978491154
"896879",0.253598735175643
"898176",0.0651830580574412
"899885",-0.00273928652300739
"901038",-0.240186817409705
"901139",-0.147054438019764
"901442",0.0954591657352914
"904044",0.166203908252557
"907656",0.0509571592516028
"910241",-0.159353109181438
"912447",0.0197072710649684
"917255",0.468174356856469
"922854",0.0401166280565058
"923755",-0.356824871586846
"926862",-0.0223977227796684
"930449",-0.0699528840503127
"932554",-0.111910676571022
"937160",0.200628207130766
"942658",-0.210663206788273
"951457",0.378883425571794
"952863",-0.243745714539484
"955465",0.0550904867463321
"959574",-0.291202718620952
"965771",0.234747086324105
"971160",0.194529132898147
"978578",-0.188301692635236
"979984",0.130366081944803
"983773",-0.0180447014859605
"984472",-0.190202449548953
"990366",0.191760456976869
"991267",-0.447530420132206
"992774",-0.0402580583411337
"993675",0.127276201333509
"996782",-0.589186695172963
