"Subject","brain_scores_elastic"
"100307",-0.315292827265087
"100408",0.22877052711469
"100610",-0.361494455085338
"101006",0.0143603476595521
"101309",-0.159899810092062
"101915",-0.020384458605684
"102008",0.185091649390644
"102311",-0.022443153254423
"102513",0.131795480242224
"102816",0.258295058631499
"103111",-0.0673962924127011
"103414",0.100899409351265
"103515",0.257839481342737
"103818",0.0379489738044396
"104012",-0.134556483678493
"104416",-0.0923830480891998
"104820",0.142068813450846
"105014",0.141152900730741
"105115",-0.110362529081795
"105216",-0.813183857850978
"105923",0.0771846293480277
"106319",-0.332499651273731
"106521",-0.173652726565839
"107018",0.282221908118185
"107321",-0.0556450731997108
"107422",0.0200213100056664
"108121",-0.103785948799704
"108222",-0.356068641774515
"108525",0.372360344473466
"108828",0.502872120989718
"109123",-0.479223231260406
"109325",-0.127318990492595
"110411",-0.169867196103158
"111009",-0.157180467306394
"111413",0.105135091566912
"111514",0.0778354154996905
"112516",-0.0716990271836715
"112920",0.100680677707017
"113215",-0.0634004603117953
"113619",-0.323449741007665
"113922",0.27272749092448
"114217",0.0933903248041525
"114318",0.00031677187002115
"114419",0.243066993050311
"114621",0.0984970820785331
"114823",0.0843505310985557
"115017",-0.0780333507431168
"115219",-0.0105094440391006
"115320",0.0818660849423141
"115825",0.34641493079478
"116524",0.0304319504200792
"117122",-0.389411363190581
"117324",-0.0408891821933167
"117930",-0.157283172450088
"118023",0.00893602082061294
"118124",0.0074911498331356
"118225",-0.0637082258887506
"118730",-0.0938418681058578
"118932",-0.127823414731228
"120111",-0.287479079553212
"120212",0.213572082555186
"120717",-0.0586627849587174
"121416",0.11636659016212
"121618",0.363816129766624
"121921",-0.0417078725546774
"122317",-0.148740067639347
"122822",-0.212667895215645
"123117",-0.24260266843215
"123420",0.0250686536702437
"123521",-0.698861879444484
"123723",0.548236586227112
"123925",0.000351627744920635
"124220",0.0650301993276319
"124624",0.0258427670017247
"124826",-0.192076119576311
"125525",0.171324512656081
"126325",-0.0819444595994645
"126628",0.237045073063061
"127226",0.0605046104797909
"127630",0.0113245507021431
"127731",0.00970744481449928
"127832",0.0610166568415542
"127933",-0.0443736118474925
"128127",0.209402340523894
"128632",0.296886761717106
"128935",-0.25704301942264
"129028",0.295223578667828
"129129",-0.115593525323073
"129331",-0.0661303981011549
"130013",0.162739798498823
"130114",-0.110509083624877
"130316",-0.0767833197160022
"130417",0.0224210970490832
"130619",-0.0277450781076817
"130821",-0.114512944818563
"130922",-0.365330539996153
"131217",-0.00708929989854807
"131419",0.341825558237201
"131722",0.00125239442261353
"131924",0.29852539929422
"132017",-0.120369941869714
"133019",0.115275700252667
"133625",0.177740343764905
"133827",-0.18180199732143
"133928",-0.054968340076375
"134324",-0.0882092430075675
"134425",-0.0314885515821976
"135225",-0.0640557770415845
"135528",0.149894942618869
"135730",-0.119504886360378
"135932",0.574923192725216
"136227",0.000266350110704448
"136833",0.00732783744916031
"137027",-0.0670178693189764
"137128",-0.0907651633086656
"137229",-0.0410807962993296
"137633",0.0481082244383949
"137936",0.00651863341539484
"138231",0.133993712399464
"138534",0.145519570958065
"139839",0.202833421053629
"141119",0.165833121421952
"141422",-0.00331761070658441
"142828",-0.0756128258905312
"143325",0.0347745608745607
"144428",-0.334352793368794
"144731",0.0211091391047043
"144832",-0.10880584727056
"145834",-0.0103262739876863
"146331",0.343929835450372
"146432",0.282694673426226
"146937",-0.132640568261014
"147636",-0.359541277136011
"148032",0.621292949291561
"148133",0.0626956307983594
"148335",0.0298064729899615
"148941",0.0262057169019959
"149236",-0.405648324258157
"149337",-0.118728385548512
"149539",-0.17108389337127
"149741",-0.0854041980226373
"149842",0.0968733708042995
"150726",0.0272263261191937
"151223",-0.0526185268286739
"151324",-0.0233061655073694
"151425",-0.0672051102020691
"151526",0.0403433827681128
"151627",0.489414815708772
"151829",-0.483404240398897
"152225",-0.0565540863528598
"152831",0.0856215479099901
"153025",0.015502395720045
"153429",-0.47587292625295
"153631",0.0843950202773856
"153833",-0.0144540263783694
"154229",0.0871204715482421
"154431",0.289184966731724
"154532",0.0318223798788589
"154734",0.0544417016796381
"154835",0.0520326177425783
"154936",-0.475003188282838
"155938",-0.119017182944771
"156233",-0.238209437659718
"156334",-0.0938786247960349
"156637",0.0466139562285447
"157336",0.330453783187797
"157437",0.0254111126905393
"157942",0.134195170972067
"158035",-0.00392744164427516
"158136",0.0769819778643978
"158338",0.282142367616538
"158540",0.110744845770394
"159138",0.387042638786543
"159239",0.179958384981849
"159340",0.145733238079298
"159441",-0.147795854929762
"160123",0.274227974507367
"160729",-0.00586566216228937
"161731",0.242013985154402
"162026",-0.207187707732073
"162228",0.0431513755057722
"162329",-0.215362167047347
"162935",0.0259243672978869
"163129",-0.0496936238851109
"163836",0.0731441421127242
"164030",0.366145309114367
"164131",-0.209845090150892
"164636",0.201355936603874
"164939",-0.292061987656066
"165032",-0.150836234195717
"165638",0.117441471343615
"165840",-0.161073685951362
"166640",-0.39901160924199
"167036",0.130285484415588
"167743",0.053282628734376
"168240",-0.0625879326963666
"168341",0.487410558968625
"169040",0.0828670105519524
"169343",-0.0613109021690086
"169444",0.0542864666201252
"171330",0.239118418910331
"171532",0.0271060083344084
"171633",0.178904329470697
"172029",0.022153267758872
"172130",0.14476732149002
"172332",0.31436384701696
"172534",0.0225233695075726
"172938",0.113925779286406
"173334",-0.401848398822722
"173435",-0.433956679272668
"173536",-0.335791682689299
"173637",-0.22451585879253
"173940",0.158221052207021
"174437",0.0835433433043595
"175237",0.0956918197109854
"175338",-0.103768856815792
"175439",0.277717260040855
"175540",0.247508642146153
"175742",0.0843668697486125
"176037",-0.231596699676775
"176542",0.131741770307085
"177645",-0.260267564008276
"178142",-0.0747545914496581
"178243",-0.375636577295164
"178950",0.0715415060256356
"179245",0.21858192392817
"179346",-0.0515174331880165
"180129",-0.118340661936025
"180432",0.0125555605477202
"180735",0.418129160588851
"180937",-0.0245509456835015
"182436",-0.0237888866021796
"182739",0.103548712563736
"183034",0.103138148229328
"185139",0.187066046327804
"185341",-0.065315882017806
"185442",-0.0774891933909745
"185846",-0.360379363013673
"185947",-0.194290524142517
"186141",-0.153960283628522
"186444",0.0979112039839439
"187143",0.0389403575288106
"187345",-0.128338598798957
"187547",0.0475055228434225
"187850",-0.220968196471835
"188347",0.144233781800611
"188549",-0.045859761175993
"188751",0.224575238860591
"189349",-0.471828301862256
"189450",0.00866088437383379
"190031",0.429834611730441
"191033",0.29150505054829
"191235",0.0462773727690571
"191336",-0.0179935372765315
"191437",-0.0292333829411331
"192035",0.268411918275247
"192439",0.118827578040481
"192540",-0.373356069411122
"192641",0.0741844177939357
"192843",0.0184657824301539
"193239",0.299082506623671
"194140",-0.0950888067464289
"194645",-0.181068509817154
"194746",0.282980922830682
"195041",0.167194170217513
"195445",0.197262363716891
"195647",-0.246421150076119
"195950",-0.0682889138634663
"196144",0.216484624151222
"196750",-0.0567307916821045
"197348",0.128003742583914
"197550",0.00381793509893554
"198350",-0.0655895344728243
"198451",-0.356164737738086
"198653",-0.0169808003133237
"198855",-0.135347456266284
"199150",0.298899316871038
"199251",-0.0491785742916633
"199453",-0.153126763452044
"200008",0.270105115573308
"200109",-0.0415701109748398
"200311",0.185076002236822
"200614",-0.0460519180551766
"201111",0.293195606623647
"201414",0.0578533886562322
"201818",0.0811861703516573
"202113",0.01286394309849
"203923",0.012551792049656
"204016",-0.162688817237205
"204319",-0.312327357544854
"204420",0.228904978436732
"204521",0.0195827413536266
"204622",0.246005540349247
"205119",-0.179964337829298
"205220",-0.00643879585122594
"205725",0.229579944525559
"205826",0.0160867617864697
"206525",-0.194254362115506
"206727",-0.357853083311047
"207123",0.0986020850270879
"207426",0.168565052870488
"208024",0.195324322983326
"208125",-0.307712351584081
"208226",0.187771748333154
"208327",-0.290316988692335
"209127",0.186323487347082
"209228",-0.154523465510361
"209834",0.208477373197078
"209935",-0.0480983184521523
"210011",-0.0255987797516281
"210617",0.26772675949464
"211114",0.24681950136875
"211316",0.0951253781383977
"211417",0.156390260442726
"211821",0.2936215979442
"211922",-0.178931511125903
