"","RCCA1","RCCA2","RCCA3","RCCA4","RCCA5","RCCA6"
"129028",-0.0584348523890621,-0.136556526732884,-0.071668720214708,0.42406094571849,0.123203138068104,0.0746284455779593
"129129",0.387041711849386,0.620326275693403,0.0793630840475303,0.670039035169094,-0.282576318062719,-0.110462177017465
"129331",-0.45081121257964,-0.00488293554604556,-0.274320480757769,-0.0134193735730917,0.0691079091931348,-0.0364145378896561
"130013",-0.31527208575713,0.18639232138596,-0.270259648400639,-0.282654888793567,-1.01050300517401,0.317285549173821
"130114",0.521374022340779,-0.419884931069234,-0.167871254058358,-0.25231306997048,-0.122441783788853,0.277450362545214
"130316",-0.0777666732241146,0.426371743835434,0.0408286352566308,-0.0358105709094947,-0.770372669375306,-0.0965870791313719
"130417",0.349783097801691,0.213731704413661,0.261061027346536,-0.204207389731778,-0.0117969483496645,0.0407991738193479
"130619",0.560255096071001,0.175348739469947,-0.0700265997476035,0.0378562397936804,-0.0291790520701479,0.137291518925454
"130821",-0.477636351567134,-0.0749775882102254,0.191201538931196,-0.504525519670196,0.312973554289792,0.0208093981669711
"130922",0.54860315253168,0.321100913189766,-0.156858093609065,0.050427645293228,0.04996154677247,-0.170118959433265
"131217",0.269073055113587,0.156133943632759,-0.0171909814148537,-0.582634627379566,-0.169205537151432,-0.340945615343396
"131419",0.432996107675443,0.0349083352796384,-0.21360948275806,-0.205215767742083,0.123319814758518,0.0345461068827547
"131722",0.014643257517258,0.812753220037849,-0.561907705144438,0.471384329912348,0.14115485385925,0.206082753508306
"131924",0.482306044384563,-0.295198483685577,-0.0265238890539558,0.143341993210806,0.662709453364144,1.01350266864689
"132017",-0.783029030215802,-0.195847687710471,0.691412279627343,-0.164686707752422,0.29691909794993,-0.0276553265376865
"133019",-0.0571341286061118,-0.398265125196217,0.0461855567600681,-0.359929905257259,0.314973333410346,-0.213994131469702
"133625",0.0681866277252591,-0.0427611541119904,0.0719573359042744,0.0841665371270005,0.139438324471669,0.469533979022944
"133928",-0.353075711248858,0.0220831432703328,0.36882155622028,-0.0502171676201908,0.264860100157197,-0.00480471124870096
"135225",-0.0888766173524379,0.0773326357611836,-0.153875786065912,-0.0416605524318226,-0.184564799955603,-0.186319547239626
"135528",0.23607127886337,-0.0283229394826939,0.254898784488485,-0.865864908393091,-0.239643887460229,-0.00188193032160597
"135730",-0.0365677434778189,0.359284909218506,-0.38144303143068,-0.0414783631012098,0.197990577316593,0.697402170633141
"136227",0.0730036215076303,-0.0481907914940631,-0.070736953284348,0.00940487828215446,-0.107942388271545,0.0610881819421523
"136732",0.346752361957992,-0.791618347226617,0.0451755824949811,0.860229601799743,0.21317154951631,0.113663213111128
"136833",0.66930682452123,-0.359756249373882,-0.306258067843943,0.0529575798731717,-0.0383536752585035,-0.222025731099599
"137027",0.0552508296931025,-0.43962234505087,0.731829637700187,-0.12801356283359,-0.280342684194782,-0.0200842519405836
"137128",0.256228062255502,-0.428998870899927,0.113599355258202,-0.210045251658289,0.336343724767271,-0.742535052163614
"137229",0.40438901415706,0.574820943981989,0.548601113196751,-0.331861543720014,-0.0107369070400492,0.214562946248585
"137633",0.37231816546696,-0.328850038875242,-0.160847398772566,0.132969632180892,-0.0117180492590557,-0.215833894044129
"137936",-0.87586840724726,-0.29345677055537,0.223587657350403,-0.0297994382141089,0.130012266848679,0.401907574338023
"138534",-0.165013332123365,-0.342972788401667,0.377031624841633,-0.128480586268395,-0.126254328311091,-0.147887572241532
"139839",0.0846234077513667,0.0921775951107933,0.00221603311448193,0.108248305061569,0.502709231706222,0.0449069140702809
"140824",-0.865362565749826,-0.0712177400707718,-1.18604667586217,0.451144580542731,0.390904756641274,0.814173151550441
"140925",-0.810763844630539,0.54981172891521,-0.213700771932286,-0.0295572314611922,0.0768850172889737,-0.0126649379938384
"141119",-0.540782202170426,-0.0299297289803997,-0.424977349713676,-0.0521098819457715,-1.07948312662888,0.369264012357553
"141422",-0.454914471601805,-0.0616074209584386,0.380529768210996,-0.0360459971977929,-0.279982608634359,0.0551576893942951
"142828",0.0217669604246463,-0.207034815295029,-0.341000156080574,0.299573856183561,0.157949156876675,-0.466441484406473
"144428",-0.580884803121004,0.20807190457272,0.151084853191474,-0.0470633668400665,0.674080545838449,-0.327188566732742
"144731",0.674758457484839,0.198200544960455,-0.268510932204591,0.273077699662626,-0.153801187162524,0.0116509287200669
"145834",-0.611135193039029,-0.0258298737226673,-0.577416478326131,-1.01340308705482,-0.0694362027410531,0.0293370375226827
"146331",-1.43324345340723,-0.516977922297945,0.652400358351285,0.179894842812991,-0.0951469371607114,0.909360212035539
"146432",-0.140910291020196,-0.52866631125279,0.169579807835997,0.0641683991708306,-0.334756929819876,-0.713021928723989
"146937",0.555049536306796,-0.460341588880713,-0.00176225597378635,1.02593371007366,0.538397024703825,-0.140552201168887
"147636",-0.0231269626041822,0.108529165613281,-0.115668279940905,0.0427405627056326,-0.251666288903741,-0.735876424826889
"148032",0.354617702967465,-0.272818389919037,-0.23220685981953,-0.474445885316325,0.107914021099163,-0.0285527259105718
"148133",0.0829851802521186,0.499493386314496,0.278206404695077,0.242058941745623,0.0520264721444198,-0.0125996285473035
"148335",-0.0200854566622375,-0.141456995387096,-0.565832847925768,0.552510401209559,-0.524768882702635,-0.211618556534617
"148941",0.38039361274067,-0.0918657273560088,-0.196506232935756,0.0827279035686677,-0.589744600774218,0.0908191585107248
"149236",0.49966830694551,0.508562443400626,0.161014590444922,-0.254040228371383,0.270635502365419,0.0683405101347109
"149337",0.0170921383666685,-0.132571226338835,0.27681199678489,-0.517525172627884,0.358218012331434,-0.578123440841471
"149539",1.10921353941507,0.585293385590991,-0.101051401705357,0.410145822888874,-0.578326336350176,0.304048153162267
"149741",0.456708453836429,-0.306053987844176,0.468220219885098,-0.177818469543018,-0.071208382896346,0.0702571546764867
"149842",0.0887589400511313,0.28192269402856,0.0724391119018179,-0.244201303623709,0.156668527719792,0.0686291357820921
"150726",0.76037687802037,0.376300014505848,0.00351101011586343,0.0452719551739949,0.440992926633073,-0.0820533138873183
"151324",-0.544674592643912,0.202376256652856,-0.0336289475750254,0.237683486456281,-0.231477758209937,0.502953020441815
"151425",0.430803899488325,0.276698854806586,0.705614529443229,0.307357286327102,-0.456423285951382,-0.110983138222109
"151526",-0.197610241888784,1.20025642510165,-0.021847422199396,0.463405534414698,0.136971646003596,-0.0361481442035258
"151829",0.550395563401509,0.272693917397658,-0.19932552782184,0.225933041799538,0.290513035829588,-0.137739551047253
"152225",0.262045640271964,-0.428270506591179,-0.227779922645921,0.0538587357300362,0.128535290527593,-0.263214793854689
"152831",-0.31129256115233,0.74459151483925,0.324438417556002,-0.329717590533168,0.0784755648253085,-0.353767721937761
"153025",-0.268940568646926,0.102032962221457,-0.152866254083914,0.56794422649397,-0.0754481680596319,0.600193145085957
"153631",0.172672862640351,0.874610109173869,-0.139582362374071,-0.256835441066362,0.0625509895214384,-0.0513444368026973
"153833",-1.329968124039,-0.139439455623604,0.0360540237584566,-0.190571547905959,-0.368929312635807,-0.479857766541986
"154229",0.0517673559063239,0.51024960882277,0.0735254018778573,-0.46935182571647,-0.250922338174287,0.822134881264479
"154330",-0.123137640847246,-0.0776562733823936,-0.327498409260955,0.0372551169812076,-0.316420142106376,0.120444556274018
"154431",0.381952857365833,-0.945961543892817,0.592738661499873,0.207604189595142,0.35812202087643,0.269618904937624
"154532",-0.260867829250393,-0.0217026035191675,-0.948735735152357,0.191572610053813,-0.268590043425204,0.283988436584192
"154734",0.806335132836146,-0.502643135274093,-0.224731750639442,-0.451104625996004,0.126097399335723,0.359152566133312
"154835",-0.231772305051923,0.119214983279964,0.290242735471089,-0.0449283758980806,0.151981201303012,0.448234685006571
"154936",-0.355673173276047,1.12510097104741,-0.307132270393674,-0.28801923066182,-0.454547160884958,-0.358556535599916
"155938",0.541924913341543,-0.152726872499641,-0.271470616157357,-0.411718838282253,0.318944987536032,0.158436977336759
"156334",0.380929363704214,-0.152398834041178,-0.0460104098862026,-0.0845915172577616,0.0693120182795413,-0.643608095320117
"157437",-0.241817325473369,-0.0887281997006251,0.188386018170283,0.42864515262373,0.0473331477784329,0.134531441078885
"157942",-0.119993025479514,0.358010383482226,0.165713935928625,0.0326270576529239,0.406972577313564,-0.0790208410997925
"158136",-0.315959180008824,0.804643117970759,-0.141024466196764,-0.56860440041987,0.565859530681099,0.159410159282984
"158338",-0.12993095746917,0.252948173793349,-0.116145174874229,0.0575136007389043,-0.299283273673676,0.27246618600234
"159138",0.376483688102576,-0.608328848514437,-0.0518119901694348,-0.275514932159958,-0.241148167076014,0.0243796206359279
"159340",-0.0551731234739761,-0.774927503526284,-0.0800114400100722,-0.501691015743006,-0.0114589731238561,-0.0321285847531187
"159441",0.345259612844442,0.100794409952697,-1.24746975506733,0.526620194294381,0.422970322914182,-0.0224373209393003
"160123",0.354896002269933,-0.132949150311114,-0.0784883280522881,-1.11210696887709e-05,0.0742789549316362,-0.465870492025829
"160729",0.472203061457735,0.33624730522021,-0.743140299569803,0.573439877108805,-0.180994993451352,0.260716739335352
"162228",0.158945711932923,-0.546874366771557,0.0607575675085801,-0.520673581043824,0.0437567204261853,0.183014291930622
"162935",0.118444869373059,0.250290904017861,0.11880164552899,-0.306271552719167,0.306031402630232,-0.650646620374917
"163129",0.412509565268012,0.0945130030821745,-0.254807747412224,-0.418442623818598,-0.0537133148110248,-0.0162020602285333
"163331",-0.568111289335751,-0.700565103310147,0.621257345995418,0.8026724054576,0.444320631762584,-0.533576467885086
"163836",-0.709822455924389,0.0248395842096563,0.0170857029825359,0.406242431245693,-0.444070117616159,0.194815905580517
"164030",0.419467875315189,-0.489888228207361,-0.010524607194133,-0.51085822379777,-0.181777763119787,-0.576522688855657
"164131",-0.307668447843998,0.157426511685257,0.315942376802043,0.521392391508045,-0.0100896150571767,-0.145957082194257
"164636",0.21699402102385,-0.17373414144862,0.0587701432159669,0.167809953319605,0.590637214229348,-0.0495378722316297
"164939",-0.132041079231243,0.975447336322684,0.894424680417964,-0.800628373116363,1.01306092047419,-0.163887661330164
"165032",-0.47794230929012,0.0475264507893505,-0.19877369889128,0.025864071328008,-0.228060484201545,-0.273310503954542
"165638",0.498572355097906,-0.297972578000922,0.356438046283899,0.0335447497811379,-0.36118022047679,0.224847150601478
"165840",-0.594682960523471,0.140705237110749,-0.0960519108417978,0.209452264639398,-0.0379018009551178,0.146591418911381
"166640",-0.484046217319976,0.0271879907404522,-0.0722700225073669,0.229877825648256,0.00276980608191407,0.146354590702706
"168240",-0.964055636306098,0.184864824440314,-0.315831288885668,0.544307193628616,0.785320624867298,-0.170874548265717
"168341",-0.452742084824329,-0.312156456427281,0.029207615301382,0.154523872957672,-0.396803030270091,-0.464329220977625
"169040",-0.508952363130625,0.013700839312084,-0.278998059393617,0.265429048212237,0.199889230912938,0.348480556766377
"169444",0.0805328724469538,0.146454298474864,-1.06194852122218,-0.340730591829909,-0.498440925706864,-0.252352137868206
"171330",0.42517517157707,0.1102447144647,0.23160528846484,-0.183226040621279,0.0533883255199515,0.0985735032811168
"171633",0.391423634362151,0.68573349371423,1.76795282348571,0.779426683318215,1.05038359717478,-0.398208814550944
"172029",0.0925795919300771,0.334565919773595,-0.0282406050961058,0.200102917710681,-0.0178728717758173,0.672069708317076
"172130",0.158090840745546,-0.0570456195288187,-0.0421708822097669,-0.188436091930363,-0.138365495609695,-0.210372768408617
"172938",0.17366720943352,-0.4632379547234,-0.26142182659797,0.422686566814477,-0.332489471363084,0.659144927899357
"173334",-0.0400595663674411,0.128680762518689,0.0987193345768445,-0.132890472085065,0.0303499315576681,0.142670845424456
"173435",-0.0465575913166822,-0.201977288127916,-0.323526657684144,-0.175829513809661,0.145698935799398,-0.0894481445261539
"173536",0.270120949879898,0.313127841465017,-0.245421078122458,-0.239622946369022,-0.318961218937814,-0.709145023583446
"173637",-0.0701570950178583,-0.245192509979165,-0.270447761293204,-0.397385734250939,-0.127323194625243,0.258271901742919
"174841",0.611586926674466,-0.732346919418994,0.38792855608956,-0.00195417126994932,0.194906629089829,-0.0123179495246793
"175237",0.165700640987495,-0.204900423216672,0.371928624250507,-0.127219896679822,0.155549013200383,-0.439503392298515
"175338",-0.655267740083258,-0.255847136157827,-0.330548705120675,-0.435164057976243,-0.124306127765862,-0.230029993871707
"175540",-0.331500487794493,-0.362625642779687,0.411214735052985,0.538833328378736,0.134715595830103,-0.352909391166981
"175742",0.502384382658954,-0.333785785774279,0.262954024955467,0.765075512564036,-0.427292187334299,0.204844227967599
"177645",-0.254780057768662,0.136206156416023,-0.34163863077242,-0.132238388492136,0.0379662997488988,-0.237191135363922
"178142",-0.277914827764652,-0.436283438422914,0.218996973350762,0.583782717246882,-0.106499037683952,0.117790961396982
"178243",0.223099284304805,0.216347872839444,0.433183498305752,-0.0731799171354073,-0.0699739787537861,0.299980419485864
"178748",-0.491612672152458,0.00592044093635176,0.203662136651851,-0.193111403578299,-0.154838213151975,-0.160293737008158
"178950",-0.0872434032955627,0.427068850751002,0.557345828349487,-0.37785900806716,-0.125674161780866,-1.0955562864613
"179245",-1.34690680786497,-0.204245492672257,-0.332941542416018,-0.621101581130343,0.566442777031358,-0.0484014106296837
"179346",0.23441526951427,-0.190741384419184,-0.118851080790173,-0.476639657787192,0.346310704157122,-0.207277637143262
"180129",-0.92567141363122,1.30955183365092,-1.22847955337681,1.07241047188568,0.250668779590024,0.165431721862219
"180432",0.505522666874408,0.100942898801323,-0.51704276425551,0.024931740407258,-0.355709879109326,-0.292103278081368
"180735",0.326776763028404,-0.315666757708176,-0.120290384018498,-0.574141930298779,0.184317870150301,-0.633506913283222
"180937",-0.124784663216314,0.353012564208405,-0.102296018511284,-0.0278349653017702,0.55574961332188,0.238047028796376
"181636",0.060188854959307,-0.112584401948308,-0.530450397700984,-0.284323713315761,-0.857405399188619,0.266120919476304
"182436",-0.17795965868181,0.223335767109734,0.333934657489271,-0.3835013110224,-0.685578796866946,0.383577736724075
"183034",-0.733036256973555,-0.147153114940342,0.337220616727231,-0.196174588564053,-0.290871734743654,0.503012560635001
"185341",0.160571888383864,0.755510188047365,-0.104656666920455,-0.77158108249503,0.594317757737514,-0.345504684743503
"185442",0.090519179603887,-0.0281675754031506,-0.362469881542025,-0.816599242631965,0.572274788952483,0.488953425643089
"185846",-0.101484278290111,0.190997797081254,-0.209620901216291,0.0753417045673083,0.205821639394119,0.233368115782318
"185947",-0.0658425438930456,0.829367763992793,-0.41011662721731,0.59144005586789,1.13017535866232,0.859444656325399
"186141",-0.357577931730155,0.220474312582209,0.898150827718,-0.539473713419592,0.553154637847818,0.0830728100274439
"186444",-0.380846351597119,0.296878837317618,0.00202389081915463,-0.144095756674147,0.449935128406148,0.224933642506774
"187143",-0.280598077608552,-0.205992343890565,-0.403512462444821,0.121697306040455,0.108921839021386,0.0539300561272629
"187345",-0.0682924171048148,-0.00208340938638487,0.140482651886504,-0.180107575508102,0.0994178447242009,0.292157568347607
"187547",-0.14535511952877,-0.318133088587517,0.392840285432853,-0.252515552351215,-0.613459885937908,0.170100766920092
"187850",-0.215213963505678,-0.0250910099200119,-0.255746130707171,-0.42737542254504,-0.144558308158899,-0.166178234764369
"188347",-0.530073737338086,-0.373264127230769,0.337731903067587,-0.00786746658608293,0.172170987669983,0.515904491207509
"188549",0.239482283453795,0.375207310258121,0.0925439580782362,-0.127800311729239,-0.1522783965496,0.460622423357634
"188751",0.174829050801516,-0.433348193395975,0.0259476772431435,0.144061777819208,-0.00924708886175003,-0.486463177003551
"189349",0.197952947972514,-0.17675734466634,-0.342802159073323,-0.0212054040264312,0.281150725024561,0.368487052188123
"189450",-0.722025999551314,0.242921282206747,0.0331706282953122,-0.353528559102857,0.146282460351429,-0.176296579006171
"190031",-0.370283997211973,0.0268356088294576,0.307264723202405,0.033310338343544,0.144858883181868,-0.418095557963776
"191033",0.0699509900733256,0.0274874912255151,-0.510345391408188,0.291501212887367,-0.0179744344596177,-0.280813072022572
"191235",0.0227939759428584,-0.388356016745317,-0.224564576677133,-0.0753638215836569,-0.323394096798358,0.083545718494612
"191336",-0.554708605727801,-0.0852786041197166,-0.689445039686758,-0.644278540672453,-0.310107302304351,-0.651706063527644
"192035",0.21788305507203,-0.910695635200357,0.399491302392133,0.179044111365205,0.401766474761115,-0.679323324741924
"192540",0.502673029464519,-0.00783884282172748,-0.222766078256468,-0.290401003347562,0.0876140674674705,0.871815135509745
"192641",-0.375166769105061,-0.312566427004372,0.274572425813264,-0.161611766085091,-0.576424239777622,0.225313525493455
"192843",0.385822542084256,0.15408260522123,-0.165988204232876,0.350206569984761,0.274656011040167,-0.37377358753479
"194645",-0.469149434969954,0.035943078056627,0.0347714833111906,0.029342793450828,0.157896209865797,0.134824635706101
"194746",0.398427928961659,0.191642603050718,0.0308459570938509,-0.0434046680527016,-0.864384604429854,0.74162436365851
"195041",-0.203121570829536,-0.965862078801861,-0.064735457619134,0.303146934158395,1.22909243354302,-0.00240992324375053
"195445",-0.0622948662945407,0.239683096457634,-0.0959695865790154,0.0636940892447996,-0.0210539971407353,0.03707015385533
"195950",0.0410856941379173,0.280594036163265,-0.116850563208017,-0.549617149701926,-1.12755401345886,1.03690321995563
"196750",0.335372218098595,0.223791320539677,0.0866816870843404,0.384314482984034,0.727914769982432,0.0825634022189032
"198350",-0.126637278551973,0.0249960048690509,0.137890194323631,0.195459891479727,-0.255070828888084,-0.186772447566222
"198653",-0.22147464516304,0.0236236208029401,0.384155825148849,0.403767365507885,0.326753134199642,-0.124846485964506
"198855",-0.162879206544076,-0.467279250261109,0.154953130703242,0.280024711422755,0.297039021781772,-0.804423541170611
"199150",0.519682954837351,-0.571952274523365,-0.875070180857177,0.0819994408541869,-0.82831394992044,-0.344609945269595
"199453",-0.0839340736485367,-0.0328954634987931,0.232582133383791,-0.369970120263682,0.327541341870875,0.134139967150084
"200008",0.463272125277695,0.181491704249341,-0.308990841587104,-0.181175344078386,0.591080517329034,-0.648504595241872
"200109",0.303113537872821,-0.119891608974509,-0.229800664167936,-0.109626457915383,-0.177540751818605,-0.0960974758906762
"200311",0.271878030917328,-0.145645242169373,-0.0261832446872363,-0.0107154409160655,0.233895753579419,-0.172999326330145
"201414",-0.396992449508815,-0.133896634402296,-0.0920608194603869,-0.0432552014041805,-0.0533578337460571,0.267911800874336
"201818",-0.0370765620636182,0.0381929467087589,0.40810362711911,0.0913642965358202,-0.321073134573416,-0.20857552646885
"202113",-0.0518015794003271,-0.0645558873218067,-0.121721804405419,0.0397463952117496,-0.315072034835473,-0.207087808824692
"203923",-0.473592168677097,-0.114094921611095,-0.280263265279082,-0.0731804928821245,0.633586531603593,-0.159508337677447
"204016",0.752025766524125,0.367206012315153,0.0945048354535281,0.790610787118071,0.0368465593313728,0.206808018827744
"204319",-0.300467607689573,0.260333710273661,-0.149559208032243,0.550166345655295,-0.477308838725581,-0.14274767664262
"204420",-0.088890626861964,-0.310684856000891,1.28535173039035,0.437793098823138,-0.369397983953909,0.654737949680598
"204521",-0.201466204154476,-0.829801936034823,-0.582399284362448,0.34655581635943,0.181844266474408,-0.556493542887878
"205119",0.634565597249775,-0.301393539301089,0.192243126885892,0.0620544795574617,0.132885100689391,-0.04065990837483
"205826",0.0907491363255638,-0.348712847456716,0.235193858731352,0.789994856721458,0.351142139344135,-0.380337458184234
"206525",-0.510922676291102,-0.150264957760234,-0.285904140140457,0.496243245739818,-0.083403818837272,-0.0151413402771321
"206727",-0.382512247045316,0.0407403972607777,-0.00622596286577174,-0.117570347947623,-0.614533584124715,0.145440772511711
"207123",0.00414600416321376,-0.632015545955707,-0.557884565912795,0.37683839849497,0.512239843533824,-0.24127220998508
"207426",-0.29417030070507,-0.781674565144998,0.77042143374152,-0.145203737410875,0.0719398677041741,0.819873604053718
"208024",0.394983100598863,-0.172060321346188,-0.0620790014808228,0.249994205835792,-0.0682591732329475,-0.183246978477898
"208125",-0.233006760819383,0.3602547733855,0.0943758309081403,-0.258010905007434,0.150281924063748,0.0208519518606067
"208327",0.0968235656614179,0.243035962467127,-0.410189643120471,-0.0258814888365782,-0.142615324918529,-0.0913330924861443
"209127",0.0515996453854546,0.134851766997664,-0.144264332881711,0.314316018815944,0.12579056336817,0.406572017102811
"209228",-0.390352985263302,0.297106061133674,-0.254644710272847,0.340734694019911,0.676044421384927,0.0250414785735802
