"","RCCA1","RCCA2","RCCA3","RCCA4","RCCA5","RCCA6"
"100307",0.356166324493285,1.29215128853863,1.56226643718056,-0.583540180815369,0.143029186654545,0.216083019851916
"100408",-0.46521891578208,-0.0978669203037406,-1.45263576547342,-0.515236569744116,0.700051026323913,0.0628934880660949
"100610",1.34243740392474,0.172642149814746,0.115179986434003,0.248760605040759,-0.361001026216849,-0.193144257773513
"101309",-0.409967730596045,-1.37126430421982,-0.450007390445752,-1.60390706604727,0.0616393021977868,0.134651915470527
"101915",-0.936852136185196,-1.09100849909689,-1.26118024699425,-0.126607191994042,0.544261112312368,0.572408551655279
"102008",0.449626610023989,-0.526434774131534,-1.95120207082613,0.938943350354753,0.494833615578064,0.321822830825991
"102311",0.274280555596665,-0.0716959527045553,1.53305127178462,-0.686102111297281,1.60370144671083,0.0929659148061234
"102513",-0.362084947750268,-0.793426514188135,-1.37538359125516,-0.0483204822380347,1.35379839758932,-1.00662621083599
"103414",0.711102516199518,-0.224103109996819,0.149092327283882,-0.157099997624568,-0.528939245473181,0.0224089821551406
"103515",-2.60701065268552,0.777655076772749,0.267025608594911,2.94255100070769,-0.839928630052992,-0.849424912530843
"104012",-0.2787559072581,-0.176982737019743,0.0333437501998513,-1.04546426898291,-0.104932685339925,0.176691381408696
"104416",0.243038377633984,-0.595188151759608,-0.79901685835848,-1.15891960732305,-0.276947503378777,-1.14438617808867
"105115",-0.338191646476941,0.444961713304514,0.107864564230754,0.419343447515174,1.29617829912194,-0.171316130308045
"105216",0.439533778681517,0.81989944293613,-0.712975927377292,-0.280516020357901,0.769135663911224,-0.44011409525145
"105923",-0.593708116223789,-0.53477043196039,-0.465185457832791,-0.181433398724945,-0.69097871948596,1.19702646968245
"106319",0.969643679843383,1.47707883933822,-0.36157807320819,-0.75354182185725,1.67537349897368,-1.12169413120076
"107018",0.59493753953873,-0.81608444717411,-0.418104650707717,0.203166104446218,-0.195551560442174,-1.00591402778197
"107321",-0.703676065441103,-0.686872220292832,-0.973788254116671,0.712598537197292,0.204302489907422,0.420423517451535
