"Subject","GRCCA1","GRCCA2","GRCCA3","GRCCA4","GRCCA5","GRCCA6"
"100307",-0.607119723454655,0.219815615864181,0.295268564225398,-0.248382842442721,-0.362257482171758,0.0161868481884512
"100408",0.276842331573075,-0.465828504125267,0.336695780942172,1.297924728885,0.542240889539219,0.158602695160128
"100610",-0.480531207733956,0.238168764682114,-0.161981889067567,-0.506193590891124,-0.0145508122914458,0.212971459987615
"101006",0.296357460792798,-0.175300324274377,0.546135616731127,-0.278564670626381,-0.0486462894709149,0.303822284130037
"101309",0.046466218006116,-0.140734652574159,-0.100701888434684,0.38349757914036,-0.0898418133559854,-0.362998145602044
"101915",0.141565194482698,0.0870368652963422,0.0123299151021866,0.643474322104816,0.315325498901242,-0.000314183997285906
"102311",0.281289768946268,0.459062865384093,-0.0872748410023869,-0.0359194048513493,-0.490450331226479,-0.322294092232666
"102513",0.320787681064755,0.0673460155190359,0.207250964012777,-0.701332402251903,0.262259285625598,-0.11616815145997
"102816",0.35786525770715,0.00600301769071843,0.178939391413672,-0.633182867751536,0.315708690304488,-0.155451293730961
"103111",-0.277382672342224,-0.605973988894441,0.70475790525751,-0.10891192049064,0.170314431541954,-0.277538504941845
"103414",0.430890605656817,0.0899998875268098,0.19934122157481,-0.544937966766433,0.355806822206302,-0.137780907737342
"103515",1.31448731607014,0.480044394110008,0.0789789335403826,-0.670038144659655,0.507934668639053,0.120437442845749
"103818",0.114040695415278,0.234861829715317,0.265763754349543,0.328385875796613,-0.200059647340248,0.14917353649174
"104012",0.314557470823499,0.0729686204306829,0.216378012415653,-0.612190206793313,0.379370885934743,-0.108901970650344
"104416",-0.349242180364167,0.163579294018817,0.319521986608752,-0.0200708919082845,-0.270014332777514,0.109187819035487
"105014",0.133319543550261,0.0481958682763339,0.399568498462103,0.411858389873625,-0.471835161857527,-0.0258074414463648
"105115",-0.269795032432273,-0.222311392402178,-0.173060354840347,-1.04457012887857,-0.375427695436824,-0.24324061642341
"105216",-0.598827979939561,-1.09814054219872,0.164203461956931,-0.43987820452165,-0.254426694558568,-0.0827874928154891
"105923",-0.240472692780656,0.0226800726715446,-0.210162385787495,0.309308024454873,0.288789852746978,-0.0355376251838896
"106319",0.475779681368619,-0.442084550392759,0.114865403120455,-0.143510740666657,-0.657302559621054,-0.322728462307422
"106521",-0.140643250011053,0.037217983519148,-0.603330530057193,0.143352827687899,-0.537729698340371,-0.214190392344813
"107018",0.257783820368985,0.262297311283142,0.579410979369978,0.694480990193129,0.108033696835201,-0.253279026780359
"107321",0.95910846044469,-0.144250625002876,-0.171753021237714,-0.0302112789211461,0.309869785933072,-0.325102635113231
"107422",0.254231586931723,0.502207285098847,-3.55909937745194e-05,0.221670035809214,0.0750217455750572,0.219914176064082
"107725",-0.1543320439963,-0.218272038680941,-0.134140080473671,-0.403332519420743,0.0483324184531817,0.274035143429539
"108121",-0.828588634757247,0.0313110498551075,-0.332493556185651,-0.0845528633161773,-0.191527434311359,0.153951417182228
"108222",-0.296803400142499,-0.132078845103881,-0.00172781356876615,0.340101536475779,0.23576628792108,0.158832283606076
"108525",0.877919205024918,0.104069047564713,-0.0717908330185126,0.309036673126963,0.194419148317209,-0.245934227665996
"108828",0.625835067972526,0.508644741925171,-0.425676435359532,0.051731582774216,-0.120075226619632,0.752599040676098
"109123",1.24002817056987,-0.482680620092058,-0.244640166965818,-0.195793771529133,0.102444799456463,0.554017668358981
"109325",-0.719676917268905,-0.00274585198092968,-0.495073630969548,0.290216958790105,0.572098535406529,-0.206100367428445
"110411",-0.398302687657771,-0.122309032528268,0.440955860579366,0.475914551372685,0.414298486790241,0.0693197163822007
"111009",-0.278635537131404,0.094483386205055,0.42411596437065,-0.352936707506742,-0.436580612534058,-0.488681399389236
"111413",-0.14230160591784,-0.581002144564885,0.102585340625426,-0.686025483872116,-0.611913528590256,0.00220837965610734
"111514",-0.825907421863004,0.115864728663593,-0.282395110907771,-0.570099648820858,0.277749592128513,0.22067686728964
"112516",0.193274525704201,-0.126054917447749,0.916892279660721,-0.0569188547431012,0.346184167469845,0.207266225433851
"112920",-0.125257029308581,0.133808104036595,-0.144662596972159,0.139043507259967,-0.13272906300779,-0.588426143855601
"113215",1.06518384331827,-0.380462784293873,-0.00250962132763115,-0.255995900445487,0.434521647878607,0.0781160102438425
"113619",-0.080997954074687,-0.592159453548649,0.679055018819224,0.363947885940632,-0.198631938878439,-0.00947173109148515
"113922",0.996735681756991,0.25342851373721,0.508877947668808,-0.174886621584307,0.0473992389701762,-0.0622495814571187
"114217",-0.317026212170696,0.560292099795535,0.0697818361438581,0.689003341772091,0.127435114685115,-0.53924325814191
"114318",-0.540802940087475,-0.684608075163178,0.316634763300441,0.296552100030883,0.397359997469952,0.165424384940109
"114419",-0.808113628375006,0.247778970982612,0.467699348166232,0.0753606785563781,0.622123508973521,0.567571250742361
"114621",0.790877598354024,0.385619455167157,-0.222190753285695,0.0237857747196537,0.0569089302172964,-0.0779097049879165
"114823",-0.247648330204446,-0.321009850894737,0.0157714445944381,-0.0982634683674094,0.228649664988835,-0.241928681166329
"115017",-0.25836953931793,0.62888088226249,-0.107216342238155,0.152886586854372,0.379062766310473,0.00090285041598403
"115219",-0.0431562019201318,0.427470453279064,-0.0355753043176273,0.0610575461431472,-0.590520552425236,0.290532496844674
"115320",-0.387760193247889,0.593304859372988,0.211271895766483,0.076320768516013,-0.423992252746064,-0.112727370265939
"115825",0.0324335372565243,0.400343035859922,-0.101322994048198,0.0933277315668015,-0.0393795691425522,-0.00469751475952697
"116524",1.27609868642189,0.251470324563099,0.569060486098769,-0.774617646090801,0.990144183095333,0.0882922374599806
"117122",1.25046536541752,0.40637412086965,0.352685852959869,-0.498693127772477,0.0361926828786608,-0.0268978646933363
"117324",-0.318599517264724,0.437515563585805,-0.129732214421573,0.753659696771375,0.0871188511061742,0.345748238977269
"117930",-0.273081192869329,0.433499461082484,0.0602422060775797,-0.353597629349602,-0.263087140824979,0.108775176619032
"118023",1.32319871783612,0.0585045828373589,1.13892749999905,0.832721420234027,0.268841181746447,-0.227054403343435
"118124",-0.315868042814359,0.678232733854781,-0.190839215260143,0.0605222359541679,-0.55574174631348,0.194738914179405
"118225",0.204730682692704,0.232263895675486,0.0698395953283888,0.252698065010284,0.194235749828173,0.122081231490725
"118730",0.0620803186605852,0.285047463972562,-0.00479993459043215,0.0182400217245882,0.154673072562114,0.281755286790551
