"split1","split2","split3","split4","split5","split6","split7","split8","split9","split10","comp","set","lambda1","mu1"
0.973136381569399,0.97287219681465,0.972834299345501,0.97271521497103,0.973198607707364,0.973350997278508,0.973329313995983,0.973126315673428,0.972718675404441,0.973197143668803,1,"train",1e-04,1e-04
0.97247573958849,0.972620289920438,0.972302116690964,0.972324594925076,0.972448761171413,0.972717854887152,0.972496673529079,0.972239627344327,0.972226784815741,0.972560762638164,2,"train",1e-04,1e-04
0.971644704047898,0.972409204341292,0.971831333361222,0.971780434489778,0.972372100951942,0.97236728711889,0.972278505519415,0.971464789786644,0.97199867807284,0.972392038400755,3,"train",1e-04,1e-04
0.971471880917595,0.97113320045481,0.971072953220849,0.971106275248523,0.971283867355003,0.972032505993568,0.971275539565316,0.970677361867382,0.971066641740287,0.971318231975518,4,"train",1e-04,1e-04
0.971118781164705,0.970474147800472,0.97046041084569,0.970275036720871,0.970799146660757,0.971233002112163,0.970718948166572,0.97014782913645,0.970625452831579,0.970625030288337,5,"train",1e-04,1e-04
0.970083097413627,0.969643133018177,0.969894303900567,0.970133409891925,0.97016703085475,0.96992074471637,0.969546756480573,0.96881274275748,0.969108368728172,0.96970812916133,6,"train",1e-04,1e-04
0.129977981633462,0.210532589419081,0.1909208565702,0.255646774315637,0.0323294545424998,0.170055574793016,-0.0342015436091644,-0.0518647566925074,0.0553362134926467,-0.0709030606631865,1,"test",1e-04,1e-04
-0.0230536735946826,0.0296097060780476,0.10310462489299,-0.0444562238122571,0.102492576947013,-0.0208330264680845,0.167043414720267,0.0853534667127014,0.0751617192956839,-0.0285300306383272,2,"test",1e-04,1e-04
0.369166389652358,0.0855606754265546,0.181016293616385,0.147115550368835,-0.00643978671607582,0.108000514295886,0.0930676186460403,0.198546383083485,0.102608974759872,0.0735546346684009,3,"test",1e-04,1e-04
0.0387422200601098,0.0830117572791928,0.141284516193593,-0.101349457432295,0.0317139007834169,-0.0228419837993052,0.0123938587407564,0.202864660168249,0.0267729481677383,-0.0619590704687023,4,"test",1e-04,1e-04
-0.112348276566883,0.257199360247091,0.0666199677256979,0.0180311651164049,-0.126431272087594,-0.219683158715567,0.126421321758115,0.0547230504307157,-0.127843079739685,0.0320806674995657,5,"test",1e-04,1e-04
-0.158462389919225,0.0551963267993412,-0.119831049555378,0.00679328479565734,-0.269288300073375,-0.0194853599702321,0.24790534555153,0.306190927599542,0.237229270721123,-0.0656884345861179,6,"test",1e-04,1e-04
