"Subject","RCCA1","RCCA2","RCCA3","RCCA4","RCCA5","RCCA6"
"100307",-6.6092544930442e-06,-0.000108707109410417,0.000275622957063921,3.53764507629435e-05,-7.75292738267719e-05,5.053866093725e-05
"100408",0.000103087813371039,-3.52120829980872e-05,-0.000291928556593714,-1.35625608190911e-05,-5.312486345334e-05,-7.31132233868186e-05
"100610",0.000206349622720589,0.000181337872596423,0.000136347040368418,9.20776092960494e-06,9.49074862994106e-05,4.52139203723464e-05
"101309",-5.71145332560568e-05,-2.45055438924008e-06,-7.69970106963155e-05,9.72682447001229e-05,-0.000133896445858708,7.82999827224593e-05
"101915",-8.00959229548166e-05,-4.62070756422609e-05,-0.00023615698211563,-4.53552198741272e-05,-2.60586442042593e-05,-9.86894159725731e-06
"102008",1.70135199359866e-05,9.04524375171138e-05,-0.000184020041079525,-0.000154468334435593,3.35660069391357e-05,-7.84498733916775e-06
"102311",-2.99684799404204e-06,2.47774330689482e-05,0.000201040688936645,-3.25878954686735e-05,-0.000292302863014718,-4.47829288181855e-05
"102513",-0.000105523946194674,0.000175136905980485,-0.000189421108622204,-7.84946008489431e-07,-5.83385280663844e-05,-0.000180028179531872
"103414",0.000120349748783006,0.000151060858329917,0.000146603780665526,1.84623645431385e-05,8.06390263908408e-05,6.51571491865972e-05
"103515",-0.000311061665667855,-0.000329686094207969,9.26219402331333e-06,-6.46088291506763e-06,0.000391958669755827,-0.000195325197453465
"104012",-3.14906899267272e-05,-1.37082528554214e-05,1.07033361589002e-05,7.81592593551784e-05,-5.43192616064385e-05,4.23347560504389e-05
"104416",9.41532801257339e-05,0.000109595812332439,-8.16179379818118e-05,0.000157207386055019,-2.49216616429552e-05,2.74256474892293e-05
"105115",4.16282768566104e-05,-1.49616318796972e-05,8.74582203516514e-06,-2.86596825124355e-05,-8.95863281077795e-05,-0.000152830596040933
"105216",0.00033298928546425,6.15101010839531e-05,-6.71415372763966e-05,1.69636416430255e-05,-5.29428282665265e-05,-8.89584990578654e-05
"105923",-0.000144066984197642,5.69881082727431e-05,-0.000156646085418054,-4.84338466182014e-05,-5.07072451334386e-05,0.000107282375772591
"106319",0.000355857290492841,8.12531818604471e-05,1.73099847520295e-05,2.17031227928197e-05,-6.68590531666292e-05,-0.000187660871189296
"107018",-1.67835246342501e-05,0.000171621531263285,-9.42549554907354e-05,7.25724685903101e-05,3.11624106975796e-05,-7.72089642143016e-05
"107321",-0.000146185531356506,4.11866375077242e-05,-0.000170069265718573,-8.57460689962305e-06,6.11906779471164e-05,-3.65562080835241e-05
"107422",0.000123699772842088,7.00400877910829e-05,3.23854909879694e-05,0.000112397050746484,-3.35363551927209e-05,0.000144371697567512
"107725",0.000108585540108225,-1.62072272951066e-05,0.00011032890967587,4.65138377777116e-05,4.06651311300099e-06,-2.62227183717422e-05
"108121",0.000169576007880384,3.60511019437262e-05,0.000170374597854372,-7.25237907719302e-05,-1.13223684687269e-05,-4.25888056279048e-05
"108222",7.65741517303035e-05,-0.000111696173191528,-0.00014241085688978,0.000138058148797172,1.04811883926945e-06,0.000114610474966974
"108525",-5.79525025710387e-05,-9.8206670390812e-05,-0.000261821549648502,-0.000124053570273287,-0.000109972076058439,-0.000186619772103767
"108828",0.000118750476239933,-0.000364581859950582,0.000147009830354539,-0.000126694632366251,0.000145743022573767,-6.52820932561268e-05
"109123",1.80959367519564e-05,-0.000178043314315055,3.94802726234098e-05,-4.45703636960552e-05,4.23106914617629e-05,-2.20261075795466e-05
"109325",-5.20364172555145e-05,9.80939222707954e-05,-4.76164125860028e-05,-0.000290889074487968,5.8370990753225e-05,1.22724067185695e-06
"111009",0.000211759994571099,5.16254615991588e-05,4.87852953407782e-05,0.000326311893914826,4.24765871821026e-05,-2.08641001078556e-06
"111413",0.000132751317883044,-8.79813819333126e-05,0.000146059931169453,-3.85556286896848e-05,3.18818761141014e-05,-0.00019623380332826
"111514",-0.000202328903914819,2.27800781864432e-05,1.79766184907547e-05,-6.35775085297091e-05,0.000124263316367189,0.000175539768776912
"112920",-8.67574628776485e-05,-5.47734894052496e-05,0.000104633051740242,0.000159915180138462,-0.000148652789761445,-8.02380829743309e-05
