"split1","split2","split3","split4","split5","split6","split7","split8","split9","split10","comp","set","lambda1"
-0.201828156207066,0.00960538097886375,-0.245355165010663,-0.109840326033285,-0.27840063191121,-0.0212702408370924,0.180673576537779,0.142103291860762,0.168230364850769,-0.0147994538506212,6,"test",1
0.0140398423082402,0.0142091474248507,0.0139672319626914,0.013974658249326,0.0143775128260561,0.0141691782276459,0.0142561219202552,0.0141362957767541,0.014007832096658,0.0141505223686674,1,"train",10
0.0138723802224094,0.0138632574769253,0.013800213997763,0.0137433533963802,0.0138753562546812,0.0139452924334069,0.0137687655103234,0.0137996604309031,0.013866839940906,0.0139388732056525,2,"train",10
0.0136624191625515,0.0137352411391077,0.0137169254440198,0.0135955092372852,0.0136615559605605,0.0137028020707073,0.0136740727537094,0.0135422320899757,0.013626697631285,0.0137096170977834,3,"train",10
0.0134240608030745,0.01331086344479,0.0132960555832834,0.0132967582886878,0.0134129564056644,0.013578388271277,0.013322794490311,0.0132695767982279,0.0133147450638327,0.0133602966242956,4,"train",10
0.0132812702164935,0.0131703410134829,0.0131158139278055,0.0131432036800835,0.0132477610783104,0.0133298459066657,0.013159332451549,0.0129970066615164,0.0132072517280681,0.0131931769789106,5,"train",10
0.0130891665374806,0.012987705872144,0.0130843015043971,0.0130049589233108,0.0131179705534653,0.0130720543396671,0.0129664408752054,0.0128680971169759,0.0129061955835169,0.0129960108458733,6,"train",10
0.19129908305708,-0.0722656903338275,0.177639785109008,0.214931168696844,-0.172528968003809,0.0701174526588596,-0.0660070500827225,-0.0155354129827984,0.183830340217702,0.112159662266746,1,"test",10
0.120102148944574,0.174060718373383,0.155504159251859,-0.0272372671969868,0.0515763497694716,0.138113329653583,0.256224741815369,0.0679669551331819,-0.0364957247778207,-0.0315732575490854,2,"test",10
0.117452150393316,0.133021707039408,-0.104256625739794,0.341346231500869,0.203846062745195,0.233457877793325,0.295261815143908,0.2823660678236,0.183622451224125,0.0292700956782024,3,"test",10
0.000597792438003885,0.147168225367969,0.235534834567423,-0.0926544613666627,-0.106314698799948,-0.135312518843604,0.150672783942686,0.128308107556933,0.0738318781801924,-0.00703892427166387,4,"test",10
-0.21720071219244,0.0176009764611777,0.108278588623886,-0.0383126408353275,-0.171423251235701,-0.124352864644498,0.129193107602385,0.120744765338008,-0.202528471992658,-0.0797951053262138,5,"test",10
-0.202018906525538,0.00988889851213515,-0.245456877661548,-0.109804998043056,-0.278343645269045,-0.0215818158674686,0.180742575305667,0.141599196594885,0.168452724099621,-0.0149812819783305,6,"test",10
0.00444026873011991,0.00449390958884899,0.00441730854780495,0.0044196757399302,0.00454715284828473,0.00448123731592411,0.00450872477524693,0.00447079911308333,0.00443016209547034,0.00447532133041711,1,"train",100
0.00438729020697652,0.00438438854680674,0.00436443669408203,0.00434644781070596,0.00438823020589985,0.00441034215840621,0.00435449960226968,0.00436427261753836,0.00438554193129889,0.00440832235040314,2,"train",100
0.004320854985279,0.00434386649532373,0.00433810573619087,0.00429968785041362,0.00432056144472108,0.0043336095471578,0.0043245197430852,0.00428283145443215,0.00430954288860558,0.00433576884639221,3,"train",100
0.00424544137937119,0.00420962969807569,0.00420494580791812,0.00420517110469452,0.00424192548268404,0.00429425127915963,0.00421340257175587,0.00419657667959847,0.0042108607309905,0.00422526681610341,4,"train",100
0.00420026827086222,0.00416518563661096,0.00414793536518809,0.00415660819218659,0.00418967010472896,0.0042156397389361,0.00416169853397527,0.00411034775515408,0.00417686020410811,0.00417240552446945,5,"train",100
0.00413951057110624,0.00410741035139155,0.0041379665080974,0.00411286483976941,0.00414861900537167,0.00413409747272214,0.00410068087717502,0.00406958508529223,0.00408162697165113,0.00411003921027247,6,"train",100
0.191413983038807,-0.0723287984376547,0.177684139280269,0.214849764329411,-0.172509579339909,0.0700980881517795,-0.0659911374783242,-0.015468711711642,0.183879601901035,0.112162507326413,1,"test",100
0.120007617923193,0.174104724636762,0.155446592812891,-0.0271301344296287,0.0515672268870718,0.138100440067036,0.256291963891326,0.0679576851464353,-0.0365678563142632,-0.0315744590831087,2,"test",100
0.11736280833022,0.132978818866206,-0.10433429206747,0.341388359423263,0.203842878426906,0.233454526851564,0.295231347378255,0.282311987968523,0.183520596254898,0.0292719349615769,3,"test",100
0.000536452938660344,0.147175027668563,0.235550862279702,-0.0926562561079015,-0.106339339907676,-0.135296179004106,0.15069115848437,0.12828272795175,0.0738088507430444,-0.00703019497376002,4,"test",100
-0.217164319172734,0.0175225579231742,0.108209203475896,-0.0383807004732445,-0.171431299749647,-0.1243518390626,0.129189164574075,0.120754041543507,-0.202530573511612,-0.0798172020350536,5,"test",100
-0.20203804548556,0.00991741631825283,-0.24546567668316,-0.109801382813716,-0.278337819294972,-0.0216130540534856,0.180749423436474,0.141548589561621,0.1684750127476,-0.0149996201232005,6,"test",100
0.00140415146864021,0.0014211174233113,0.00139689086062758,0.00139764002742005,0.00143795446543124,0.00141710905689345,0.00142580114681512,0.00141380694508733,0.00140095597321739,0.00141523773585787,1,"train",1000
0.00138739748088158,0.00138647936327612,0.00138016953516269,0.00137448069817773,0.00138769469913049,0.00139468699179606,0.00137702739738798,0.00138011799704741,0.00138684474458275,0.00139404859302328,2,"train",1000
0.0013663875620926,0.00137366390826777,0.00137184318275855,0.00135969366189194,0.0013662940855848,0.00137042041401958,0.00136754581383081,0.001354362926855,0.00136280985838009,0.00137110337726486,3,"train",1000
0.00134253848151371,0.00133121334215064,0.00132973212701157,0.00132980346969904,0.0013414265188239,0.00135797375697603,0.00133240642783352,0.00132708570918695,0.00133160274150309,0.00133615839039328,4,"train",1000
0.0013282528968651,0.00131715867559248,0.00131170343017837,0.00131444638036151,0.00132490141038385,0.00133311411371616,0.00131605577051822,0.00129981663191655,0.00132085057306056,0.00131944175782659,5,"train",1000
0.00130903933490449,0.00129888786236737,0.00130855088179306,0.00130061267859184,0.00131191966847098,0.00130732750756033,0.00129675966102427,0.0012869264106941,0.00129073420256231,0.00129971926268908,6,"train",1000
0.191425479279667,-0.0723351133832745,0.177688570203175,0.214841618761492,-0.17250763860017,0.0700961501529398,-0.0659895436198335,-0.0154620390743819,0.183884524157754,0.112162793615819,1,"test",1000
0.119998144236856,0.174109123345343,0.155440805800137,-0.0271194130634488,0.0515663129317824,0.138099148483075,0.25629868331122,0.0679567566091585,-0.0365750768708011,-0.0315745794497796,2,"test",1000
0.117353871157434,0.132974531858143,-0.104342048865936,0.341392571757604,0.203842558764008,0.233454191898327,0.295228302436152,0.282306575834311,0.183510404100471,0.029272118643294,3,"test",1000
0.000530318676439111,0.147175708306507,0.235552465301279,-0.0926564357365822,-0.106341803384819,-0.135294543976541,0.150692996512803,0.128280188479453,0.0738065467561574,-0.00702932213728396,4,"test",1000
-0.217160677359505,0.0175147132591262,0.108202248249882,-0.0383875093893633,-0.171432105323855,-0.124351736685968,0.129188770602416,0.120754970284701,-0.202530782689095,-0.0798194128189088,5,"test",1000
-0.202039960021363,0.00992026976638244,-0.245466542750033,-0.10980102045888,-0.278337235409909,-0.021616178680709,0.180750107729067,0.141543526876962,0.168477242141265,-0.0150014554995316,6,"test",1000
0.000444032162998381,0.000449397370962202,0.00044173615838589,0.000441973084541787,0.000454721712603604,0.00044812978125363,0.00045087845485363,0.000447085521892813,0.000443021674530672,0.000447538001068348,1,"train",10000
0.000438734064495066,0.000438443713386368,0.000436448354780186,0.000434649378581365,0.000438828052033209,0.000441039205305299,0.000435454731368802,0.000436432067985302,0.000438559277628877,0.000440837336026631,2,"train",10000
0.000432090105056268,0.00043439107092014,0.000433815338157434,0.000429973299587558,0.000432060524606986,0.00043336538916775,0.000432456355972749,0.00042828756447215,0.000430958719845093,0.000433581365311202,3,"train",10000
0.00042454832549364,0.000420966986433369,0.000420498583845018,0.000420521147470228,0.000424196687635196,0.000429429395440849,0.000421344273198688,0.000419661717252403,0.000421090128880503,0.000422530752967715,4,"train",10000
0.000420030808206432,0.00041652250365952,0.000414797396296342,0.000415664804736346,0.000418970973476611,0.00042156807044589,0.000416173728556864,0.000411038443170115,0.000417689986522033,0.000417244476174846,5,"train",10000
0.000413954937250605,0.000410744744216249,0.000413800469199932,0.000411290177592048,0.000414865778501738,0.000413413608163557,0.00041007174296624,0.000406962199422545,0.00040816632302595,0.000411007658680703,6,"train",10000
0.191426628966146,-0.0723357449192101,0.177689013250374,0.214840804153376,-0.172507444507458,0.0700959563375484,-0.0659893842079788,-0.015461371785551,0.183885016344188,0.112162822262611,1,"test",10000
0.119997196662148,0.174109563197014,0.155440226794562,-0.0271183408458975,0.0515662215195736,0.138099019298416,0.256299355225329,0.0679566637400214,-0.0365757990004598,-0.0315745914885981,2,"test",10000
0.117352977410512,0.132974103175444,-0.104342824447117,0.341392992986431,0.203842526785401,0.233454158404412,0.29522799796029,0.282306034579387,0.18350938481842,0.0292721370090006,3,"test",10000
0.000529705247095482,0.147175776374386,0.23555262560594,-0.0926564537010127,-0.106342049726189,-0.135294380463324,0.150693180321389,0.128279934517098,0.0738063163450285,-0.00702923485457014,4,"test",10000
-0.217160313153058,0.0175139287646024,0.108201552560176,-0.0383881903104989,-0.171432185888519,-0.124351726450127,0.129188731208565,0.120755063170048,-0.202530803597086,-0.0798196339084378,5,"test",10000
-0.202040151481341,0.00992055512787923,-0.245466629218258,-0.109800984215073,-0.278337177008509,-0.0216164911515184,0.180750176153122,0.141543020588665,0.168477465085924,-0.0150016390527915,6,"test",10000
0.000140415314152706,0.000142111945107512,0.000139689253782527,0.000139764177006498,0.000143795649815355,0.000141711097003732,0.000142580303707749,0.000141380871936481,0.000140095770145141,0.000141523959155518,1,"train",1e+05
0.000138739907591062,0.000138648089976396,0.000138017101683651,0.000137448215206581,0.00013876962902471,0.000139468856963561,0.000137702890618591,0.000138011951694369,0.0001386846352478,0.000139405020613169,2,"train",1e+05
0.000136638901883016,0.000137366530645556,0.000137184468946745,0.000135969508954113,0.000136629547072757,0.000137042181633916,0.000136754719945663,0.000135436432429876,0.000136281125960522,0.000137110479420156,3,"train",1e+05
0.000134253980575631,0.000133121461233844,0.000132973339290712,0.000132980474633112,0.000134142782782663,0.000135797510650703,0.000133240769783054,0.00013270869897062,0.000133160402407375,0.000133615967788919,4,"train",1e+05
0.000132825415582471,0.000131715992154883,0.000131170465076668,0.000131444764071365,0.000132490266361429,0.000133311540918105,0.000131605699596914,0.000129981779174647,0.000132085182727425,0.000131944299863754,5,"train",1e+05
0.000130904056193214,0.00012988890352967,0.000130855208929081,0.00013006138466316,0.000131192089480994,0.000130732872849989,0.000129676081693102,0.000128692757787435,0.000129073534917576,0.000129972044465577,6,"train",1e+05
0.191426743935415,-0.0723358080732203,0.177689057554639,0.21484072269205,-0.172507425098,0.0700959369558497,-0.0659893682665338,-0.0154613050564184,0.183885065562441,0.112162825127469,1,"test",1e+05
0.119997101902612,0.174109607181992,0.155440168890985,-0.0271182336233346,0.0515662123781834,0.138099006379692,0.256299422416461,0.0679566544529606,-0.036575871214169,-0.031574592692502,2,"test",1e+05
0.117352888035528,0.132974060307354,-0.104342902004258,0.341393035109266,0.203842523587412,0.23345415505504,0.295227967512891,0.282305980453469,0.183509282889547,0.029272138845548,3,"test",1e+05
0.000529643904133862,0.14717578318123,0.235552641636426,-0.0926564554974685,-0.106342074360263,-0.135294364111909,0.150693198702305,0.128279909120714,0.0738062933037955,-0.00702922612631655,4,"test",1e+05
-0.217160276732161,0.0175138503148488,0.108201482989523,-0.0383882584029041,-0.171432193945054,-0.124351725426555,0.129188727269212,0.120755072458681,-0.202530805687792,-0.0798196560174989,5,"test",1e+05
-0.202040170627402,0.00992058366419792,-0.245466637863703,-0.109800980590616,-0.278337171168236,-0.0216165223986812,0.180750182995473,0.14154296995965,0.168477487380446,-0.0150016574082718,6,"test",1e+05
