"q","RCCA1","RCCA2","RCCA3","RCCA4","RCCA5","RCCA6"
"AngAffect_Unadj",-0.0141166795473617,0.0437592168636075,-0.0211028380799156,0.111641327823669,0.128384517406672,-0.0565881777021016
"AngHostil_Unadj",-0.0251175565284067,-0.0519322922609693,0.108110576349843,-0.0158319320782903,0.0406694387835156,0.0479204687901343
"AngAggr_Unadj",-0.0579814449604941,-0.0646092794410291,-0.0837802228981783,-0.0104013239032244,-0.0160424798459905,-0.001773279408018
"FearAffect_Unadj",0.111897999417619,-0.0516061363785108,-0.0652079721235883,0.00147155408337142,-0.00352562492874203,0.141894605352315
"FearSomat_Unadj",-0.0032356186510368,0.0316788158529348,0.00271972045454693,-0.118402561271566,0.047161329206134,-0.0473411736210162
"Sadness_Unadj",0.017635158668669,-0.0439125605333813,0.0383668615983832,-0.0278750979063745,-0.122465421285489,-0.1448305462109
