"PCA_comp","RCCA1","RCCA2","RCCA3","RCCA4","RCCA5","RCCA6","RCCA7","RCCA8","RCCA9","RCCA10","RCCA11","RCCA12","RCCA13","RCCA14","RCCA15","RCCA16","RCCA17"
"PC40",-0.00197559747916764,0.00133527111312549,0.000286729630480953,0.000155175835506791,4.86462285155313e-05,-0.00161417932628867,-0.000564952758850711,-0.00251458832524724,0.000500938820197067,-0.00380418014824094,-0.00304540713056073,-5.65017366144159e-05,0.000921478344292342,-0.00156283234726038,-0.000203279821917136,-0.000322604262009287,0.00211180836890639
"PC41",4.82882560874519e-05,-0.000356140752609699,0.00195042408818199,-0.00375862897279584,-0.0029181013781286,0.00256605595489499,0.000206223338750367,-0.000887595109753261,-0.000301013740257631,0.00126794080334571,0.000299903651448629,-0.00201173300950588,0.000255542495229838,-0.000872043138803847,0.000449156097733323,-0.00207303515303358,0.00340449513794249
"PC42",2.54079655785582e-05,0.00062408940945618,0.000253643344539343,-0.000617183854935636,0.00423477354997546,-0.00227944793932238,-0.000641462562985804,-0.000536978443173298,0.00237831833422756,-0.00117863798321972,0.00120229216869441,-0.000698881171002096,0.00123902404209087,-0.00141492975926931,-0.000351636990861785,-0.000431771502147624,0.0021462541254029
"PC43",0.000662575824737409,-0.000358676218153693,0.00198181858748983,-0.00105174069877736,-0.0013071656929838,0.00454026544738411,0.00182196432543648,-0.000474302117221222,0.000827472160958436,0.000586439039293005,-0.00106041949232373,0.00329936259017835,0.00133339561893276,-0.000772333013383739,0.00109571975930153,-0.00114841960134463,0.000618315222564677
"PC44",0.000779900864593037,-0.0010073559768707,0.00259097602374546,-0.00209688665018599,-0.00016655880690407,0.00134898025605682,-0.000779756212652986,0.000360243334339512,-0.000455999443070724,0.00291984212709007,-0.000178150138846891,-0.000313295605702037,-0.00207535334921882,0.000592305049998661,-0.000855828328056779,0.000455830539672934,-0.00034121612811541
"PC45",0.00077917317453705,-0.000423794487319505,0.00110102550167453,-0.00177191014032327,-0.000418471642881173,0.00125412192741443,0.00169202834736859,0.00243931643133758,0.00120137543593081,-0.00156088762360607,0.00240831561618365,-0.000967720562014353,0.000190614340700326,-0.000856667175754962,0.000465974788447052,-0.000226677294699226,-0.000140901675527998
"PC46",-0.000319764559472383,-0.000363945326649244,0.00195399910061183,-0.00126372207512587,-0.000509239711508624,0.000133857159131536,-0.0032631081175113,-0.00213927037750394,0.00181424697659885,-0.00365825944427228,0.00178112763450984,-0.000536406777679081,-0.00144102736620054,0.00193869268778427,0.00530857101187219,5.4266011769291e-05,-0.00225937813881337
"PC47",0.00161749397822881,0.00171007838098043,0.00159247605759622,-0.00491406286143024,0.0019667823209211,-0.00223741862596286,-0.000976911482561281,0.00258579739846741,0.000171399497068413,-0.000349205505405574,-0.000689623206059934,0.00197951634564844,-0.0010133118482313,0.0020487820157783,-0.00273855195404535,-3.19461694380819e-05,0.000673233384341032
"PC48",-0.00196299482321418,-0.000907969553279217,0.000724202406587171,0.00067650807075477,-0.00100941268041341,-0.000253064646439144,-0.00325486119708416,-0.00149326517216128,-0.00172071799146949,0.001610707649615,0.000224172611057067,0.000295331564010697,-0.000708657248076497,0.00297676927025808,-0.000224263290627503,-0.00129327681782599,-4.58606401883495e-05
"PC49",0.000214902265614099,0.000136139016914661,0.000704722385489253,-0.00104199502323663,-0.00363907317635147,0.00169241452238437,-0.000679002436781597,0.00112506888893781,0.00258088503611753,-9.87071450914232e-05,0.00176881972182742,-0.000699059658379794,-0.00129370933876988,5.2388660156132e-05,0.000624636240347918,0.0017729034299066,-0.00222953119588302
"PC50",-0.00079258948761639,-0.000473365009524175,0.00480561691456947,0.00320808467794587,-0.00223088517697987,-0.00153676714543746,4.18533137622491e-05,-0.00177302311228757,-0.00100935804470694,-0.00249212283979624,0.000249646246180474,0.00060315377563954,-0.0007475601934644,-0.000822547481151228,-0.00352116782978636,-0.000921837753411223,0.00307303392458998
"PC51",-0.00291943322140445,-0.00176103026853521,0.000248646784485337,0.000364092327081139,-0.000739727830850611,-0.00110176671208665,0.00208003359040639,-0.000734049336529091,0.000426430719697015,-0.000181249780092222,0.00219737075091094,0.000201999644107812,0.000473231431742987,0.000189683633951279,-0.00188973201116132,0.000101590665117205,-0.0010474976868303
"PC52",-0.00204094582377987,-0.00165193831817524,0.00183904938581738,-0.00169570706104815,-0.00229658415757554,0.00134803406357644,0.00147206708378944,0.000386956580469767,-0.000874062244040969,0.00216744753850471,0.00105282321162463,-0.00288760355964914,0.000300265581496569,-0.00047824883372502,-0.000437923763486963,-0.000164524854847734,0.00152385954932774
"PC53",0.000734913138392047,-0.00153248586414926,-0.000768612135183637,-0.000551121507184601,-3.90463469847666e-05,-0.000175642567734596,-0.000356214180811786,-0.00216867369566424,-0.00250428753385553,0.00202664997167015,0.00245780784427233,0.000753456259183875,-0.00184176810555573,-0.000799710232515009,-0.000950373242033557,-0.000551356604153006,-0.00313707919289881
"PC54",-0.000665769771976081,0.00190404744023478,0.00105799658928233,0.00261956845556194,-0.00117045613811472,-0.00041890868672771,-0.00491131228912571,-0.00493444865549312,9.37950578297209e-05,-0.000692700910139824,0.00204887875365844,-0.000182909345814791,0.00155901873721134,-0.0011180588906273,0.00286333954635388,-0.00137033007920778,0.00119051461057326
"PC55",-0.000549239393583262,0.00146549362609361,0.00194504098130553,-0.0031575315032772,0.0021245246654708,-0.00108092004649271,0.00178889393551582,-0.000796650796915057,-0.00138907858807331,-0.000551796027612871,-0.000415088579182811,-0.000358039110481512,0.0019767368729128,0.00349221678349785,-0.00295952866274676,0.00214408034681452,-0.00196421064727035
"PC56",0.000120645026172974,0.00170859995282089,0.00198290326804014,-0.00188060297325456,-0.00222972643317485,0.0011373193468236,0.000772923018023728,-0.00128788431090993,0.00313699576260032,0.00121621497434943,-0.00199848107037072,0.00046152061399143,-0.000191810716330399,0.00114748607766672,-0.00367452557330737,0.000319254521155608,0.000696384632848518
"PC57",0.00163234891130822,-0.000926031796335814,0.000333982286682389,0.00117860159360186,0.000140095674289713,0.00300957895268108,0.00170686721281694,0.000261568529866006,0.000175301502986307,0.000241335430481103,-0.000243004103250932,-0.000677167319013843,5.87148190897692e-05,-0.000989884743929915,-0.00107316710829005,-0.00145913198059092,0.000512423614865967
"PC58",0.00140055276901352,-0.000489689824328312,0.000457062493137328,-0.000624026499113762,-0.00355121986624055,-0.00269400712882512,0.000942695471675042,0.00247490654216117,-0.00151910451153669,-0.00325868333426184,-0.0021360161547788,0.000503622524171543,-0.000500411723882818,0.00084654927486289,0.00155125075686526,0.00233911627937151,-0.00126676092386261
"PC59",5.67494252857898e-05,0.000526126066061602,-0.0020225330178175,0.00145164975420199,0.0028445639986109,-0.00262308112291584,0.000652074456030729,-8.14574941125803e-06,-0.000323484140893283,0.000182660146314124,0.000740929104895191,-0.00110212219939007,0.000228170955915451,0.00110451223788685,0.00106639898418762,0.00152354859531485,0.000734592961065962
"PC60",7.73109344915002e-06,-0.00147940157558931,-0.00231363459068157,-0.000671984969924392,-0.000694589924047314,-0.00193203502333698,-9.8181535459772e-05,-0.000761492744283807,0.0044522926065657,-0.00240664204004798,-0.00267945358134678,-0.00282653767324732,0.00093820867966733,-0.00343221682942151,0.00142905338897084,-0.00236182141546012,-0.00026377782569312
"PC61",-0.000565600860542071,0.00296188702610653,0.00171677586553765,1.48379435188919e-05,-0.00138318819734681,0.00252883179812991,-0.00234925447853558,0.000963078114686861,-0.0014808029350519,-0.000100943708658887,-0.00229106310419078,0.000472107627414889,-0.000898077793869183,0.000779248586908489,0.000723717417150094,-0.000753974563577839,-0.00227979258850161
"PC62",-8.54357049722915e-05,-0.00010858132224529,-0.00067629746710021,0.00148872566618802,-0.000979312247244147,0.00101012122163188,0.00140653068589523,0.000290100148240549,0.00221742896579006,-0.00132686954186573,-0.00122493332908601,0.0030698914497065,-0.00229556354138955,-0.00118356130694276,-0.0014812577070435,0.0013861816305329,-0.000920198758528751
"PC63",-0.00285408481387178,-0.00252416275883013,-0.00149043208191576,6.60004236148937e-05,-0.00173689060473358,0.000559415492539633,-0.000514075573625707,-0.0047935713064172,0.0019206844993711,-0.00149309688412176,0.00152459337671358,-0.000646080170031383,-0.000248582026619947,0.00144107599303301,-0.00188858457916683,0.00144826352828673,0.00183799341570966
"PC64",-0.000699762348437116,-0.00124430744518404,-0.00122074341744962,-0.000279708115229029,0.000480416486096903,-3.35851596356855e-06,-0.000115174756261338,0.000944205277389174,0.00293813826176938,0.00106657133455778,0.000252515129869353,-0.000687334307308587,0.00132272451690408,-6.42963758897103e-05,-0.000636341755909192,-3.21645440374237e-05,-0.00109694713465506
"PC65",-0.000417026582467202,-0.000158544760840873,-0.000280857243817302,-0.00169460691846819,-0.00307436312949047,-0.00047752728152455,-0.00153149715116759,-0.00134160549256454,-0.00138906950422945,0.00149179006689609,0.000605763100282335,-0.00116012135444697,0.000481305243190384,0.000510749036143274,-0.000396520846862378,-0.00067753627722258,-0.00029464737068285
"PC66",-0.00244671090455825,-0.000267857870316176,0.0006206948351596,-0.000120828453877266,-0.000308125865213003,-0.0026469681890503,0.00338200031238799,0.000293430611474291,-0.00105405001388853,-0.000203763631512441,0.000610293362992247,-0.000307561494394512,0.00203750772225449,0.00255349026463197,0.0020663863879519,-0.00129260866593674,-0.00166381632270396
"PC67",0.00164341931145488,0.000620017710714268,-0.000775391416909129,-0.000381312469377128,-0.00368235545552848,-0.000106821863441156,-0.00291318782709871,0.00259030770242799,0.00161006203909795,0.000646529130117064,-0.00135419347321392,-0.00155152640452806,-0.000563965914486965,0.00115528382413346,0.00034350432234071,0.00212977282675841,0.00212114622382211
"PC68",0.00187372953002612,5.10517167550916e-05,0.000639328055041494,0.00374689844079147,0.000919005583154245,0.00180525118440849,0.000675445732632331,-0.00282500353290728,0.000972883847979176,0.00244337698039881,0.00160033542111503,0.00276306530189854,0.00263242521984047,0.000564399488862886,-0.00141477663520444,0.000147449210562841,0.000381699161223768
"PC69",0.000902389043997006,0.000652567988022482,-0.000560392535639862,-0.00171678449742898,0.00175398997943194,0.000580134558029329,0.000692808111746541,-0.00135019865766441,8.34706633991753e-06,0.000279432535652151,0.00161164014573599,0.00208147860569281,-0.00114836173664802,0.000556938970936687,-0.000223591023799287,0.00109107970594486,-0.00233788631515742
"PC70",-0.00127060834462094,0.000282258963252436,0.00227271250434724,-0.000868276385819864,-0.00136902704751388,-0.000513831347002857,0.00252588205391405,-0.00053363552836108,-0.000404651617766626,-0.000656380075867658,-0.00132122385347122,-0.0019485206265168,0.000576763634518131,-0.00218873610457043,0.00222922781893944,-0.000735833201001809,0.000385620356899638
"PC71",0.00357219531584898,0.000238002729810111,-0.000714514629895368,0.000702716648385922,-0.0015377818999911,0.000888300161509779,-9.64608162493852e-05,0.000110833898305512,0.00295249996780251,0.000879626602218384,0.00160981535926974,0.00100544667875582,-0.00164167253254206,0.000611265490877825,-0.00144228078716787,-0.00288622137218082,0.000997061517093816
"PC72",0.000419469346268154,0.00209542609517274,-0.00136576644609726,-0.00124876698250763,0.00034669628314225,0.00162681430407343,0.000435281594625183,-0.00202931972869825,0.000986639313413808,-0.000604735689876231,-0.000359237170890574,0.000317431028253525,-0.000625432902889651,0.00222098030551488,-0.00071766124275059,-0.00100778879789023,0.000858948903533714
"PC73",0.00127359752817939,-0.00016912122413765,0.00252463049781964,-0.000661017907645871,-0.000249228705601547,-0.00555487083076014,0.00243123859757191,-0.000260902843872563,-0.000121660667590444,0.00199035450919455,-0.00250225360031071,-0.00127765643480252,-0.00154403581258185,0.00186817867909593,-0.00100859680614417,-0.002222566091083,-0.00168556587258795
"PC74",-0.00103566841427898,0.00136495786823121,-0.000443918628477756,-0.000420838433686343,0.00201637235159688,-0.00180053844151851,-0.00145109285692593,-4.08390325864377e-05,0.000312709178673294,-3.26632179406992e-05,0.000643200600454959,-9.87019410047091e-05,6.20569042508246e-07,0.00160514461403616,-0.00115863892442135,0.00039014893509592,-0.000920463324946019
"PC75",-0.0018130261326934,0.000817658063665049,-0.00217849832474059,0.0001207274110451,0.000913131512944394,0.00181011207869391,-0.000814372260440935,0.0021136624709663,-0.00138680669539564,0.00326197696235207,-0.00145847922129575,-0.000798421090521872,-0.00143971747114615,0.00290800827412585,-0.00148404748682258,0.000675502075732359,-0.00274841741833908
"PC76",0.000473586593576517,-0.00285815259682285,0.00112213240887868,0.00242398501141432,-0.00116831024257039,-0.00102976181853741,-0.000465290220122866,-0.000123284227613665,0.0020305947766111,-0.00259094773906921,-0.000206746426817444,0.00113710533929863,-0.00239342026746713,0.000186628504101364,0.000368716170568388,0.000317587701908662,-0.000521582077732721
"PC77",0.000541816793168358,0.000653957094651353,-0.000272683387492587,4.64399133094995e-05,-0.000124274827645512,-0.00314969959206683,0.00135159834856991,-4.41173745197156e-05,0.00237956155834228,0.000919006640915701,-0.000188325560348007,0.00278539179924416,-0.00142406970815324,-0.000142452085156367,0.000390071919970149,-0.000657128299282158,0.000309198469497659
"PC78",0.00307688293199968,0.000991475847415298,0.000679930170126616,0.00124636812297348,-0.00117151158867071,0.000454727115168207,-0.00117807900680084,0.000193072753495541,-0.000168770954699678,-0.0010363464409586,0.000639137832971948,0.000708484064272253,0.000398768204456375,0.000275536866962441,-0.000558387089960567,0.0001055172923396,-0.000722188030849008
"PC79",0.000877082822670054,0.000370850430183693,0.00289249742938269,0.00101461941003726,0.00111590328744771,-0.00113105529774608,0.000753475972484297,0.00154753441871982,0.000521033729731879,1.06128840965984e-05,0.000803727769239021,-0.00158796268315474,0.00232797516740421,-0.00117521165649251,-0.00112397890022786,0.00194354928136405,0.00295702629704396
"PC80",0.000900841901976122,-0.00156850010358298,-0.00146223872176722,0.000611389413569534,-0.00267331116159823,-0.000184241163131731,-0.000843784591403724,0.00216264524671311,-0.001201730133223,-0.000116256353483832,-1.41702997971027e-05,0.000615247708114813,0.00139440738922127,-0.00381724563159964,7.53420091938568e-05,-0.000109594884436537,-0.00364679153259681
"PC81",-0.00194796211896371,0.000259532819501737,-0.000453799693554855,-0.00281266154861641,-0.000626020480193178,-0.00130012335050493,5.58417906465222e-05,0.00211866837542957,0.000706237278436337,-0.000532074370145613,-0.00165198211765095,0.000795934499409908,0.000284447643405487,0.00204794318241898,-0.00101796565467644,-0.00468438961554629,0.000184956166509267
