"Subject","RCCA1","RCCA2","RCCA3","RCCA4","RCCA5","RCCA6"
"100307",0.39311153906482,-0.7191990352887,-0.261703043286178,0.611961935496885,-1.9494690944124,0.0570877389464725
"100408",-0.576690765361922,1.51004911872616,0.110732005367323,-0.685625639842943,0.225285220203372,0.0118910645103102
"100610",1.43904210391665,-0.163029835613887,0.0255794832846224,0.315717801550485,0.0869906259379562,0.0215701448337735
"101006",-1.01778657993601,0.125963249067463,1.75852735412719,1.7975568205077,0.408990936054716,-0.59110120410513
"101309",-0.619879321467079,0.28326017281583,1.461219794155,-1.46595283844069,-0.0145562876252077,-0.428451218821048
"101915",-1.10013078588744,0.771932302464165,-0.00873559718641242,-1.34688596052748,0.925721906383027,-0.0773140288569646
"102311",0.0232890012705851,-0.535656238398642,-0.433073005814948,-0.425289605237253,-1.5869959536472,-1.60290674478029
"102513",-0.573928740536058,1.59165777110631,0.141290817260038,-0.306207886660503,0.89948343228235,-1.30982062493172
"102816",0.371802868410736,1.27177714479417,1.25631645428595,0.826417391927282,1.36866859613373,-0.941244504760764
"103111",-0.160729799820817,1.19905249978302,1.58956220611736,-0.0831041767313051,0.314335615164772,-0.762121854807985
"103414",0.758954368930674,-0.347898531477891,0.412988606173923,-0.0965448319257701,0.0801088545467104,0.126042708869537
"103515",-2.32917915581064,-0.829819677093626,-1.48870897169831,2.47275798454634,1.75137514062996,0.803470569983589
"103818",0.178119594524369,0.512447771830853,0.856664856535958,0.399602605968001,-0.56782369616127,-0.553939863877415
"104012",-0.347179942620611,0.0697941692589295,0.744198618502676,-0.523230291970041,-0.558844005231806,0.0877830886020627
"104416",0.18214809847693,0.866969289691791,1.65927556647828,-0.0342119926035553,0.281006302946632,-0.449656940363641
"105014",0.195611464479451,-0.0251885361100768,1.70301557354561,-0.409396931714314,-0.786657196660881,0.415711810144919
"105115",-0.440902746489269,0.471055964713502,-0.988870437845919,0.256246371499484,-0.370099795348448,-0.750011453975314
"105216",0.416005119434681,1.29468403627345,-0.197455123990014,0.311682658666165,-0.472639457209915,-0.209742936396207
"105923",-0.575213670930977,-0.274373164609037,0.138811406999823,-1.07986837231908,0.411103552228521,1.03533812647181
"106319",0.871669517686504,1.81718037021562,-0.245768987790657,0.809262171554359,-1.46649992584071,-1.04979601856162
"106521",-0.502491421551035,-1.27662674295924,-1.52740007869575,-1.79208934548615,-1.70791236445933,0.402584208118264
"107018",0.586354845905834,0.184003181988469,0.666693351650037,0.238464691012729,1.02034611130748,-0.683033512341686
"107321",-0.745084122847541,0.384570474072117,-0.495394322567268,-0.615783117006494,1.19384946067011,0.155480750082758
"107422",1.0501725919829,-0.065929509795136,1.64661499569076,-0.102180308832847,-0.334277009397534,0.839134184240695
"107725",0.722764972788187,1.01239053893172,0.16551769143004,0.606197048230305,-0.688582510358907,0.131934911544097
"108121",0.817442254959335,-0.14697117124364,-0.643888757588934,0.549816889018819,-0.215806867052446,-0.505539869718683
"108222",-0.515854559939732,0.6430247122319,0.969074617331001,-0.468199557310751,-0.404479748922774,0.695710914283072
"108525",-1.10597910899377,1.18688554279529,-0.182618485474068,-1.01592631092146,0.683339142567439,-1.48268905515612
"108828",-0.354318288027941,0.77920887978937,-1.55679477393398,1.45883135720975,-1.63238243370043,1.88297659031024
"109123",-1.34894937878378,-0.682303855933485,-0.871038292745864,0.28367095702072,-0.00778691418414082,0.709188482594339
"109325",1.45110579263708,-0.678686194495728,-1.23568630583613,-1.39466658902528,1.40557162905923,-0.172804632324727
"110411",1.29430950919547,-0.337274980719657,1.78646222961144,-0.165779787749121,0.414056736142782,1.17679836888726
