"Subject","brain_scores_elastic"
"100307",-0.444238601409562
"100408",0.36602299310242
"100610",-0.280773666016371
"101006",0.0671397144713411
"101309",-0.0148946725844025
"101915",-0.0879096206742738
"102311",0.347635444692568
"102513",0.308091160094121
"102816",0.382895308167725
"103111",-0.485506362239396
"103414",0.426869534918847
"103515",0.935589285343035
"103818",0.192088363222013
"104012",0.342429731771452
"104416",-0.234142946754271
"105014",-0.0184600063714617
"105115",-0.3172230591401
"105216",-0.616978074013284
"105923",-0.16853707757943
"106319",0.437906989927265
"106521",-0.0535621114129451
"107018",0.344956240518261
"107321",0.653699900714857
"107422",0.406498725781654
"107725",-0.15896026513091
"108121",-0.62437521197726
"108222",-0.339336439718656
"108525",0.743303827241271
"108828",0.557333643779189
"109123",1.01318892547424
"109325",-0.535108712252436
"110411",-0.0685341055158535
"111009",-0.296810763204877
"111413",-0.0617922206465904
"111514",-0.666950236707133
"112516",0.124348474444602
"112920",-0.140484090025026
"113215",0.922111647737292
"113619",-0.0170499294912801
"113922",0.842574238728187
"114217",-0.19033561162669
"114318",-0.359749074782886
"114419",-0.592223921754995
"114621",0.421242567133091
"114823",-0.261672464079953
"115017",-0.105409523287634
"115219",0.0473781989887381
"115320",-0.339031005866786
"115825",-0.125474007170132
"116524",0.890377685057685
"117122",0.847939967681744
"117324",-0.0441019811911805
"117930",-0.158327296354032
"118023",1.05868685614919
"118124",-0.300457983607222
"118225",0.0192698352416887
"118730",-0.163619516037854
"118932",-0.417039497711835
"120111",-0.194954182654084
"120212",-0.52997682908756
"120717",-0.479450232592579
"121416",0.181187369840612
"121618",0.0420553922347104
"121921",-0.310061145129803
"122317",0.0890063318386763
"122822",-0.175901202768187
"123117",-0.135926932388645
"123420",0.63415738606037
"123521",-0.162057519004956
"123723",0.0618632180935061
"123925",0.559199686123138
"124624",0.734150034146513
"124826",0.288652356359149
"125525",-0.424608287179424
"126325",-0.349896496609338
"126628",0.0792642843234785
"127226",-0.000278633125707289
"127630",0.174957282604192
"127731",1.12421130845591
"127832",0.6877091890675
"127933",0.250483985361144
"128127",-0.0219429034347598
"128632",-0.151064294003862
"128935",-0.669932445020322
"129028",-0.323593745464067
"129129",-0.181787342476346
"129331",0.739404804933877
"130013",0.220367255791304
"130114",0.0532603431365368
"130316",-0.0281438197451051
"130417",-0.671945663550155
"130619",-1.03529618470452
"130821",0.546765348126311
"130922",-0.274109607512113
"131217",-0.331978573490797
"131419",0.0400722104418606
"131722",0.0135453269118873
"131924",-0.237828802744458
"132017",0.584846961255614
"133019",0.0857850960702754
"133625",-0.512136028071831
"133827",0.290070149125974
"133928",0.276208547238292
"134324",-0.0626221972518485
"134425",-0.911009642070838
"135225",0.174318281951598
"135528",-0.274492974486814
"135730",0.108954198502248
"135932",-0.0753525911035294
"136227",-0.0565121012603842
"136732",-0.418976005816071
"136833",-0.729705692490266
"137027",0.324743721870135
"137128",-0.167154903390405
"137229",0.0416692157818172
"137633",-0.0895690127444929
"137936",1.59616273844577
"138231",-0.0213776104745528
"138534",0.803192402733741
"139839",-0.105651870213298
"140824",0.595028903721834
"140925",1.24883160528302
"141119",0.416708426805169
"141422",0.219810706071655
"142828",-0.433220231566975
"143325",0.0255343830327025
"144428",0.70375538624155
"144731",-0.8826632044357
"144832",0.120599187569724
"145834",0.431047310918165
"146331",1.11705493100086
"146432",0.546887539677948
"146937",-0.285294870916014
"147636",0.0767054739156087
"148032",-0.435675275089684
"148133",-0.528136289688252
"148335",-0.20151501620596
"148941",-0.503866722177654
"149236",-0.610422453146975
"149337",-0.244443536687755
"149539",-0.292572077077975
"149741",-0.12179564614934
"149842",-0.439358625845777
"150726",-0.54073431885444
"151223",-0.29808343983563
"151324",0.831627157335766
"151425",-0.288680664086199
"151627",-0.229009598361281
"151829",-0.597500118181845
"152225",-0.229783715028484
"152831",0.448284902299879
"153025",0.0364888081448753
"153429",-0.24741643895231
"153631",-0.278363004248183
"154229",-0.250052363409698
"154330",-0.488912279485914
"154431",-0.0524281673029108
"154532",0.0635551061590715
"154734",-0.440697603965562
"154835",-0.325348112931448
"154936",-0.185496180121686
"155938",0.274192951338376
"156233",-0.27128620842405
"156334",-0.0384693927624527
"156637",-0.0764157659383885
"157336",0.122872559819897
"157437",0.673216470045346
"157942",0.850376607404437
"158035",0.117598962455911
"158136",-0.363413415683239
"158338",-0.0532482863843923
"158540",0.254426375369916
"159138",-0.462264858960051
"159239",-0.245147470160313
"159340",0.151956731196861
"159441",0.139443695217711
"160123",0.310081388024119
"160729",-0.297884321713101
"161731",-0.630869911475487
"162026",-0.0928432217551323
"162228",-0.635541416957497
"162329",0.787008977829381
"162935",-0.454784383999438
"163129",-0.354610712347873
"163836",0.18083858419487
"164030",-0.64341779186005
"164131",0.197546058807681
"164636",-0.12463501577123
"164939",0.175509204659348
"165032",1.17241953578241
"165638",-0.206135699626069
"165840",0.780324624298181
"166640",1.17642756695795
"167036",0.0367927375130738
"167743",-0.434072953205803
"168240",-0.237370878674112
"168341",0.977694515328786
"169040",0.651184305964874
"169343",-0.930959509325522
"169444",-0.0966929657364238
"171330",-0.967625488572092
"171633",-0.238742547891779
"172029",-0.0412557411603379
"172130",-0.0555583772531992
"172332",-0.279000853285003
"172534",0.46973293416013
"172938",-0.1473338081323
"173334",-0.106086511588196
"173435",-0.807965356375382
"173536",-0.519727440203242
"173637",0.411903731437613
"173940",0.131334341518875
"174437",0.438485326941473
"174841",-0.458227221602268
"175237",0.135052438079366
"175338",0.206956033187229
"175540",0.610804999012661
"175742",-0.745943002677725
"176037",-0.1932589803602
"176542",0.634516998283823
"177645",0.465234631941552
"178142",0.340983292665722
"178243",-0.229763179847787
"178748",0.918829310315976
"178950",0.342481230773206
"179245",1.55822209918335
"179346",-0.515775110521454
"180129",-0.111956707522939
"180432",-0.501820912485668
"180735",-0.460749665394462
"180937",-0.0916162906118181
"181636",0.54304228329454
"182436",-0.0252332304391083
"182739",-0.214810441351187
"183034",1.42681992499743
"185139",0.0752203385915333
"185341",-0.342798542655854
"185442",0.271161884281097
"185846",-0.0767257340946611
"185947",-0.0960409072264915
"186141",0.387297156924769
"186444",0.697622479911625
"187143",-0.0803274491909847
"187345",0.048127506950482
"187547",-0.368371678236789
"187850",0.834675595478939
"188347",0.856187752253153
"188549",-0.0287320327446541
"188751",-0.307345349795359
"189349",-0.0935089139271641
"189450",0.761735896969751
"190031",0.483956384267213
"191033",-0.504851391396708
"191235",-0.623561359040476
"191336",0.822987400120115
"191437",-0.674359327191
"192035",0.277502767020666
"192439",-0.36855056902238
"192540",0.0362008568023468
"192641",-0.208053550900262
"192843",-0.643028016561205
"193239",-0.446766449436612
"194140",0.20418233656978
"194645",0.770998605700099
"194746",-0.358850187667035
"195041",0.189994148370495
"195445",-0.556068973130516
"195647",-0.241721582505857
"195950",0.265406267793796
"196144",-0.161944832377125
"196750",-0.376275017726585
"197348",-0.117726204725915
"197550",0.230325862660252
"198350",0.482069352533413
"198451",-0.387898405222436
"198653",0.590093682383001
"198855",0.359215548945182
"199150",-0.387177556442388
"199251",-0.351829102037815
"199453",0.148007338221647
"200008",0.084796759994017
"200109",-0.715796841881266
"200311",-0.433155924409581
"200614",0.43831046031376
"201111",0.946283553607173
"201414",0.563855421707253
"201818",0.162773409340797
"202113",-0.137736964991286
"203923",0.822346857123563
"204016",-0.355001225979206
"204319",-0.0441328120439644
"204420",-0.251062819305649
"204521",0.357333533215987
"204622",0.262965656354302
"205119",-0.268840238532416
"205220",0.468426684434527
"205725",0.125455459154209
"205826",-0.0423701793747489
"206525",0.54967023146051
"206727",0.133467715699449
"207123",-0.342883879898099
"207426",-0.473441048384619
"208024",-0.227146042721958
"208125",-0.0563696241479683
"208226",0.058529371498412
"208327",-0.392380797185545
"209127",0.234368271643643
"209228",-0.237380330548065
"209834",0.202413176903841
"209935",0.198807094668288
"210011",-0.0867506900184839
