"Subject","brain_scores_lasso"
"100307",-0.13756935265391
"100408",0.548865101225117
"100610",-0.334554537790699
"101006",0.042170230662712
"101309",0.0865279256496673
"101915",-0.156142731420882
"102311",-0.688266773751795
"102513",1.78338094448252
"102816",1.81366696144129
"103111",0.469371358009508
"103414",1.83183297724336
"103515",-0.864152871253551
"103818",-0.0957420713736555
"104012",1.85791864988082
"104416",-0.378841010547802
"105014",-0.135044505135244
"105115",-0.120700730253239
"105216",0.750451507228253
"105923",0.198335008498222
"106319",0.505465667394299
"106521",0.0276956470081198
"107018",-0.0465295812916333
"107321",0.0232400912885927
"107422",-0.38197381719954
"107725",0.0994893309516585
"108121",0.108359677160126
"108222",0.145886043977921
"108525",-0.264738467902021
"108828",-0.542782656388618
"109123",0.205212700358577
"109325",0.0273237017863711
"110411",0.215966829480675
"111009",0.00587368880299324
"111413",0.329949108894358
"111514",-0.136534134461924
"112516",-0.091861805575937
"112920",0.606460591402447
"113215",0.350785446382708
"113619",0.288686322884917
"113922",-0.169860322219132
"114217",-0.274761822203331
"114318",0.522741044276827
"114419",-0.0710316019985398
"114621",-0.431917831441442
"114823",0.277296227250513
"115017",-0.635878771467014
"115219",-0.359692472613004
"115320",-0.516081143140416
"115825",-0.571641268002709
"116524",-0.33366115887141
"117122",-0.525443445625324
"117324",-0.373556629188953
"117930",-0.418411386845777
"118023",0.276965227138742
"118124",-0.431910047834222
"118225",0.0199474205468644
"118730",-0.504375159123036
"118932",0.233756411080887
"120111",0.241062270037511
"120212",-0.316236900719646
"120717",0.282368163186725
"121416",0.137923440346733
"121618",0.0716780332898369
"121921",0.245348109843547
"122317",-0.24874846785828
"122822",0.286246231644405
"123117",-0.089073222774902
"123420",0.688754681849051
"123521",0.835405163762213
"123723",-0.184219464555321
"123925",-0.18985048839675
"124624",0.350675152041957
"124826",0.391024218424212
"125525",0.295324379777736
"126325",0.0637585158887161
"126628",-0.142765804410712
"127226",-0.0858245294517068
"127630",-0.20820036323328
"127731",-0.453805302747149
"127832",0.543708223203023
"127933",0.486831794816033
"128127",-0.115215504609228
"128632",0.0257097210114994
"128935",-0.0624914715265224
"129028",0.267798697774823
"129129",-0.207464569946848
"129331",0.635585514402984
"130013",0.0757426744125079
"130114",-0.232457234317031
"130316",0.419662740545525
"130417",0.0194307633081201
"130619",0.275677074527626
"130821",-0.529588317402336
"130922",0.269840489961454
"131217",0.213273124397535
"131419",-0.0757074024396736
"131722",0.0987682744618085
"131924",-0.0174578996105519
"132017",-0.484537659605988
"133019",-0.301725468414391
"133625",0.152857391917649
"133827",-0.0757012727172798
"133928",-0.15079675569972
"134324",0.607075522603654
"134425",0.0585611972764388
"135225",0.115052937568653
"135528",-0.311105320821216
"135730",0.259455556685429
"135932",-0.145611131057398
"136227",-0.664102469738198
"136732",-0.108566702348611
"136833",-0.163201720671346
"137027",-0.664723612330178
"137128",-0.326861902058173
"137229",0.0943423525632561
"137633",-0.306758015117461
"137936",0.00399326215337197
"138231",0.156794777943664
"138534",-0.261911222571642
"139839",0.275824934018944
"140824",0.353622825733896
"140925",0.543211068079154
"141119",-0.42434392815314
"141422",-0.261854632703112
"142828",0.858723227925074
"143325",-0.463912199863027
"144428",-0.0193793845667868
"144731",-0.0357773802567086
"144832",-0.322090283843574
"145834",0.266045000258233
"146331",-0.589329321711295
"146432",-0.439819740515597
"146937",-0.0781505155933577
"147636",0.542384402520916
"148032",0.413493852278262
"148133",0.216686312920557
"148335",0.0824567166954766
"148941",-0.12624710768171
"149236",0.0646605352580658
"149337",0.429212833877768
"149539",0.176368540700206
"149741",-0.538242482716121
"149842",0.525318427576395
"150726",0.379137296075882
"151223",0.0510956941417158
"151324",0.110904572345437
"151425",-0.714240164888384
"151627",-0.448935120103648
"151829",0.280043719653696
"152225",-0.375635722386244
"152831",0.134428332573018
"153025",0.160264265750795
"153429",0.619172055339818
"153631",0.12872307258124
"154229",0.224837429659123
"154330",0.564246377983615
"154431",-0.631004242422945
"154532",0.128667921286801
"154734",0.0693016636821552
"154835",0.0178339375006689
"154936",0.781869442745823
"155938",0.19965036704681
"156233",0.0342470962448973
"156334",0.12372282825137
"156637",0.475242255178809
"157336",0.182656886806226
"157437",-0.163275691055812
"157942",-0.126555290633378
"158035",0.0922082397025862
"158136",0.0383542689346803
"158338",0.109553106621033
"158540",-0.515626688851289
"159138",-0.0958228518089806
"159239",-0.286037772716308
"159340",-0.215588454218003
"159441",0.724636309941143
"160123",-0.59499128282791
"160729",0.242959091807345
"161731",-0.671233148731167
"162026",-0.228864990981273
"162228",0.0612972204684938
"162329",-0.645286916493486
"162935",0.841381167976104
"163129",-0.299731265258124
"163836",-0.325533984074393
"164030",-0.383496170509075
"164131",0.149447420643093
"164636",0.23379636824206
"164939",0.562839238582605
"165032",-0.442957688482359
"165638",-0.773686705797125
"165840",-0.179703981531145
"166640",-0.376310524950377
"167036",0.260084664485705
"167743",-0.139857873686503
"168240",0.378081949295293
"168341",-0.277108117480074
"169040",0.193620108213146
"169343",0.0899468038178653
"169444",0.220712521687383
"171330",0.445181986335659
"171633",-0.403076384122445
"172029",0.475277204250456
"172130",-0.15142240468245
"172332",-0.0588882872989154
"172534",-0.969021437330353
"172938",-0.26475700573522
"173334",-0.0469872909141721
"173435",0.607633972402413
"173536",0.359258093404907
"173637",0.541850132340078
"173940",-0.0234926147988347
"174437",-0.32269285367962
"174841",-0.220962601115446
"175237",-0.379267885429196
"175338",0.524863413711704
"175540",-0.400442483009293
"175742",-0.19346632372325
"176037",-0.126699250715052
"176542",-0.222563031820818
"177645",0.369540685573547
"178142",-0.314216943468907
"178243",-0.470200650921808
"178748",0.0549960495851057
"178950",-0.615459887689736
"179245",0.584788567930056
"179346",0.444087036529106
"180129",0.318611089796169
"180432",0.123874701021459
"180735",0.254254633010405
"180937",0.399450138709361
"181636",0.11552383156623
"182436",-0.630927072023323
"182739",0.0956456439560664
"183034",-0.542923715109186
"185139",0.117494443177545
"185341",0.795966322907653
"185442",0.679908909846858
"185846",0.461987339704728
"185947",0.367713971873712
"186141",-0.36328591280128
"186444",0.35765664329226
"187143",-0.395658466995003
"187345",-0.260812855866736
"187547",-0.196526458332705
"187850",0.522140202262845
"188347",-0.273143938537779
"188549",-0.275096769013027
"188751",-0.148075092553787
"189349",0.552027539654342
"189450",0.338829652274459
"190031",-0.111807505700632
"191033",0.76439777724697
"191235",0.16835047108291
"191336",0.22849073257547
"191437",0.214107433108685
"192035",-0.207182086287368
"192439",0.549025837322175
"192540",0.0396290081240406
"192641",-0.425072528519668
"192843",-0.0694604413345376
"193239",-0.178615815326425
"194140",-0.159780717676582
"194645",-0.00814288531207204
"194746",0.141823964926297
"195041",-0.0598391154545918
"195445",0.692036168845835
"195647",-0.231241161400153
"195950",-0.255145501647248
"196144",-0.526522893764054
"196750",-0.141531422890024
"197348",0.140877324644755
"197550",0.201516881356917
"198350",0.207288897167919
"198451",0.758830336348149
"198653",-0.567635591708994
"198855",-0.44418807785842
"199150",0.275212954046163
"199251",-0.115241952062624
"199453",0.35551565141193
"200008",0.0611926527575258
"200109",0.298012801349825
"200311",0.0853057429755008
"200614",-0.707857052103009
"201111",-0.257211191313389
"201414",0.316214064613871
"201818",-0.307464987403786
"202113",0.703951842840794
"203923",0.540335526524497
"204016",0.16450824758187
"204319",0.311837100540168
"204420",-0.998539833525621
"204521",-0.0955691926540034
"204622",-0.375249624213233
"205119",0.0776260404385711
"205220",-0.637643008313613
"205725",-0.0456240821857136
"205826",-0.177296089744827
"206525",0.159793050322126
"206727",0.405360690278534
"207123",0.36558819756417
"207426",-0.0989158815670039
"208024",-0.0751534825875338
"208125",0.310510514415675
"208226",-0.666499580840844
"208327",0.7719092933572
"209127",-0.607913005153111
"209228",0.491781574519023
"209834",-0.277364421225003
"209935",-0.246092704014263
"210011",0.0177303409501406
"210415",-0.0829982890028929
"210617",-0.412121971910287
"211114",-0.406349675227963
"211316",-0.409055641421853
"211417",0.131645075833228
"211821",-0.64884958068988
"211922",0.166253120113549
"212116",-0.1732908115233
"212217",-0.172791693549247
"212318",-0.178793867555455
"212419",0.359388635252021
"212823",-0.728797169559422
"214019",-0.528663498291415
"214221",-0.28427709667249
"214423",0.384670379193604
"214524",-0.00275187776215167
"214726",-0.187208264474255
"217126",0.100420186003358
"217429",-0.0256630355907796
"219231",0.600969083037178
"220721",0.0196913939780605
"221319",0.372253420653584
"227432",0.274710584560491
"228434",-0.61657501972446
"233326",-0.0117723623707253
"239136",0.17966453247401
"239944",0.0274776363139101
"245333",0.323822396738345
"246133",-0.227108202267077
"248339",-0.221402633093687
"249947",-0.102308549256099
"250427",-0.416011463331858
"250932",0.0758293773476015
"251833",-0.0528314775281779
"255639",-0.648148195855163
"255740",0.6468363438285
"256540",-0.0478622116966509
"257845",0.190401766035596
"263436",0.000582796224704633
"268749",-0.106725544198923
"268850",-1.28694651398428
"275645",-0.0176652031550981
"283543",0.437763266555321
"285345",-0.269245526260286
"285446",-0.501843346412583
"286650",-0.38994545092295
"287248",1.0104145386072
"289555",0.0476034627820254
"290136",0.434221039674843
"293748",-0.285445831678622
