"Subject","RCCA1","RCCA2","RCCA3","RCCA4","RCCA5","RCCA6"
"100307",0.178238839780675,-1.55404131555737,0.717010726807511,-0.0329818148046824,-0.418233666317329,-0.344560439994405
"100408",-0.182133307549606,0.659225347249936,-1.2669931128796,-0.0292870589503147,-0.499044371904812,0.0978900507089482
"100610",-1.02063969318464,-0.358862383687007,0.480063588178052,-0.012699232750306,0.469944657061773,0.0106011535579786
"101309",0.0507462043921068,0.791532929251099,-0.128501281813234,0.406861573245489,-0.919717172093062,-0.808591533032204
"101915",0.350353518953659,1.21179311955702,-0.853267749900433,-0.252133858778946,-0.322956548614099,-0.158081529617609
"102008",-0.581777831286253,1.05999619532897,-0.84730714911372,-0.756221200740495,0.445558750930274,0.400630884149627
"102311",0.107397231684228,-0.619792126862332,0.831846472664692,-0.471787122901663,-1.53275259595112,0.198246482523048
"102513",-0.347964519748424,1.13240190031311,-0.732701748703577,0.140358426024423,-0.662863742402265,0.959000147406889
"103414",-0.613744632975483,-0.138000489902114,0.520705776030242,0.0916593621418559,0.279318353770946,-0.304708085991413
"103515",2.24823557370194,-0.0897179003571022,-0.117928053599974,0.652791013352853,1.9426358354225,1.56386675239546
"104012",0.112581992106626,-0.0128864904172418,-0.0823483024773643,0.344890611418052,-0.494780247134894,-0.550932693485865
"104416",-0.860262362799253,0.515093216258412,-0.20054851384327,1.07738332280777,-0.445188147932635,-0.290988086509099
"105115",0.118470932697733,-0.228268509635876,-0.139556574254706,-0.352519709728318,-0.515568785050288,0.851867437721231
"105216",-0.892120925384448,-0.422158734539195,-0.764414294260145,0.0290696087565262,-0.409570277443627,0.353626183034993
"105923",0.479247626372962,0.781877361912138,-0.258910325839755,-0.321735754281519,0.185006041234291,-0.798754594579439
"106319",-1.25085969089418,-1.01448791511219,-0.683442650734634,0.225746641488725,-0.971004500666889,0.88016770261531
"107018",-0.725686504610432,0.808948669707451,0.300857985685839,0.552375275368299,0.0710603634352366,0.388225069491262
"107321",0.359939140162705,0.980598892771227,-0.528635211038068,-0.201747294224489,0.301434809189399,0.257460394834108
"107422",-0.72800609633071,-0.150277114041819,0.243166522419544,0.633337363475894,0.121422063885777,-1.0885498498884
"107725",-0.619423571984902,-0.828033305945328,-0.432728555820943,0.291812529698674,-0.142129375222138,0.103225402231443
"108121",-0.452672146267868,-0.662108588036123,0.463161455894334,-0.329513831993247,0.0546269061450933,0.520363609247196
"108222",0.135807720645841,0.10366341761644,-0.71465864448472,0.598797114643987,-0.201004124990545,-0.830609806600324
"108525",0.359267492465008,1.20307145859481,-0.906386026557851,-0.31359460834513,-1.01988813366152,0.854488176110635
"108828",0.616733016204138,-2.03802886561636,-1.08434611294038,-0.33609052766856,0.723405558223398,0.186439814242874
"109123",1.15858379217199,-0.370614672090726,-0.151493935413017,-0.185654998383118,0.413728013708418,0.136649641218107
"109325",-0.536154919874412,0.91351160973781,0.540014915216809,-1.57725813696994,0.60779646060514,0.141172524407623
"111009",-0.54661093823643,-0.518155213442501,0.0744621265753249,1.66028216982601,0.110573496182159,0.0110644551786652
"111413",-0.290515273979575,-1.42659152249658,0.229033951937263,-0.127464334513183,-0.0237969940913522,1.10425479181214
"111514",0.656896010028706,0.592569882582759,0.750598472058585,-0.31567324251662,1.28691906933717,-0.510316280751985
"112920",0.614420597678616,-0.521782656649283,0.994325219533068,0.621195090875588,-0.971578267304161,0.506404069325036
"113619",-1.16095173094691,0.388163785149002,-0.623659348647214,1.37503258513177,-0.639065715747481,0.166759838696919
"113922",0.551267069555553,-0.497694307849222,0.651475794582008,1.16630791087407,0.118233125718986,-0.369483965359532
"114217",-0.106060892675099,1.13274666142362,1.2926805415128,0.435863064810435,-0.779660051020418,0.0997529139275496
"114318",-1.22565849702318,-0.173015561142003,-0.69211378727468,0.164876731698216,0.473616829796726,-0.181490463335194
"114419",-0.397220503737718,0.340816249466133,0.556729807128175,1.02855561432207,2.21188302575248,-0.663801706054664
"114621",1.62530275978627,0.800008892798569,-0.399435487983309,0.53450677880589,-0.56219232225271,-0.211445483304176
"114823",-0.143037393780713,0.610543128448321,-0.24182652756714,-0.359279856726727,-0.130649167993899,0.290531567640569
"115017",-0.969941251315678,0.392422566982149,0.202890891209579,-0.865885502787942,0.660094299964939,-0.457220555931941
"115219",0.300705273712701,-1.32701473208018,-0.243167029370864,-0.447147604307885,-0.325073227147525,-0.90748319513629
"115825",0.243958885102597,-0.620702149358113,0.304314108403983,-0.662344709992807,-0.953732156807265,0.482988147532418
"116524",0.932637549410701,0.595107862380113,-0.741374498192629,1.65791937253718,1.84940251483006,2.04268091019364
"117324",-1.11346537860989,0.861433591088576,-0.414342738751006,-1.71521883902468,-0.246057551501226,-1.91373213701327
"117930",0.609941423652457,0.330824455424441,0.86337434303291,0.0758535202500072,0.437673409247469,0.0222504701882725
"118023",-0.217168218495948,0.754576380786275,0.136708552781931,0.972007718073778,0.246460654231772,-0.180937212820531
"118225",0.111094177488153,0.0741918088177638,0.416100425691305,0.549377456748907,0.0576684556184555,-1.47964835840292
"120111",0.126542978358356,-0.513701393750365,0.992732147723899,-0.854990198241152,-1.14286700854186,-0.466320288645422
"120717",-0.175382229615041,0.323280956078587,-0.662148653692541,-0.765574466674613,-0.540536963183446,0.322411293653115
"121416",0.649669864849309,1.2218676976351,-1.40863775990594,-0.229628821604607,-1.32952340645662,-0.485109289813843
"121618",-0.0314846441068355,-0.327031550858972,-0.586989566381242,-0.0784540175624159,0.691257033119241,0.155194560698915
"121921",-0.619943248256796,-0.203277614477536,0.0396905642934197,0.269895660608409,1.43225605137637,0.176345448601758
"122317",0.221437666300003,-0.191895845030106,-0.16060562703837,0.492065220051621,0.480934581180269,-0.390386741244179
"123117",0.127007271418917,-0.133109466301419,0.432988564063997,-1.02027184404322,0.828912052469088,0.722749397241674
"123420",-0.581666247623076,-1.07553625512888,-2.0119305636596,-3.10301013042929,-0.639598892654143,0.383583941666621
"123521",-1.61345449494195,-0.596718070554815,-1.18050530399255,1.19951904445142,0.141572078184337,-0.358591022568791
"123925",-0.0207169182664636,-0.737923404681143,0.632714691911002,-0.329766030934745,-0.400372849380593,-0.884683846491557
"124220",-0.424600147740955,0.652595217980529,0.106202551753892,-0.504699910436116,-0.382168711809877,0.689786180904583
"124624",0.73237126856639,1.60748361977351,0.662799355900747,-0.0953200754058118,-0.293493544330248,1.46515234706791
"126325",-0.273952564080987,0.537736507762678,1.53614817243143,-1.9911329822932,0.0292975549850191,-0.0279706654718943
"126628",-1.13836043206835,-0.0663845115085259,0.180980988979227,-0.43712617772811,0.594847054307419,0.318506184708217
"127226",0.947435614066681,-0.325187802617295,-0.182922566676622,0.209697868051176,1.01838660179412,-0.578954659391866
"127630",0.154675287536934,0.259979938267843,-0.817175786671436,0.463110419042407,0.222964534659466,-0.852787562349983
"127731",-0.440649335143519,0.55727378844046,0.44961579122955,0.868133964638832,-1.33994768033001,0.098978819243456
"127933",-0.431773125061833,1.15763990726574,-1.33465259632044,1.28672348222903,-0.0716869584819231,0.321986283913091
"128127",-0.242775113203024,-0.286342323879424,0.872215893806937,0.39797423521496,0.393489255229924,0.622107375712919
"128935",-0.817943599143676,-0.51149284704181,0.583230166982078,-0.376206011737821,0.158575208410782,0.00174296781484682
"129028",0.455361830890301,0.652259846028062,0.0874336729389604,-0.35444598838428,0.401990207665019,0.638498542536319
"129129",-0.612147782146794,-1.10360193076621,-0.0199378109751066,-0.249024820378336,1.26234758878124,0.624053676000225
"129331",0.10717862604409,0.328888478828516,-0.568732176128842,0.0755519387161759,-0.119371233307909,0.373433549074651
"130013",0.513413724696306,0.203601755560318,-0.287033794788314,0.626951248241728,0.649381857596006,-1.34937750265982
