"q","RCCA1","RCCA2","RCCA3","RCCA4","RCCA5","RCCA6"
"AngAffect_Unadj",-0.0170361413406433,0.0340149362991796,0.00406429125205544,0.140326875425861,0.0873302433883691,0.0769811917090982
"AngHostil_Unadj",0.0484228606146978,-0.0884045200883637,0.0627642528558728,-0.0195798758652942,0.0609578500864915,-0.0319070671279535
"AngAggr_Unadj",0.0865719298580922,0.0548714833194577,-0.0636109327183077,-0.0143539173830589,-0.0109288602498966,-0.00682799413777313
"FearAffect_Unadj",-0.0461453036018493,-0.0326620428997643,-0.110897212781802,0.00410662211769329,0.0149779772016111,-0.154432884143134
"FearSomat_Unadj",-0.0321774607286577,0.0167180534532341,0.000819048948044938,-0.102212808902472,0.0558795680406476,0.0679736723275271
"Sadness_Unadj",0.0263780018573151,-0.0574748781071681,-0.0067607000609321,-0.0515418572517747,-0.144888202503267,0.11299554654111
