"q","GRCCA1","GRCCA2","GRCCA3","GRCCA4","GRCCA5","GRCCA6"
"AngAffect_Unadj",-0.0293833323494988,-0.00904882424871079,-0.0400605380970362,0.0560111848426123,-0.0810584449434139,0.14983403900189
"AngHostil_Unadj",0.00180188334844647,0.0615064230122151,0.0849287251805319,0.0444929201170396,-0.0633309825467477,-0.047192875420645
"AngAggr_Unadj",-0.100769260953992,-0.0263534260753895,-0.0423519006126828,-0.00245723291903236,0.0210138759972552,-0.042822592567407
"FearAffect_Unadj",0.0198414104056283,0.0690813019453656,-0.0877733572261319,-0.124743711674308,-0.0703470535942355,-0.0787739684726549
"FearSomat_Unadj",0.0563829652744174,-0.00875989398302042,-0.0393495499993307,0.107391031775542,0.0407241322168037,-0.0388652471716644
"Sadness_Unadj",-0.0176890950280455,0.0355160266517497,0.0613537336583292,0.00125500853727385,0.185832847398217,0.0242491316964641
