"c_pair","sd"
"c_23_31",0.147047393821058
"c_24_31",0.138458595792647
"c_25_31",0.142006476555188
"c_26_31",0.136500869985197
"c_27_31",0.159943786148185
"c_28_31",0.159642941693891
"c_29_31",0.148696510065181
"c_30_31",0.147447790695867
"c_1_32",0.116895198097417
"c_2_32",0.11851057068864
"c_3_32",0.160155396267179
"c_4_32",0.163176466241696
"c_5_32",0.103957286125043
"c_6_32",0.104211278866274
"c_7_32",0.143723518453073
"c_8_32",0.144760059079851
"c_9_32",0.106335357446788
"c_10_32",0.104585914050671
"c_11_32",0.149639121588069
"c_12_32",0.1461702476524
"c_13_32",0.141504577037758
"c_14_32",0.136649781059081
"c_15_32",0.150793406476478
"c_16_32",0.123566444067339
"c_17_32",0.125771898589602
"c_18_32",0.175455056276132
"c_19_32",0.176493411180358
"c_20_32",0.138922795277806
"c_21_32",0.167045871548198
"c_22_32",0.114823134104304
"c_23_32",0.0887378641168299
"c_24_32",0.103424132643675
"c_25_32",0.114415248177878
"c_26_32",0.141080422101687
"c_27_32",0.168242161206125
"c_28_32",0.187360024196565
"c_29_32",0.132505841630356
"c_30_32",0.155057668119055
"c_31_32",0.14391892947394
"c_1_33",0.106387622971592
"c_2_33",0.104083243692196
"c_3_33",0.116557128367954
"c_4_33",0.11621753094808
"c_5_33",0.0949296119407904
"c_6_33",0.0955428145341659
"c_7_33",0.122756087560144
"c_8_33",0.119828688314935
"c_9_33",0.0999669326198972
"c_10_33",0.0969590870112918
"c_11_33",0.122450102478734
"c_12_33",0.122199336999565
"c_13_33",0.122586552371003
"c_14_33",0.124702138877285
"c_15_33",0.128816585337091
"c_16_33",0.113857973043014
"c_17_33",0.110629604738544
"c_18_33",0.130910420916202
"c_19_33",0.137103939940378
"c_20_33",0.136594238591887
"c_21_33",0.131786206862998
"c_22_33",0.143575154237585
"c_23_33",0.138684776242762
"c_24_33",0.133805296899348
"c_25_33",0.132175892627658
"c_26_33",0.124609262882715
"c_27_33",0.155017743104888
"c_28_33",0.154112154375533
"c_29_33",0.133609010273511
"c_30_33",0.125341277001934
"c_31_33",0.127940718389539
"c_32_33",0.134922889558761
"c_1_34",0.116867165160638
"c_2_34",0.117793187147682
"c_3_34",0.132500317623514
"c_4_34",0.132857681159568
"c_5_34",0.0999112074624307
"c_6_34",0.102048166666883
"c_7_34",0.136578681702252
"c_8_34",0.130371261337361
"c_9_34",0.10506669130896
"c_10_34",0.103682783538894
"c_11_34",0.132569874448045
"c_12_34",0.128580839886227
"c_13_34",0.130754574888245
"c_14_34",0.130008888086805
"c_15_34",0.130435977764042
"c_16_34",0.120005190333694
"c_17_34",0.119876903801601
"c_18_34",0.127600734450628
"c_19_34",0.148025013222024
"c_20_34",0.137968101150615
"c_21_34",0.149444254409099
"c_22_34",0.161708408470947
"c_23_34",0.14898764922186
"c_24_34",0.145970734229562
"c_25_34",0.146225910163601
"c_26_34",0.137696561640974
"c_27_34",0.178571752951584
"c_28_34",0.175128162597598
"c_29_34",0.143787301133768
"c_30_34",0.139312386346019
"c_31_34",0.14482457949717
"c_32_34",0.150655790387166
"c_33_34",0.107565473061563
"c_1_35",0.109786611744219
"c_2_35",0.112733785582191
"c_3_35",0.144958731394393
"c_4_35",0.148552128976111
"c_5_35",0.101908664151708
"c_6_35",0.10240979770193
"c_7_35",0.137777832307076
"c_8_35",0.137775459985874
"c_9_35",0.104791201932297
"c_10_35",0.102128640235977
"c_11_35",0.13742552709955
"c_12_35",0.136360001062645
"c_13_35",0.135131891916344
"c_14_35",0.130767755834803
"c_15_35",0.138459436881581
"c_16_35",0.118012625106262
"c_17_35",0.120736381270313
"c_18_35",0.16250045059673
"c_19_35",0.164436320627748
"c_20_35",0.152236596571742
"c_21_35",0.155244394340981
"c_22_35",0.137134893463249
"c_23_35",0.138779803648531
"c_24_35",0.132035528090786
"c_25_35",0.122823246698914
"c_26_35",0.143774262543101
"c_27_35",0.150241129778446
"c_28_35",0.168247188948303
"c_29_35",0.143852823817296
"c_30_35",0.161061245051145
"c_31_35",0.140189717593696
"c_32_35",0.128168272339082
"c_33_35",0.129519524569419
"c_34_35",0.148811208913279
"c_1_36",0.108983620669179
"c_2_36",0.110893074072359
"c_3_36",0.144274199261797
"c_4_36",0.147483542307576
"c_5_36",0.100688170220945
"c_6_36",0.101458534978316
"c_7_36",0.132685845975599
"c_8_36",0.134071589601916
"c_9_36",0.102333813662611
"c_10_36",0.101427880592978
"c_11_36",0.13326722632292
"c_12_36",0.13349226444887
"c_13_36",0.130714530302618
"c_14_36",0.126716998537849
"c_15_36",0.133812497165182
"c_16_36",0.115484420317495
"c_17_36",0.115249624330155
"c_18_36",0.155111323121955
"c_19_36",0.152233089997886
"c_20_36",0.156737568534973
"c_21_36",0.156366890952408
"c_22_36",0.159036519176471
"c_23_36",0.167830348513269
"c_24_36",0.155227619759901
"c_25_36",0.13784692385017
"c_26_36",0.15750444531073
"c_27_36",0.150303223379314
"c_28_36",0.163941196096806
"c_29_36",0.153178639106531
