"","GRCCA1","GRCCA2","GRCCA3","GRCCA4","GRCCA5","GRCCA6"
"100307",0.40130726039312,0.400723892741423,0.74701169379015,-0.191754986557449,-0.0411959683391384,0.0122213693089899
"100408",-0.158729835250698,-0.117858594887467,-0.36729927616547,-0.233694354814635,0.198017487807212,0.0765514273117579
"100610",0.634576640653967,0.0117901331282772,-0.0259173227818008,0.0136761089662275,-0.250427689054541,0.0481837993411128
"101309",-0.170239134670102,-0.397211305956606,0.0496101308072709,-0.688174411290979,-0.0329995138647631,-0.0698880114881198
"101915",-0.368691735116123,-0.527591787798383,-0.582595283510153,-0.241426181239974,0.221914389905025,-0.180673628578177
"102008",0.0841571655896102,-0.185186450643589,-0.61699099517168,0.25430035197302,0.063142668058955,-0.176440244773595
"102311",-0.2321090491025,-0.00463932004018796,0.552366241412438,-0.170461576904762,0.366915756174901,-0.0386588294054792
"102513",-0.218229715018973,-0.323280571810866,0.0507589495991429,-0.601412339392733,0.375793162779066,-0.069875715530997
"103414",-0.241865099830984,-0.336990770967907,0.0304950400047635,-0.613951658234719,0.383136417354188,-0.0977448950420958
"103515",-1.2854019436189,0.1666667506301,0.121722359550102,1.24033780955074,-0.501650169390359,0.296887229434057
"104012",-0.249781409233889,-0.348207038161473,0.042453205225857,-0.637088882106546,0.393939689326051,-0.0928800540914873
"104416",0.263298361601883,-0.151531240050613,-0.0314021720772203,-0.522319386888684,-0.140957168649595,0.395493562673271
"105115",0.0370077407196094,0.225380771656976,0.0223466827595401,0.319829244984526,0.628244005670481,0.18158475036544
"105216",0.396465102030515,0.486327305484403,-0.414589320490476,-0.197094394547087,0.242919507799117,0.190540886270596
"105923",-0.311539253739999,-0.264599047556525,-0.192767481751364,-0.185893854822395,-0.084362250550493,-0.250893424341554
"106319",-0.0688456018142439,0.288597056273941,0.0319580757032005,-0.167083682042393,0.309037347960269,0.15072512689252
"107018",0.0348665726617627,-0.359033378986228,-0.136318092133519,0.00461464943602634,-0.0620423055133007,0.444953711689584
"107321",-0.539976303876809,-0.25361506934671,-0.233154167719762,0.147548432071592,0.0543408367508881,-0.0611475227255004
"107422",0.089208355094961,0.0124418714877017,0.13854918532439,-0.381230018885954,-0.361024607412527,-0.0193554965978051
"107725",0.334594562037909,0.533625844968853,-0.197868340461213,-0.263436088143291,0.121366562711936,0.135378307864706
"108121",0.343828746592446,0.21472466129609,0.174633753691227,0.300438220959633,0.053582293495757,-0.0249021974119756
"108222",-0.114723251180346,0.0115979563536979,-0.131317927080291,-0.373115113689214,-0.177507304010338,-0.132913505407638
"108525",-0.638870091761827,-0.276414079034049,-0.342230190917118,0.131015831344508,0.573397543730196,0.120596146658797
"108828",-0.320264458040207,0.885904961593574,0.0153297193114151,0.237453016738521,-0.0330257845266316,-0.276719079701099
"109123",-0.566758873282841,0.254617467053443,0.0333725256034574,0.269798545991411,-0.136667005433783,-0.256546142638627
"109325",0.547549887929902,-0.437720751873444,-0.227446322509734,0.426162925202469,-0.00299051345426284,-0.372453854880596
"111009",0.23513612066907,0.328203362464956,0.00489563653838015,-0.262621129485483,-0.320291645466751,0.854566058111883
"111413",0.24485478050173,0.741775292153533,0.208345276912567,0.26442521358379,0.431565381959937,0.297180720840873
"111514",0.00300775067581113,-0.0942079016559762,-0.0442747768132481,0.537773993971185,-0.661731676816676,-0.252000539005206
"112920",-0.0648034537471623,-0.065528774868199,0.378210126508325,-0.288538605177059,0.221694476157228,0.169485239009677
"113619",0.189264367659305,0.0908412348056032,-0.399665489128093,-0.471304074713161,-0.137643306479786,0.715629777008375
"113922",-0.496670672386328,0.0221250464373967,0.388499571744508,-0.0164630551991439,-0.38032352883862,0.251972705819729
"114217",0.0771776313014947,-0.813962730458879,0.35475669974503,-0.126355037515923,0.0163354980581044,0.356968263497932
"114318",0.366520782629927,0.157005493781777,-0.363694854642518,-0.135011585773572,-0.105843463243772,0.119597508773368
"114419",0.265366960217049,0.00905960605136866,-0.340979736200461,0.361000433554766,-1.30355476109006,0.211614190645052
"114621",-0.906436512248919,-0.284650110500239,0.126805307087572,-0.0221260680245959,0.036728414629964,0.012716697079665
"114823",0.110644416853483,-0.371072534184437,-0.22521561368624,0.0512746296001742,0.235619852695919,-0.0135106517946416
"115017",0.311773452859646,-0.268207968685567,-0.190299697124121,0.0753575303611906,-0.16067648394755,-0.287839360078358
"115219",-0.117945293355352,0.416323907566566,0.339699093156849,-0.169558998184801,-0.0485398658747684,-0.385708959757556
"115825",-0.0288474112264004,0.0119640905323869,0.305590044173125,-0.153028034366216,0.286473304307434,-0.0893121779664334
"116524",-0.956416270597502,0.0191258886262607,-0.437980952500995,0.763688813405018,-0.249793218660461,0.74094411604696
"117324",0.543095026207273,-0.406390565317858,-0.347064700132768,-0.546588246085436,-0.045746906453802,-0.936221375383086
"117930",-0.0748888474369442,-0.314943826799998,0.269442559942939,0.247866290374385,-0.250121748484137,0.0257915988367106
"118023",-0.361262263177463,-0.267499828681165,-0.105689087121486,-0.174026460717206,-0.0967598687799138,0.195118544741534
"118225",0.118839171321185,-0.199299496274295,0.203381045634797,-0.558004480104438,-0.539502868385792,-0.285272487167675
"120111",0.163670253413888,0.0451550344630177,0.387231689882123,-0.299247258838032,0.35905862725106,-0.315766319864626
"120717",0.0273096675178341,0.0112144919717195,-0.448377652314916,-0.0320324700452633,0.493088803094955,-0.298409560283647
"121416",-0.46951444814655,-0.361269793349679,-0.546717651806784,-0.714832394401852,0.472888049915067,-0.320740353293903
"121618",0.0390623618728005,0.453581550723702,-0.33682104360594,0.37867068081383,-0.226237687389123,-0.064657639357289
"121921",0.375818904036176,0.0408010710002861,-0.143573656274729,0.251217511815519,-0.415445653707995,0.239110598666909
"122317",-0.208320672636219,0.0410996568729823,-0.209119171960954,-0.00753385821415326,-0.449376435217026,0.10507896136882
"123117",0.301067319742488,-0.00779890101517345,0.045725276168949,0.651590925272313,0.0461526330127977,-0.148774715042961
"123420",-0.0204432237240272,0.427949795322403,-0.478961296166483,0.103277995699017,0.778519168760679,-0.808560511983726
"123521",0.347512803317389,0.578769183649485,-0.712604087268856,-0.565040148112284,-0.198793948511286,0.558653160050968
"123925",-0.310190471692152,0.138223286279238,0.326660945845531,-0.244962503046129,-0.0107770136595643,-0.20255118025317
"124220",0.242622592834334,-0.394048289039993,-0.179354651107654,0.363980036218783,0.436679589283749,0.0617565178673822
"124624",-0.644932608950668,-0.327723427707442,0.0365199466226279,0.209264076635535,0.292320963424054,0.0863861295537271
"126325",0.805946411504838,-0.627030396167184,0.439504524337917,0.523709162297853,0.352177014769715,-0.659517934168297
"126628",0.356468499291522,-0.0672785277776191,-0.0171946741765104,0.160080442742264,-0.0442985878799306,0.13934652338904
"127226",-0.313564229983812,0.279411023653424,-0.0711373524431799,0.155869246725858,-0.501278501813038,-0.257100848688921
"127630",-0.276095842790691,0.027578887317081,-0.491631546371384,-0.371154550328313,-0.278933543116267,-0.14039178500995
"127731",-0.396272013483263,-0.176878869074264,0.190338113064051,-0.337947550831385,0.23730707143863,0.284247761251872
"127933",-0.318989060294856,-0.299661096949427,-0.510115340766897,-0.268369965081966,0.01578666848291,0.497739737525246
"128127",0.0759205477632041,0.00216579456407097,0.240313688559364,0.236923350535335,-0.199675361204788,0.321720788882366
"128935",0.721211697816603,0.106763894785174,0.129237144733304,0.13967169853684,-0.0016608157085619,0.0150461137930342
"129028",-0.0617504326978951,-0.145936441988977,-0.100348224726487,0.419106348737993,0.110154239028626,-0.0746948195172485
"129129",0.375316754992862,0.595125636635177,-0.00377514275296679,0.676144730128116,-0.309828951240394,0.105913664095292
"129331",-0.433871372717961,-0.00687917237720479,-0.268335074800384,-0.0373526922993469,0.0732627502688904,0.0425188795670424
"130013",-0.328950044696596,0.170371848785088,-0.263653524764522,-0.349738042453895,-0.988724312880165,-0.319702439355093
"130114",0.531117255510154,-0.411122807365247,-0.146518462837194,-0.291227125860633,-0.106932522638231,-0.283965519536541
"130316",-0.0889096864702764,0.414325568126051,0.0209259586267015,-0.0524626150506258,-0.770728026662842,0.087634889271939
"130417",0.346712724490589,0.240740520528844,0.270251475525484,-0.166870373890918,-0.0151670695870509,-0.0387020626513922
"130619",0.563791634175435,0.176433841284977,-0.0755562351682523,0.0484275114211625,-0.0336674840983482,-0.134702648363621
"130821",-0.454755123589314,-0.044700309604096,0.2424261534347,-0.466902807437103,0.323638701578589,-0.0128912149004258
"130922",0.554034871984788,0.318464633946101,-0.154647640225963,0.0619378331044341,0.03126840419715,0.168571529401751
"131217",0.261989296140033,0.180331790561638,0.0358768919128423,-0.583091315637445,-0.157272575131819,0.345903427974129
"131419",0.434706815321771,0.0402581755518143,-0.192904315880724,-0.217546133986105,0.135580163443221,-0.0255970291003484
"131722",0.00261711737375324,0.785619646136873,-0.621191306790637,0.434731395941731,0.137177177773564,-0.192619857274606
"131924",0.502888840352534,-0.290524941659637,-0.0406483305774392,0.140881881669448,0.671250063869788,-1.0033374028026
