"q","GRCCA1","GRCCA2","GRCCA3","GRCCA4","GRCCA5","GRCCA6"
"AngAffect_Unadj",-0.0218083102978332,-0.027548828486935,-0.00489947662983588,-0.126664266598562,-0.0974139398881471,-0.0889731104482045
"AngHostil_Unadj",0.0474070828079204,0.0160483795003673,0.111719746682581,0.0220311214007788,-0.0482769015969853,0.0376093429316399
"AngAggr_Unadj",0.0910073580979297,-0.0139545836285326,-0.0791176775081455,0.00306910471170909,0.00985477235699447,0.00898963005016672
"FearAffect_Unadj",-0.031985208417392,0.101239222305979,-0.0685309138781469,-0.00917594168821949,-0.0323848055496857,0.149944044098949
"FearSomat_Unadj",-0.0180559603997699,-0.00999404020407776,-0.00858837998954695,0.111974267067516,-0.0463135442816842,-0.0657504220790928
"Sadness_Unadj",0.0319478703162343,0.0491491988229248,0.023429674412079,0.0427001706890396,0.15551104523565,-0.102321874003336
