"Subject","GRCCA1","GRCCA2","GRCCA3","GRCCA4","GRCCA5","GRCCA6"
"100307",1.26741786832876,0.862040217107009,1.4527115592288,-0.367215903496804,0.210948556887851,0.471320099841536
"100408",-1.43628634300582,0.362395845088692,-0.300596006005475,-0.0692385042522659,0.487379428103165,-0.812457240291864
"100610",0.903367119676748,0.516489606282058,-0.291166883255375,0.822532348324284,-0.559509429490844,-0.105499232971571
"101006",0.993512366820912,-0.408895258768441,-1.54685552671362,-1.13929143957975,1.68143022870775,0.0605404509009524
"101309",-0.466857137868288,-1.07582728104544,0.31534108515799,0.0393115181923878,0.841391708741351,-1.63342219200253
"101915",-1.80161100004523,-0.832546858519673,-0.2288851061179,-0.126111516033406,0.0423360891619044,-0.694234951892953
"102008",-1.5973859454302,0.291738657861801,-1.16664814260102,0.781399462561717,-0.916833780030315,-0.434862245787715
"102311",0.774410282327737,0.281790252558274,1.44298732628847,-1.33807319666503,-0.712342074101999,-0.869105487406882
"102513",-1.12877265075465,0.195226729468914,-1.21057422155914,-0.907200478911595,-0.124759136560824,-1.32881733663069
"102816",0.226597634297656,0.221769373380388,-2.25545662549285,-0.118995921435202,0.427291210106906,-1.09113376516821
"103111",-0.0527558364338446,0.00121933149827656,-0.99391361472473,-0.217701351155603,1.04334726493511,-1.56588967123135
"103414",0.608340852137849,-0.131719153324398,-0.0355477349394392,0.668074569780742,-0.108870049363419,-0.210762157920013
"103515",-0.741237649825328,-0.773937665380519,-1.62496041542884,-1.53060265662422,0.0547553808455543,3.44924615720137
"103818",0.610440601470521,0.500539332911475,-0.184025922837653,-0.339401254777111,0.677471346697301,-0.768328415454517
"104012",-0.0406796154656461,-0.268964378805531,0.544603020558095,0.0198128335921941,0.758249222819543,-0.558813147300773
"104416",0.268633127862883,-0.0581031116361951,-0.885765666579576,0.189293508566078,1.01321036547476,-1.35857811172428
"104820",0.425539984329649,-0.804138264348753,-2.41707453294374,-1.58642074950363,1.27244732324014,-1.0829563724394
"105014",0.661315760724905,-0.272865937512775,0.501331594503265,0.662138943491672,1.39533969413949,-0.863912304090093
"105115",-0.428845424814895,0.678688801073571,0.142176315959526,-1.10144057335677,-0.515812961360458,0.0611853559212192
"105216",-0.254541998936146,1.37088279353353,-0.226982402933555,-0.111366657243108,0.149803444458194,-0.487460174966337
"105923",-0.952839840933239,-0.98064274904984,0.451499546791596,0.767927999658454,0.322287066023221,0.217025084954337
"106319",0.373276831938283,2.48627920626867,-0.0188552246852172,-0.756158432137047,0.128120311218088,-1.06237983133305
"106521",-0.610447414337993,-0.417822490323344,2.96246598968307,-0.15182352595818,-0.88712038028412,0.405635067643988
"107018",0.448437649422585,-0.26088660025243,-1.22912054187549,0.174004005706094,-0.262472246652782,-0.669133551174751
"107321",-1.39584093821698,-0.628677644731147,-0.556103674736653,-0.00576543899058629,-0.362798852116906,0.126362903853976
"107422",0.983890172905568,-0.0233494515910891,0.0200520900614079,1.45892877981857,1.10120177870559,-0.587413524566152
"108121",0.670554388842221,0.702392176780305,-0.0614066647279791,-0.163170139041923,-0.833817016940508,0.142292932046516
"108222",-0.519573711097791,-0.0598160688686583,0.272200147365734,0.378174860056488,1.33998732291409,-0.453754424391469
"108525",-1.51437623707556,-0.339420483735304,-0.49387225082764,-1.24160135908564,-0.392998116860653,-1.39617607770266
"108828",-0.552517201816204,2.20162773669609,0.910802118809358,-0.0338856720755718,0.838527954731749,2.16486998796695
"109123",-0.650591824305434,-0.53896042314037,0.480972698778418,-0.601847089382773,0.127976524318998,1.51156413408002
"109325",-0.385438434376735,-0.631854099097425,-0.09897820808794,1.25787504374983,-2.40216474201252,-0.238875883402393
"110411",0.985282384573764,-0.489937077789832,-0.435779886957411,2.03459143061854,0.92849134188743,-0.385366325201967
"111009",1.16114066634375,0.526693749477094,-0.927165907414669,-0.00675661206086287,1.33385991448064,0.114914633675744
"111413",1.04956832546076,1.77578235799273,0.207520029339383,-0.863733676089325,-0.599162779937664,0.796815546413889
"111514",-0.0578013244573088,-1.52935158515633,-0.259410714587271,0.854988200451024,-0.610505987695628,1.392384289533
"112516",0.574861624298258,0.124216526869862,-0.900581244779233,1.01023988852095,1.560178824438,-0.48092672467769
"112920",1.47731213608549,-0.116484041899274,0.563949566130369,-1.86826349157898,0.0485856699695976,-0.0567337467593684
"113215",-0.455794533511548,0.408149409896127,-1.37134539060279,-0.372339427873641,0.495817851440118,1.59308362640866
"113619",0.077140675551391,0.422477719485675,-1.17878679232449,-0.135825481683308,1.1143142599129,-1.59003724556398
"113922",1.35159388264189,-0.48427961205471,0.0518099014102228,-0.519536331823907,1.12595317209855,0.576749426580929
"114217",0.880074987957164,-1.68797678249009,-0.358876339581716,-0.64398258036932,-0.641800133499299,-1.27936837576659
"114318",-0.148702364501228,1.1024967857876,-0.888465056707641,1.22507758946586,0.182853403830138,-0.346049940066369
"114419",0.852522851867709,-0.855760767517688,-1.78777832359834,1.94227856064108,0.588752972827759,1.51848484803545
"114621",-1.08642474829555,-1.7956866913467,0.214550409346556,-1.46882069601751,1.09400974736836,0.213108671091933
"114823",-0.708659093543773,-0.0542202987453125,-0.428385552365425,-0.0224334703321067,-0.572883380247995,-0.292920555611742
"115017",-0.20223181548771,0.12519910608735,-0.130751556292213,1.68521978505229,-1.13266761420294,-0.259266521067802
"115219",0.106888216999261,0.972707802793578,1.96075171392229,0.43965154940811,0.625994181411018,0.365538800767838
"115320",1.6828765159167,-0.512328684174934,-0.194154712267313,-0.290608983589361,0.87463890379008,0.249791527112416
"115825",0.120294854847167,0.263568078377928,0.777545619330476,-1.09561261277103,-0.728274191274051,-0.219269966020713
"116524",-0.483699419970922,-0.0210783577497331,-3.50900278682824,-1.16012383571453,0.741036209543077,2.21513659932732
"117122",0.445923626170268,-1.76670615613548,-0.798845836808823,-1.95651191426394,0.0921730353261077,0.156132245824568
"117324",-1.19568362174572,-0.0693062486269225,1.38109583688644,2.63353613325549,-0.732034565349801,-1.61490389144362
"117930",0.319963735083074,-1.21771257138359,-0.288051610449215,-0.0767842349832319,-0.536741742496377,0.554819955252284
"118023",0.255178009313677,-0.947779820552485,-0.960339805035769,0.320187692035419,0.681770683110693,-0.137750481100892
"118124",0.748316512459844,-1.08332939537757,2.10143008382997,1.13102369670827,0.155024045368232,-0.566489330217056
"118225",0.694595549422522,-1.34587446023842,0.571767291632915,1.00643043559309,0.997277134155458,0.0171906679449249
"118730",-0.95065873574963,-0.443810087490892,-0.636374932132175,0.0155551233775692,0.265972856508373,1.05959552329207
"118932",-1.60121802820449,-0.335822409770698,1.03486574926562,0.331457886124347,-0.342149095456763,0.977699983324289
