"seed1","seed2","seed3","seed4","seed5","seed6","seed7","seed8","seed9","seed10","seed11","seed12","seed13","seed14","seed15","seed16","seed17","seed18","seed19","seed20","seed21","seed22","seed23","seed24","seed25","seed26","seed27","seed28","seed29","seed30","seed31","seed32","seed33","seed34","seed35","seed36","seed37","seed38","seed39","seed40","seed41","seed42","seed43","seed44","seed45","seed46","seed47","seed48","seed49","seed50","seed51","seed52","seed53","seed54","seed55","seed56","seed57","seed58","seed59","seed60","seed61","seed62","seed63","seed64","seed65","seed66","seed67","seed68","seed69","seed70","seed71","seed72","seed73","seed74","seed75","seed76","seed77","seed78","seed79","seed80","seed81","seed82","seed83","seed84","seed85","seed86","seed87","seed88","seed89","seed90","seed91","seed92","seed93","seed94","seed95","seed96","seed97","seed98","seed99","seed100","comp","set","lambda1","nu"
0.999535050096111,0.999662910127192,0.999631522901528,0.999658818888467,0.999539559363065,0.999655641765657,0.999601260208587,0.999648817502154,0.999589103318578,0.999668014527025,0.999597659519583,0.999597600582732,0.999590540118619,0.999642911213542,0.9996274415829,0.999559196786282,0.999628598946879,0.999596722042357,0.999559818686523,0.999604260798232,0.999607084638395,0.999602764529874,0.999606441914047,0.99957804610911,0.999563933795319,0.999609468237563,0.99961209906139,0.999726666513912,0.999613245612212,0.999623359474326,0.99960696188657,0.999544783448393,0.999623119764083,0.999677611146114,0.999660480374146,0.999585023643096,0.999653859116767,0.999628977119295,0.999628724349191,0.999672123130451,0.999619392246518,0.99959942705368,0.999634394544008,0.999641363713645,0.999573919132885,0.999638263805894,0.99965200901607,0.999634507928674,0.999577418338687,0.999665680108992,0.999651485199897,0.999693070762817,0.999595485240887,0.999626196406157,0.999640586017585,0.999632292774187,0.999606728959402,0.99963143369764,0.99958708754208,0.999604793924419,0.999660703129394,0.999653546447511,0.999644455046252,0.999628252542567,0.999621282404856,0.999570042435598,0.999633415467018,0.999592090491463,0.999620908223576,0.999608611324552,0.999585608967934,0.999623778340377,0.999640417923719,0.999584019330579,0.999649963638864,0.999682658469461,0.999625962646377,0.999612237750604,0.999669202100916,0.999586182384803,0.999606405512406,0.999606621460257,0.999585823010157,0.999593560685302,0.999604830613842,0.999691546051848,0.99961340054603,0.999594895054398,0.999622360251356,0.99959365262959,0.999637050063625,0.999667507732516,0.999615268432775,0.999640775792155,0.999548840343429,0.999681169145094,0.999607807162522,0.999631480840771,0.999656402372098,0.999633978865314,1,"train",0.01,1e-05
0.999493122988036,0.999494675629388,0.999538737286786,0.9995989818065,0.999479250974435,0.999464438859569,0.999559449806398,0.999511356258781,0.999561073700331,0.999568407902766,0.999549525876704,0.999517215904177,0.99954249156133,0.999562669167005,0.999528444769078,0.999521124488279,0.999534758089292,0.999566496413964,0.999504722454955,0.999593681821021,0.999543278266937,0.999549956984923,0.999562168739108,0.999515537600882,0.999525160748727,0.99953356903061,0.999524326428897,0.999540091062765,0.999550925966816,0.999484182762435,0.999530511931019,0.999489882592138,0.999525679151759,0.999549995005639,0.999560269242603,0.999554562665332,0.999599642757063,0.999561103647225,0.999493116793162,0.999617795786138,0.999575677071866,0.999532725235529,0.999593650110388,0.999613635535796,0.999501449061739,0.99960328917355,0.999565764440888,0.999560287945891,0.999507761760482,0.999616198729288,0.999559324602765,0.999548256450834,0.999551051459526,0.999549263018693,0.999570124344159,0.999522819337464,0.999537008737415,0.99956442039592,0.999509001744418,0.999503127388057,0.999589194924507,0.999542958602269,0.99955191679551,0.999511880628344,0.999537032580687,0.999550815742541,0.999543217116779,0.999564135668627,0.99954040500339,0.999528767141399,0.999546746995564,0.999543546661814,0.999543596166758,0.999548967520088,0.999534907443356,0.999536210872775,0.999565361602615,0.999583270371346,0.99954776301534,0.999558052738802,0.999551029948604,0.999567447977204,0.999533554908035,0.999513317270144,0.999537994172873,0.999613115337666,0.999558476453082,0.999586444204516,0.999516359099043,0.999535114805901,0.999527017400143,0.999584689204331,0.99955587617165,0.999554021923868,0.999516550418756,0.999548457707286,0.999466181727273,0.999506666010851,0.999552416027271,0.99959226013666,2,"train",0.01,1e-05
0.999436853167294,0.999464836865962,0.999453101192575,0.999549325382702,0.999449165560699,0.999435190770553,0.999496426491056,0.999448668222395,0.999475898607139,0.999483611656198,0.999497381615115,0.999494867917057,0.999479699119676,0.999557957098229,0.999489052004563,0.999471819942459,0.999425189072828,0.999462567955984,0.999450970184094,0.999430098074468,0.999517685896455,0.999465531710054,0.999490815865495,0.999444334545284,0.999479201676679,0.999440923794992,0.999480481049776,0.999513525531035,0.999462132701357,0.999457682649825,0.999484045549984,0.999448839927777,0.999483157990048,0.999503529907219,0.999508731946832,0.999510985156733,0.999451155888632,0.999485753582772,0.999409808386987,0.999548435064807,0.999551773132183,0.999429126346973,0.999530544938518,0.999451439492903,0.999446523233918,0.999428797300192,0.999501509179754,0.99951157003322,0.99948053388229,0.99951964896589,0.999484706326859,0.99946670959365,0.999448975274253,0.999493606592962,0.999482602421801,0.999456173717709,0.999505656995101,0.999497342790663,0.999462530999133,0.999498486006034,0.999536311140256,0.999496980740131,0.999510536950455,0.999480688634058,0.999473268455612,0.999528289717997,0.999518441612805,0.999483226176447,0.999496872409684,0.999492607164937,0.999496768899597,0.999492240591151,0.999428579004701,0.99948002882246,0.999502829638871,0.999464244347111,0.999444278845592,0.99949355157963,0.999512118193138,0.999540048148248,0.999492607878454,0.999519167828492,0.999411693559232,0.99949209350801,0.999497740091159,0.999538408155632,0.999516788759217,0.999454801937124,0.999491830934224,0.999486255107236,0.999506348810269,0.999440527713611,0.999514263605777,0.99944454278989,0.99950258219411,0.999455419233144,0.999449700183024,0.999496001950145,0.999511589504333,0.999438721966379,3,"train",0.01,1e-05
0.999409384749333,0.999365585860319,0.999405461679296,0.999502905891751,0.999403608254916,0.999374229931925,0.999365750430121,0.999439640404067,0.999397588458613,0.99942040779096,0.999465092818238,0.999387074775082,0.999417826128385,0.999459966931126,0.999409229229066,0.999388822492512,0.999359769845561,0.999437701854026,0.999384338774957,0.999394065329656,0.999453125680554,0.999436435573097,0.999430465381435,0.999427043233706,0.999390893976237,0.999373285005829,0.999406562094143,0.999360391851459,0.999364373611566,0.999395217369238,0.999352287327743,0.999397292024584,0.999460276333564,0.999439417501923,0.999438193065891,0.999417377577255,0.999406592489049,0.999443391036474,0.999375600078228,0.999484011409983,0.999421674131687,0.999390977234109,0.999446966949681,0.999431734111103,0.999435079313883,0.999332074052237,0.999407756287693,0.999410274892387,0.999398633029359,0.999431996344455,0.999426362481971,0.999443879866046,0.999359397281512,0.999399359016546,0.999400910559382,0.999396140782494,0.999416165873785,0.99945963760837,0.999387317198015,0.999429164939095,0.999501508269002,0.999390861338612,0.999423938661085,0.999430826050513,0.999367224237048,0.999390550078073,0.999468900209871,0.999414278211596,0.999427168423314,0.999422233036976,0.999450562865521,0.999450539200615,0.999380199695402,0.999423996219349,0.999469826518843,0.999421356163913,0.999420034331275,0.999424016608982,0.999420791747006,0.999389488895514,0.999429991669691,0.999389903857404,0.999344074114519,0.999420848607821,0.99941848088905,0.99950669547283,0.999392427811011,0.999415277587267,0.999453730745556,0.999423658436218,0.99941500595102,0.999382797170952,0.999406375095325,0.999387035828344,0.999371406522665,0.99938611074239,0.99940382777538,0.999451223597114,0.999472632970978,0.999361250504558,4,"train",0.01,1e-05
0.999307927694394,0.999311512510682,0.999373962715391,0.999415574858713,0.999377351913887,0.999361854024129,0.999351435332113,0.999354880032817,0.999311663605257,0.999356226861548,0.999408615614965,0.999378653526952,0.999323023958826,0.999381437644532,0.999363347554198,0.999327019437841,0.999312636028264,0.999401182726569,0.99937782174066,0.999330112375632,0.999335440823718,0.999348704175342,0.999361545709864,0.999285347672355,0.999324418525626,0.999332024457839,0.999348348240565,0.999313771965154,0.999352510448066,0.999324313198627,0.999286093381587,0.999268397059651,0.999374377201271,0.999344088981098,0.999316065478944,0.999369870901805,0.99934170081473,0.99929838069143,0.999325989357237,0.999406079515919,0.999373271125746,0.999334255574868,0.999397177546031,0.99934731710693,0.999294278426517,0.999304781517213,0.999344090778681,0.999336267927659,0.999331728885213,0.99934690043113,0.999374604561562,0.999366593613094,0.999333568760518,0.999274064078809,0.999340875328781,0.999361220820697,0.999356726379659,0.999361923628523,0.999340696689172,0.999286600539374,0.999394099120691,0.999354517921764,0.999330197458928,0.99936086687507,0.999319174862894,0.999372330410883,0.999388522096437,0.999378234407067,0.999372124327988,0.999310624087655,0.99941260343626,0.999408076126885,0.999303320029911,0.999324243727618,0.999324205989961,0.99934840388233,0.999377954992011,0.999372778900747,0.999274541971743,0.999286724274759,0.999380104342308,0.999336145370532,0.999261201367669,0.999319012230555,0.999351467783838,0.999377784301497,0.999337746519879,0.999311169518292,0.999407302611188,0.999398810151533,0.999335814882936,0.999362818379136,0.999313927065958,0.999341749698535,0.999283219220621,0.999316870196423,0.999348162884482,0.9993412272288,0.99947032639158,0.99930596757503,5,"train",0.01,1e-05
0.999132145738483,0.999285495771818,0.999202384597964,0.999218304306984,0.999279993164312,0.999231085416488,0.999255450833306,0.999252578667046,0.999212318970999,0.999272393797888,0.999328213096816,0.99923865920589,0.999263808066528,0.999319020663906,0.999275077820381,0.999300279283259,0.999289354480943,0.999245575755584,0.999247948820161,0.999270168569695,0.999187043268957,0.99928847642583,0.999207623869125,0.999183840762402,0.999220127892886,0.999272216831685,0.999213945522414,0.999203336688242,0.999277545589969,0.99927078585598,0.99923245480571,0.999260986607307,0.999280302083725,0.999274389291674,0.999148703667778,0.999315826220783,0.999202770214543,0.99916263813551,0.999245809931428,0.999350112034742,0.999267989140399,0.999289618098297,0.999310308584083,0.99929648965905,0.999227340219269,0.999237713342817,0.999261035814566,0.999282280734972,0.999287893828108,0.999196326309513,0.99918525302288,0.999258736200241,0.999229433582117,0.999251093324048,0.999238123124049,0.999264472805277,0.999305933406448,0.999284752899224,0.999233014811617,0.999213029387985,0.999314916427162,0.999212181976802,0.999255501481932,0.999319289662899,0.99926392111469,0.999203835316925,0.999268831656962,0.999249713958079,0.999271541122035,0.999263295334881,0.999395116497465,0.999276456133383,0.999279351790423,0.999230923045229,0.999259907556368,0.999231216738169,0.999259486265038,0.999289731240555,0.999213371111891,0.999214601123711,0.999237781285726,0.999181450125916,0.999229582653663,0.999288505426315,0.99928324540434,0.999285977907291,0.999295659550591,0.999288530511048,0.999267068203501,0.999264573727035,0.999326212650673,0.999244386663476,0.999251547488966,0.999250136072664,0.999260569211871,0.99926089989873,0.999257047777095,0.999250037868803,0.999183761434301,0.999235535941066,6,"train",0.01,1e-05
-0.102455486529355,0.00458170259394618,0.220623773953375,-0.0145154786543793,0.0774166184305396,-0.0641350123068592,0.0436602480584055,-0.1138711636171,0.0767474023806328,0.0477346842194214,-0.0315756058318904,-0.06895937811529,0.115019202011246,0.0172265235126132,-0.171352419265876,-0.0857054013155239,-0.031258336834412,0.083915235404195,0.162651567990591,-0.0448632927428237,-0.0609209437140789,-0.0201858005305433,0.1322112083655,0.0626651519955473,0.073936351227173,-0.0635959931329727,-0.0140711748960542,-0.0793773854292913,-0.0144681119821367,0.0108530110187095,-0.0492082779161929,0.0377940914767528,0.0316549269731992,0.00214604774563801,-0.0847410907512574,-0.116982475100001,-0.0686899920182467,-0.0640635060622988,-0.0342947605891617,0.0372899884454453,-0.135283871103675,0.132385857576376,0.051695569236206,-0.0813836256274267,0.0218196969663085,-0.0457521004020708,-0.0895498270806769,0.161772297862632,0.0221018040369632,-0.025171009063483,-0.045356530939404,0.0101477966124629,0.100780707638261,0.140218920903509,-0.030953080172155,0.0626555523996235,0.0776468924204243,-0.0327868756555228,0.0917013904566533,0.12674140379597,-0.0983170295019521,-0.0354975385324734,-0.187813936902411,0.0138286788961547,0.00934278070419488,0.110743840800674,0.118123119230251,-0.0524899395995866,0.0427729866730539,0.209560572569628,-0.000610320881592083,0.0168175056655473,-0.01296346335627,0.131526119862744,0.16638292474959,0.107648650010971,0.0109329561576686,0.213470224001676,-0.127043453499375,-0.0134623632498462,0.0191092225069144,-0.00191352952189045,0.0250102779171923,0.00835170944538705,-0.0699793492951635,0.0077094895313774,0.156237834975476,-0.131811047448365,0.0309867500878191,-0.069564858131384,0.0025234531974941,-0.108878004864751,-0.17324982046421,-0.0671586262771041,0.0030109375976495,-0.080234988128156,0.0487940058050323,-0.118054028168172,0.0568343722743484,-0.0710010501913694,1,"test",0.01,1e-05
0.0814653439580055,0.0268190404803828,-0.0668258498519015,-0.0417675158377265,0.0939266278809646,0.181834372665278,-0.0576465776082768,-0.00958876682432324,-0.0834420431505292,-0.0912400664089202,0.0751814689122332,0.0124523269364986,-0.055842076101949,-0.157315246396049,0.0862414398055845,0.0286277770582718,-0.120975773425192,0.0601787283978359,-0.0411107662718978,0.0300437535367507,-0.100173798414803,-0.0107927567225979,-0.00521459373428183,-0.0194041068770839,0.0228689437328006,-0.0424607653838833,0.17195399599879,-0.0972938250620621,0.0836857369863983,-0.0739865110077537,0.0299436096258537,-0.0267966278959454,0.0378566506123636,-0.134298798814763,-0.261303605471257,-0.0400552893295337,0.00976056909540117,-0.171599367051724,0.0732108294182292,0.0902722466186066,0.164220525734602,-0.113240077801369,-0.137380655382548,-0.100604203271214,0.0918577723725318,0.060768616957918,0.0877033513014207,-0.0307197949449984,-0.0623579350075114,-0.0317705552117453,-0.112839984312108,-0.00568530896028786,0.0834509852179706,0.031039200723052,0.152724400143555,0.0249068127087675,-0.0680955628792125,-0.0656998369201166,0.000581292953690481,-0.0894521516540136,0.175508472456006,0.0384845043986631,-0.0739532478177646,-0.195693147587684,0.0571457930642306,0.0362623563253859,-0.0964650998589756,0.0672777261143322,-0.0379741459820753,-0.0605737149868845,-0.185385322334604,0.0196616070913208,0.0579448066911149,-0.0427061664292636,0.0567715124637138,0.023403960995981,-0.125026503666076,-0.204384935752225,0.170337374262202,-0.129838890075675,-0.0264825644077146,0.104220754408561,-0.0359830281153604,0.121098170059957,-0.0258195222917395,-0.115710411444815,-0.089702830686026,0.0146258214268154,0.0331420900233426,-0.041073291690228,0.0236574936672356,-0.0797755403416563,0.066781963849558,0.00708366094667866,0.0522880231756613,-0.0360376059173636,-0.0513537187771542,0.0125431918495201,-0.0136333836116955,-0.115277137430541,2,"test",0.01,1e-05
-0.0194514514702794,-0.0277656297086771,0.023520991293485,-0.0299883115421392,0.0209571530986226,-0.0269484606714056,-0.0620661771500367,-0.184160407480653,-0.102228240293031,-0.0544902308297967,0.0401737291689331,-0.0683089396876008,0.0439415650603303,-0.14231852376876,-0.127987995262798,0.048644958360021,-0.00757418979297639,0.00827816889430086,0.00721135445795135,-0.0442416358521202,-0.0589434718450865,-0.131320985239281,-0.115121964063393,0.0698423176524017,-0.0426240416113454,0.0722167957828559,0.0804624708083182,-0.13126477317384,-0.13255876406039,0.0170830619717444,0.0286301336035686,-0.0849631817225369,0.132727947939346,-0.122618305401226,-0.0013715528321444,0.0829388254699754,-0.011246992278744,0.0393331417893815,-0.0562624169904037,-0.0648178097411199,0.106418185289335,0.041132546289807,-0.210867090454348,0.0656021289534637,0.0484610372676818,-0.0628886211651122,0.010163829125269,-0.0760078106089074,-0.0166127965335017,0.0258408980774783,-0.0783927459605295,-0.0542004109237096,-0.142965701823638,0.000546917740985049,-0.0762514921161277,-0.104427778999577,-0.0604808135072308,0.0204127034906719,-0.075118983880587,-0.0290590305723026,0.0708638764703258,0.0613061224757945,-0.00310264399137817,-0.0799704849949097,-0.0359016344249915,-0.101303961558293,-0.0496784506530068,0.0472334415870414,-0.0175262771871907,0.0460357667983997,0.0228230476824373,0.0399994728382468,-0.003464432744618,0.0298373754483849,-0.103171909806572,0.031222722544187,0.126963887115955,-0.0959465765465184,-0.0589751098057207,0.0389968801876342,0.0777540276177455,-0.0657827934672322,-0.0290081617334924,-0.0122766714227557,0.0113126551879511,0.0343209545315449,-0.0911242078426204,-0.046032582867361,0.00784154263056923,-0.0463672785923444,-0.02523530295834,-0.0840033984291801,-0.126616028790783,-0.146932380835106,0.140394672192453,-0.0120952138579526,0.0024083658269444,-0.0069996629737189,-0.0173789329888337,-0.000398549923529826,3,"test",0.01,1e-05
0.0210368297981488,0.113451969542362,3.43964515040199e-05,0.00543126584089337,0.0303998288875047,0.0517069476452577,0.133043239500201,-0.0145312891337718,-0.063745748732823,-0.099912835558647,-0.0616557092256978,0.0013425687721932,-0.132402120743449,-0.107205352261227,-0.0336134598993042,-0.0522593259487067,0.012858246273107,-0.013014100336004,0.0316686244458252,-0.122003073977363,-0.0961219423285255,0.0674533142624452,-0.0501100495863111,-0.0155044172459969,-0.0423190825098375,0.0341293374326566,-0.0471420749540199,0.0186802222364081,0.00374049626850793,-0.0975155974229989,-0.0395364421261544,0.0707957385113464,0.0769094989943424,0.0678705111306679,0.217968634927044,0.0411658521144894,-0.0450350934636591,0.0161074903959548,0.0624073107599074,0.0270966620063948,-0.0521991425841284,0.135142757775073,-0.00308155580332431,-0.0873673104593496,-0.125152206408122,0.00719760478432109,-0.0162718709294522,-0.0682671934003787,-0.118903642487827,0.0870073905916093,0.00148409934738125,0.0388600291255728,-0.15723675567795,-0.152413045837273,0.0460849403114536,0.0901374109971912,0.119389937246204,0.0224332770950982,0.0637774761853089,-0.192796980633154,-0.0942970093274014,-0.0934327180874288,-0.184280818655446,-0.00190607213232124,-0.0742148709493492,0.0418007796408101,-0.187220308826704,0.01086186867627,-0.0361613923033092,-0.0656938036475343,0.103886502429808,-0.082505228545487,-0.0138523411986304,0.0832923546219873,0.121882204657181,0.0354927862259891,-0.00857380636930401,0.123179253582441,-0.104792550359685,-0.0688890566753584,0.151488342938622,0.00239378663899785,-0.00318886080568911,0.0337129329527097,-0.0849939290569403,-0.0543839997770638,-0.158698390287953,0.0376182690132838,-0.155668981608896,-0.00663518719002886,0.000799542924045648,-0.250294097824824,-0.122968724247294,-0.0757972847442145,-0.0712728369189296,0.271459679570767,0.0999708275520257,0.0358520920383289,-0.0598675659465231,-0.0907718320365525,4,"test",0.01,1e-05
