"q","GRCCA1","GRCCA2","GRCCA3","GRCCA4","GRCCA5","GRCCA6"
"AngAffect_Unadj",0.0464210024805106,-0.0141037879228793,-0.165342692644795,-0.0206122929259383,0.0492557638354575,0.0465422914662896
"AngHostil_Unadj",0.062321439648736,-0.00177058321495264,0.060506886026205,0.0199540803345261,-0.00844065072543873,0.10537972676378
"AngAggr_Unadj",-0.105772187150568,-0.0498596438730169,0.0113984438612011,-0.0327111135389356,0.0271202793507996,0.0158238325190479
"FearAffect_Unadj",-0.0545320213315696,0.0507232679687302,0.0543003428248485,0.133392350626424,0.119672160054431,-0.0237459212215919
"FearSomat_Unadj",-0.037940871592409,0.029050497645311,-0.0289329614104817,0.0267463017594694,-0.122924556671892,0.026734422357404
"Sadness_Unadj",-0.0120229505671137,0.077124518557419,0.0667088807580795,-0.154392774104535,-0.0593712865713802,-0.0529468155587797
