"Subject","RCCA1","RCCA2","RCCA3","RCCA4","RCCA5","RCCA6"
"100307",-1.41012011617576,-0.47823245076805,-0.750403008761898,0.505745347043428,0.129101207534426,-1.28330183964633
"100408",0.389116613722558,0.925346515085386,-0.161479830628923,-0.0472348695561667,-1.15382058553033,0.844859875274749
"100610",-0.161166458544756,0.384215103209181,-0.413987468332071,0.22771542439526,1.30779116688644,-0.0379740946936549
"101309",1.71328086682398,0.172790356670474,-0.525817674800731,0.715039254872749,-1.06740424908862,-0.244523344624012
"101915",1.25601076548662,0.292415024749472,0.097495046083768,-0.710823062189833,-1.2389960444274,0.72844603493596
"102008",0.652698524767804,1.13288658876237,-0.020614768584978,-1.0895570388704,0.164336934295692,1.5773984623906
"102311",-0.534701408748144,-1.38216444165293,-1.69433609250549,0.429580286765128,-0.443563296114646,-0.179367221480787
"102513",0.606102474659103,0.169295636657234,-0.163799665322293,0.427314305083978,-0.881835588644716,2.01609212736514
"103414",0.349025695888495,0.216683667340336,-0.210488798989989,0.25002420212427,0.718230096586842,-0.382476718784983
"103515",-1.27505031751369,-1.34181208230323,3.49285363994582,-1.12294673737078,-0.146520118418255,0.655707891461737
"104012",0.443127001064908,0.176932511989373,-0.273580468183779,0.499951275303292,-0.648496591166499,-0.590709097393348
"104416",0.933083092780699,0.702161469125938,-0.00685235866316172,1.52633043756707,-0.16011125635052,0.433319291910641
"105115",-0.85693913613132,-0.507215064932858,-0.355281521258031,-0.22711770401672,-0.560119847957975,0.796522788287763
"105216",-0.746553384480208,0.790125260134214,-0.526386831971844,0.424713698960859,-0.234375386820488,0.737393717038896
"105923",0.962593258703359,0.432741873354499,0.346793907568071,-0.853690609111151,-0.498867703132922,-0.769415985910462
"106319",-1.63149397983791,0.678674625825948,-1.36833026042421,1.25709584342003,-0.279954433974366,1.12028460056982
"107018",0.736044989269079,0.0621265852619065,0.164903308923627,0.682563907703012,0.760814325021594,0.834299362053983
"107321",0.706064037110477,0.133724623318756,0.538509457418949,-0.97102153327019,-0.495256390654376,0.74454741727473
"107422",0.669158231693431,1.14263076216669,-0.113894305242832,1.12630931616055,0.682645045754378,-1.15045606202367
"107725",-0.846679480745891,0.944546308722987,-0.385400043004897,0.745161662431638,0.125160822718275,0.22029374436314
"108121",-0.749696582978054,-0.295464196885114,-0.467687683654751,0.0299717993790972,0.790519195017854,0.328750529695819
"108222",0.465024933286122,0.899677157376184,0.123709844082853,0.515599417038904,-0.925417043286261,-0.566233601801008
"108525",0.878817698706068,-0.36830366428959,-0.488508323644061,-0.0932831117748329,-1.41336548515055,1.73946527500644
"108828",-2.83770202293238,1.01900399385786,0.591008683527,-0.704167604502806,-0.603752179060426,-0.780541665019518
"109123",-0.51952038918027,-0.663933778019851,1.00339958553155,-0.958614081446346,-0.669125106092709,-0.565318892727586
"109325",1.03857422390785,-0.0528623044851741,-0.904878620224306,-1.81333539579079,1.48316704148362,0.496515059680847
"111009",-0.44186850443913,0.453707887304728,0.847422441532616,1.73478540093162,0.410901399081079,-0.147590455333638
"111413",-2.217523802894,-0.46998993589204,-0.418570038453608,0.333554753652374,0.628035230719377,0.302820079154259
"111514",0.778030907406562,-0.422727833024267,1.20636154773478,-1.25627681768479,0.930278723860405,-0.759965680607756
"112920",-0.757135617054826,-1.87592342060744,-0.300248247159705,1.24584230859773,-0.22915920324854,-0.246680956841977
"113619",0.657142039537008,0.867814255837459,-0.0681719990101928,1.7822252754136,-0.407673992522298,0.987259775530885
"113922",-0.253842612169546,-0.705591751033453,0.851939549554413,1.2813746444815,0.0987340365081142,-1.04542023635444
"114217",1.67328979288111,-1.46792429458907,-0.398548911724434,0.781432328764568,0.37065197753579,0.306140879323989
"114318",-0.100778541647032,1.65480461430706,-0.0680098184674218,0.262883100164539,0.69065977129138,0.535099033431086
"114419",0.679664672657669,0.9612158402738,2.24893815743637,0.125039406838083,1.98340808534369,-0.700991665793326
"114621",0.95341029260416,-1.13616865155766,1.16863143470811,0.021367165965524,-1.98165091437422,-0.255163070209153
"114823",0.354115965599756,0.119622176094937,-0.111321389564689,-0.472072253278404,-0.0786034138882057,0.801135595741349
"115017",0.608621205763019,0.970371746686308,-0.668643069289824,-0.981096230109994,1.23613511864933,0.0467821300439474
"115219",-1.09495403765116,0.585625959760179,-0.9199316330626,-0.210432413792959,-0.555315890884848,-1.64247134291901
"115825",-0.577725128726763,-1.00300844181363,-0.881100910390505,-0.124297546217288,-0.391661331597192,0.216632358930348
"116524",-0.826255077945309,-0.144164044187942,3.72431403424319,0.437755694684769,0.299574098379047,2.05661541631761
"117324",1.65594730285504,1.95366937759562,-2.11631887662453,-1.41230449564998,0.185562845050398,-0.827737190675534
"117930",0.62610925763993,-0.903326953329144,0.645864456239573,-0.367163438141241,0.553700900945001,-0.211904740441538
"118023",1.03845506824557,0.129094917975279,0.948838809757268,0.695386393511525,0.245686542231243,-0.0483081204904095
"118225",1.17955084540777,0.12824209950998,0.385843693485458,0.45094489843033,0.211041301839835,-1.78564393710899
"120111",0.102231638566542,-1.20272861811629,-1.87575734695015,-0.287419802073715,-0.092960454749616,-0.998013051051828
"120717",-0.0854910677902759,0.163895456206785,-0.59566922195858,-0.868620342712178,-0.780902964125122,1.05037759181198
"121416",1.56594360330471,0.458549835917366,-0.583274124086897,-0.269875505833094,-2.9507422998389,0.389367641274869
"121618",-0.771549262806125,0.723095316699324,0.696474472656876,-0.465568429642359,0.0461409729293565,0.173326912347702
"121921",-0.167068432889611,0.748076058469247,1.0311000407285,-0.227821453615029,1.73811921148815,0.179897058481419
"122317",0.0246504690205064,0.394255581431576,0.67299620951157,0.181136363505779,0.0814312965141007,-0.542758802914376
