"c_pair","sd"
"c_6_30",0.102476917244895
"c_7_30",0.138095392551833
"c_8_30",0.133448344923999
"c_9_30",0.105448382232066
"c_10_30",0.0972685392744129
"c_11_30",0.131904848407552
"c_12_30",0.130638684943624
"c_13_30",0.13628447306899
"c_14_30",0.133179162318475
"c_15_30",0.132658679561396
"c_16_30",0.117352507177637
"c_17_30",0.117324185716411
"c_18_30",0.165175985212528
"c_19_30",0.159033424878034
"c_20_30",0.176533241905185
"c_21_30",0.16294182849023
"c_22_30",0.159008548691318
"c_23_30",0.174500879126646
"c_24_30",0.180771984992599
"c_25_30",0.179384475318776
"c_26_30",0.163037208509435
"c_27_30",0.16910283178391
"c_28_30",0.171395790847357
"c_29_30",0.16124638425405
"c_1_31",0.111369013380531
"c_2_31",0.116455643332217
"c_3_31",0.131606212566932
"c_4_31",0.128093212491795
"c_5_31",0.105081719797031
"c_6_31",0.10617110710799
"c_7_31",0.134179987640587
"c_8_31",0.128084920599283
"c_9_31",0.107335768226866
"c_10_31",0.105517269627114
"c_11_31",0.126255221350846
"c_12_31",0.136687094220187
"c_13_31",0.135650896749084
"c_14_31",0.123186118971828
"c_15_31",0.136430174642113
"c_16_31",0.119585980029476
"c_17_31",0.114018419551989
"c_18_31",0.150336347295226
"c_19_31",0.150159161533806
"c_20_31",0.165988583927922
"c_21_31",0.146157036652513
"c_22_31",0.142829049636435
"c_23_31",0.1610689191218
"c_24_31",0.15859661868772
"c_25_31",0.171948902564895
"c_26_31",0.158942787987713
"c_27_31",0.162497097606307
"c_28_31",0.166330090499239
"c_29_31",0.162125127424509
"c_30_31",0.162067785985761
"c_1_32",0.119531723662662
"c_2_32",0.119765909034135
"c_3_32",0.150780001011564
"c_4_32",0.147474867511744
"c_5_32",0.114749047850254
"c_6_32",0.11468945183133
"c_7_32",0.156454741122186
"c_8_32",0.146732462605891
"c_9_32",0.11673621469674
"c_10_32",0.110637887468057
"c_11_32",0.143975062678796
"c_12_32",0.147262992810331
"c_13_32",0.150627034520756
"c_14_32",0.135235588042134
"c_15_32",0.146808477179629
"c_16_32",0.121559424251878
"c_17_32",0.118152486627709
"c_18_32",0.190007613319394
"c_19_32",0.195479650982025
"c_20_32",0.168208890686692
"c_21_32",0.16575632008947
"c_22_32",0.16285771300717
"c_23_32",0.141356224536586
"c_24_32",0.155345433170135
"c_25_32",0.152030284811997
"c_26_32",0.158638488689445
"c_27_32",0.204854341014696
"c_28_32",0.213497191554609
"c_29_32",0.162960430617072
"c_30_32",0.174723752203702
"c_31_32",0.164896359212895
"c_1_33",0.104779438118214
"c_2_33",0.110387166072269
"c_3_33",0.120381203432368
"c_4_33",0.118563933129161
"c_5_33",0.0994750031957652
"c_6_33",0.105693109200594
"c_7_33",0.121611130020894
"c_8_33",0.12441199930117
"c_9_33",0.101808455748606
"c_10_33",0.100875164869252
"c_11_33",0.124527802890525
"c_12_33",0.124031757259464
"c_13_33",0.122940611521522
"c_14_33",0.119875243848775
"c_15_33",0.126779983775942
"c_16_33",0.112901926292717
"c_17_33",0.107442830469024
"c_18_33",0.140738583910403
"c_19_33",0.138351310364231
"c_20_33",0.142444221960283
"c_21_33",0.12812618534955
"c_22_33",0.124653278181086
"c_23_33",0.138962990145301
