"q","GRCCA1","GRCCA2","GRCCA3","GRCCA4","GRCCA5","GRCCA6"
"AngAffect_Unadj",-0.0381478149084601,-0.00962477731132041,-0.0822824226628261,-0.0248638598789288,-0.158545430502186,0.0251975685247171
"AngHostil_Unadj",-0.00481230531279984,0.0256633130142642,0.0985752120496796,-0.0460351737262397,-0.0343405409552618,-0.074292864236476
"AngAggr_Unadj",-0.0423016096664071,0.0917953228387773,-0.0399384812840948,0.0372302457582093,0.0413516837509624,0.00413318350563533
"FearAffect_Unadj",0.133667323597913,0.0268462854073333,-0.0541186817189027,0.0583476805342896,0.0346972329289557,-0.116018325272565
"FearSomat_Unadj",-0.0225822035971584,-0.013071661257438,-0.0199177828503166,-0.121802262476986,0.0578035729906272,0.0158546893132889
"Sadness_Unadj",0.0211898738936316,0.024095531578278,0.0881046483456158,0.00424084894298424,0.0595913553162381,0.167633130933269
